,033340
2008-06-16,2184
2008-06-17,2113
2008-06-18,2096
2008-06-19,2105
2008-06-20,2088
2008-06-23,2096
2008-06-24,2050
2008-06-25,2067
2008-06-26,2034
2008-06-27,1967
2008-06-30,1933
2008-07-01,1963
2008-07-02,1862
2008-07-03,1791
2008-07-04,1841
2008-07-07,1841
2008-07-08,1791
2008-07-09,1824
2008-07-10,1824
2008-07-11,1795
2008-07-14,1799
2008-07-15,1753
2008-07-16,1749
2008-07-17,1833
2008-07-18,1820
2008-07-21,1963
2008-07-22,2134
2008-07-23,2092
2008-07-24,2406
2008-07-25,2548
2008-07-28,2674
2008-07-29,2703
2008-07-30,2649
2008-07-31,2590
2008-08-01,2381
2008-08-04,2427
2008-08-05,2640
2008-08-06,2569
2008-08-07,2373
2008-08-08,2728
2008-08-11,2896
2008-08-12,2465
2008-08-13,2833
2008-08-14,2527
2008-08-18,2594
2008-08-19,2569
2008-08-20,2368
2008-08-21,2276
2008-08-22,2389
2008-08-25,2197
2008-08-26,2017
2008-08-27,1992
2008-08-28,2084
2008-08-29,2084
2008-09-01,1992
2008-09-02,1799
2008-09-03,1791
2008-09-04,1845
2008-09-05,1879
2008-09-08,2159
2008-09-09,2243
2008-09-10,2122
2008-09-11,2092
2008-09-12,2009
2008-09-16,1724
2008-09-17,1837
2008-09-18,1900
2008-09-19,1900
2008-09-22,1845
2008-09-23,1917
2008-09-24,1879
2008-09-25,1883
2008-09-26,1866
2008-09-29,1900
2008-09-30,1870
2008-10-01,1883
2008-10-02,1741
2008-10-06,2000
2008-10-07,1950
2008-10-08,1682
2008-10-09,1707
2008-10-10,1582
2008-10-13,1816
2008-10-14,2009
2008-10-15,2310
2008-10-16,1967
2008-10-17,1707
2008-10-20,1557
2008-10-21,1603
2008-10-22,1456
2008-10-23,1293
2008-10-24,1101
2008-10-27,937
2008-10-28,975
2008-10-29,895
2008-10-30,1029
2008-10-31,1084
2008-11-03,1172
2008-11-04,1147
2008-11-05,1167
2008-11-06,996
2008-11-07,1063
2008-11-10,1050
2008-11-11,1013
2008-11-12,1021
2008-11-13,1013
2008-11-14,1038
2008-11-17,1046
2008-11-18,1092
2008-11-19,1167
2008-11-20,1000
2008-11-21,1121
2008-11-24,1008
2008-11-25,1004
2008-11-26,1025
2008-11-27,1092
2008-11-28,1255
2008-12-01,1276
2008-12-02,1276
2008-12-03,1347
2008-12-04,1318
2008-12-05,1260
2008-12-08,1448
2008-12-09,1427
2008-12-10,1465
2008-12-11,1448
2008-12-12,1469
2008-12-15,1506
2008-12-16,1548
2008-12-17,1481
2008-12-18,1527
2008-12-19,1506
2008-12-22,1494
2008-12-23,1431
2008-12-24,1456
2008-12-26,1439
2008-12-29,1423
2008-12-30,1477
2009-01-02,1444
2009-01-05,1456
2009-01-06,1444
2009-01-07,1448
2009-01-08,1452
2009-01-09,1419
2009-01-12,1326
2009-01-13,1331
2009-01-14,1368
2009-01-15,1297
2009-01-16,1239
