,010770
2008-06-16,3835
2008-06-17,3740
2008-06-18,3750
2008-06-19,3740
2008-06-20,3700
2008-06-23,3690
2008-06-24,3430
2008-06-25,3330
2008-06-26,3350
2008-06-27,3250
2008-06-30,3250
2008-07-01,3270
2008-07-02,3270
2008-07-03,3280
2008-07-04,3110
2008-07-07,3075
2008-07-08,2870
2008-07-09,2950
2008-07-10,2905
2008-07-11,3075
2008-07-14,3050
2008-07-15,2970
2008-07-16,2950
2008-07-17,2965
2008-07-18,2910
2008-07-21,2900
2008-07-22,2885
2008-07-23,2940
2008-07-24,3030
2008-07-25,2960
2008-07-28,2960
2008-07-29,2945
2008-07-30,2895
2008-07-31,2800
2008-08-01,2805
2008-08-04,2820
2008-08-05,2775
2008-08-06,2830
2008-08-07,2750
2008-08-08,2805
2008-08-11,2835
2008-08-12,2850
2008-08-13,2890
2008-08-14,3080
2008-08-18,3050
2008-08-19,2950
2008-08-20,2885
2008-08-21,2880
2008-08-22,2850
2008-08-25,2765
2008-08-26,2680
2008-08-27,2680
2008-08-28,2665
2008-08-29,2700
2008-09-01,2620
2008-09-02,2450
2008-09-03,2560
2008-09-04,2500
2008-09-05,2510
2008-09-08,2535
2008-09-09,2480
2008-09-10,2480
2008-09-11,2510
2008-09-12,2555
2008-09-16,2455
2008-09-17,2485
2008-09-18,2400
2008-09-19,2500
2008-09-22,2475
2008-09-23,2540
2008-09-24,2585
2008-09-25,2600
2008-09-26,2585
2008-09-29,2510
2008-09-30,2415
2008-10-01,2435
2008-10-02,2435
2008-10-06,2300
2008-10-07,2305
2008-10-08,2090
2008-10-09,1965
2008-10-10,1825
2008-10-13,1905
2008-10-14,2190
2008-10-15,2350
2008-10-16,2100
2008-10-17,2150
2008-10-20,2110
2008-10-21,2225
2008-10-22,2190
2008-10-23,1955
2008-10-24,1790
2008-10-27,1525
2008-10-28,1360
2008-10-29,1370
2008-10-30,1575
2008-10-31,1640
2008-11-03,1700
2008-11-04,1770
2008-11-05,2035
2008-11-06,1820
2008-11-07,1890
2008-11-10,1950
2008-11-11,1920
2008-11-12,1845
2008-11-13,1730
2008-11-14,1730
2008-11-17,1685
2008-11-18,1680
2008-11-19,1540
2008-11-20,1375
2008-11-21,1470
2008-11-24,1430
2008-11-25,1415
2008-11-26,1450
2008-11-27,1570
2008-11-28,1595
2008-12-01,1555
2008-12-02,1510
2008-12-03,1455
2008-12-04,1420
2008-12-05,1415
2008-12-08,1465
2008-12-09,1455
2008-12-10,1540
2008-12-11,1495
2008-12-12,1435
2008-12-15,1495
2008-12-16,1510
2008-12-17,1600
2008-12-18,1615
2008-12-19,1630
2008-12-22,1610
2008-12-23,1610
2008-12-24,1600
2008-12-26,1595
2008-12-29,1510
2008-12-30,1565
2009-01-02,1630
2009-01-05,1550
2009-01-06,1580
2009-01-07,1580
2009-01-08,1500
2009-01-09,1540
2009-01-12,1500
2009-01-13,1500
2009-01-14,1500
2009-01-15,1475
2009-01-16,1480
2009-01-19,1520
2009-01-20,1470
2009-01-21,1450
2009-01-22,1400
2009-01-23,1380
2009-01-28,1405
2009-01-29,1465
2009-01-30,1430
2009-02-02,1390
2009-02-03,1500
2009-02-04,1465
2009-02-05,1465
2009-02-06,1470
2009-02-09,1575
2009-02-10,1810
2009-02-11,1800
2009-02-12,1820
2009-02-13,1800
2009-02-16,1760
2009-02-17,1605
2009-02-18,1605
2009-02-19,1570
2009-02-20,1535
2009-02-23,1545
2009-02-24,1530
2009-02-25,1550
2009-02-26,1550
2009-02-27,1550
2009-03-02,1490
2009-03-03,1515
2009-03-04,1530
2009-03-05,1550
2009-03-06,1540
2009-03-09,1595
2009-03-10,1595
2009-03-11,1630
2009-03-12,1620
2009-03-13,1615
2009-03-16,1605
2009-03-17,1555
2009-03-18,1610
2009-03-19,1635
2009-03-20,1600
2009-03-23,1630
2009-03-24,1680
2009-03-25,1670
2009-03-26,1695
2009-03-27,1645
2009-03-30,1680
2009-03-31,1735
2009-04-01,1750
2009-04-02,1790
2009-04-03,1745
2009-04-06,1775
2009-04-07,1830
2009-04-08,1800
2009-04-09,1990
2009-04-10,2285
2009-04-13,2320
2009-04-14,2250
2009-04-15,2250
2009-04-16,2250
2009-04-17,2250
2009-04-20,2330
2009-04-21,2275
2009-04-22,2275
2009-04-23,2220
2009-04-24,2175
2009-04-27,2180
2009-04-28,2135
2009-04-29,2170
2009-04-30,2280
2009-05-04,2260
2009-05-06,2280
2009-05-07,2295
2009-05-08,2255
2009-05-11,2205
2009-05-12,2180
2009-05-13,2220
2009-05-14,2200
2009-05-15,2250
2009-05-18,2175
2009-05-19,2225
