,035610
2008-06-16,3150
2008-06-17,3180
2008-06-18,3200
2008-06-19,3215
2008-06-20,3175
2008-06-23,3085
2008-06-24,3110
2008-06-25,3090
2008-06-26,3090
2008-06-27,2970
2008-06-30,2960
2008-07-01,2910
2008-07-02,2845
2008-07-03,2850
2008-07-04,2800
2008-07-07,2850
2008-07-08,2860
2008-07-09,2880
2008-07-10,2870
2008-07-11,2900
2008-07-14,2860
2008-07-15,2890
2008-07-16,2850
2008-07-17,2850
2008-07-18,2845
2008-07-21,2850
2008-07-22,2850
2008-07-23,2810
2008-07-24,2835
2008-07-25,2840
2008-07-28,3035
2008-07-29,2970
2008-07-30,2980
2008-07-31,2970
2008-08-01,2865
2008-08-04,2780
2008-08-05,2745
2008-08-06,2795
2008-08-07,2780
2008-08-08,2820
2008-08-11,2800
2008-08-12,2765
2008-08-13,2780
2008-08-14,2740
2008-08-18,2630
2008-08-19,2610
2008-08-20,2610
2008-08-21,2600
2008-08-22,2540
2008-08-25,2550
2008-08-26,2540
2008-08-27,2540
2008-08-28,2570
2008-08-29,2595
2008-09-01,2435
2008-09-02,2345
2008-09-03,2350
2008-09-04,2400
2008-09-05,2360
2008-09-08,2480
2008-09-09,2415
2008-09-10,2440
2008-09-11,2445
2008-09-12,2540
2008-09-16,2380
2008-09-17,2500
2008-09-18,2440
2008-09-19,2530
2008-09-22,2490
2008-09-23,2500
2008-09-24,2500
2008-09-25,2445
2008-09-26,2450
2008-09-29,2405
2008-09-30,2370
2008-10-01,2395
2008-10-02,2390
2008-10-06,2280
2008-10-07,2185
2008-10-08,2000
2008-10-09,1950
2008-10-10,1735
2008-10-13,1780
2008-10-14,1895
2008-10-15,1880
2008-10-16,1750
2008-10-17,1740
2008-10-20,1770
2008-10-21,1760
2008-10-22,1700
2008-10-23,1600
2008-10-24,1400
2008-10-27,1200
2008-10-28,1300
2008-10-29,1300
2008-10-30,1400
2008-10-31,1450
2008-11-03,1575
2008-11-04,1520
2008-11-05,1560
2008-11-06,1370
2008-11-07,1470
2008-11-10,1555
2008-11-11,1500
2008-11-12,1450
2008-11-13,1335
2008-11-14,1380
2008-11-17,1360
2008-11-18,1290
2008-11-19,1255
2008-11-20,1155
2008-11-21,1200
2008-11-24,1165
2008-11-25,1180
2008-11-26,1240
2008-11-27,1260
2008-11-28,1280
2008-12-01,1290
2008-12-02,1260
2008-12-03,1260
2008-12-04,1220
2008-12-05,1225
2008-12-08,1310
2008-12-09,1270
2008-12-10,1325
2008-12-11,1360
2008-12-12,1325
2008-12-15,1415
2008-12-16,1370
2008-12-17,1395
2008-12-18,1375
2008-12-19,1365
2008-12-22,1410
2008-12-23,1370
2008-12-24,1365
2008-12-26,1380
2008-12-29,1370
2008-12-30,1410
2009-01-02,1425
2009-01-05,1465
2009-01-06,1475
2009-01-07,1470
2009-01-08,1470
2009-01-09,1420
2009-01-12,1440
2009-01-13,1450
2009-01-14,1665
2009-01-15,1670
2009-01-16,1725
2009-01-19,1680
2009-01-20,1800
2009-01-21,1805
2009-01-22,1780
2009-01-23,1680
2009-01-28,1820
2009-01-29,1770
2009-01-30,1710
2009-02-02,1700
2009-02-03,1805
