,006620
2018-02-13,41600
2018-02-14,39450
2018-02-19,38500
2018-02-20,37350
2018-02-21,36700
2018-02-22,34950
2018-02-23,34400
2018-02-26,35050
2018-02-27,41350
2018-02-28,38550
2018-03-02,38000
2018-03-05,40000
2018-03-06,40600
2018-03-07,36800
2018-03-08,38100
2018-03-09,38250
2018-03-12,39050
2018-03-13,38100
2018-03-14,38200
2018-03-15,39600
2018-03-16,42500
2018-03-19,43850
2018-03-20,43400
2018-03-21,41550
2018-03-22,42850
2018-03-23,40000
2018-03-26,40000
2018-03-27,41200
2018-03-28,40850
2018-03-29,41000
2018-03-30,40900
2018-04-02,40950
2018-04-03,42200
2018-04-04,42600
2018-04-05,41400
2018-04-06,40000
2018-04-09,39800
2018-04-10,40450
2018-04-11,40300
2018-04-12,39300
2018-04-13,38950
2018-04-16,39000
2018-04-17,38100
2018-04-18,37700
2018-04-19,35300
2018-04-20,35550
2018-04-23,33100
2018-04-24,32850
2018-04-25,32300
2018-04-26,33350
2018-04-27,33550
2018-04-30,31050
2018-05-02,30350
2018-05-03,30100
2018-05-04,29200
2018-05-08,29300
2018-05-09,31100
2018-05-10,32300
2018-05-11,32750
2018-05-14,30400
2018-05-15,30500
2018-05-16,30800
2018-05-17,30450
2018-05-18,31100
2018-05-21,31600
2018-05-23,31500
2018-05-24,31550
2018-05-25,32200
2018-05-28,31200
2018-05-29,30600
2018-05-30,29250
2018-05-31,30100
2018-06-01,30600
2018-06-04,31450
2018-06-05,31400
2018-06-07,31250
2018-06-08,30550
2018-06-11,30000
2018-06-12,29950
2018-06-14,29350
2018-06-15,29600
2018-06-18,27500
2018-06-19,26000
2018-06-20,26150
2018-06-21,25950
2018-06-22,25550
2018-06-25,25900
2018-06-26,26150
2018-06-27,26000
2018-06-28,25200
2018-06-29,24500
2018-07-02,24900
2018-07-03,24700
2018-07-04,25500
2018-07-05,26300
2018-07-06,26000
2018-07-09,26600
2018-07-10,28400
2018-07-11,28000
2018-07-12,28500
2018-07-13,28600
2018-07-16,28000
2018-07-17,27200
2018-07-18,26400
2018-07-19,26300
2018-07-20,26300
2018-07-23,25400
2018-07-24,24900
2018-07-25,24550
2018-07-26,24800
2018-07-27,24550
2018-07-30,24650
2018-07-31,25000
2018-08-01,25650
2018-08-02,25600
2018-08-03,25600
2018-08-06,25450
2018-08-07,27000
2018-08-08,26600
2018-08-09,26900
2018-08-10,26400
2018-08-13,24800
2018-08-14,24800
2018-08-16,24000
2018-08-17,24100
2018-08-20,24500
2018-08-21,25200
2018-08-22,24800
2018-08-23,25000
2018-08-24,26750
2018-08-27,27700
2018-08-28,27550
2018-08-29,28700
2018-08-30,28800
2018-08-31,28600
2018-09-03,28700
2018-09-04,28700
2018-09-05,29000
2018-09-06,28700
2018-09-07,27900
2018-09-10,27700
2018-09-11,28100
2018-09-12,29000
2018-09-13,28750
2018-09-14,29150
2018-09-17,29600
2018-09-18,31200
2018-09-19,30750
2018-09-20,30450
2018-09-21,30400
2018-09-27,31200
2018-09-28,30950
2018-10-01,30150
2018-10-02,28100
2018-10-04,28750
2018-10-05,28000
2018-10-08,27550
2018-10-10,25600
2018-10-11,24600
2018-10-12,24800
2018-10-15,24800
2018-10-16,25350
2018-10-17,25350
2018-10-18,24800
2018-10-19,25200
2018-10-22,25550
2018-10-23,24650
2018-10-24,24250
2018-10-25,24200
2018-10-26,23000
2018-10-29,21500
2018-10-30,20050
2018-10-31,19900
2018-11-01,20650
2018-11-02,21500
2018-11-05,21500
2018-11-06,21800
2018-11-07,21800
2018-11-08,22150
2018-11-09,21350
2018-11-12,20050
2018-11-13,20050
2018-11-14,20200
2018-11-15,19950
2018-11-16,20400
2018-11-19,20700
2018-11-20,20350
2018-11-21,20400
2018-11-22,19950
2018-11-23,20000
2018-11-26,20000
2018-11-27,21450
2018-11-28,21200
2018-11-29,21000
2018-11-30,20950
2018-12-03,21050
2018-12-04,20650
2018-12-05,20350
2018-12-06,19600
2018-12-07,19650
2018-12-10,19200
2018-12-11,19150
2018-12-12,19350
2018-12-13,19450
2018-12-14,19200
2018-12-17,18750
2018-12-18,19000
2018-12-19,18850
2018-12-20,18950
2018-12-21,19050
2018-12-24,18750
2018-12-26,18800
2018-12-27,19000
2018-12-28,19300
2019-01-02,19050
2019-01-03,18750
2019-01-04,18750
2019-01-07,18900
2019-01-08,18850
2019-01-09,19450
2019-01-10,20100
2019-01-11,20150
2019-01-14,19800
2019-01-15,19800
2019-01-16,19700
2019-01-17,19750
2019-01-18,19600
2019-01-21,19750
2019-01-22,20150
2019-01-23,20600
2019-01-24,20800
2019-01-25,20800
2019-01-28,20750
2019-01-29,20250
2019-01-30,20550
2019-01-31,20400
2019-02-01,20350
2019-02-07,20850
2019-02-08,21000
2019-02-11,21600
2019-02-12,21400
2019-02-13,21250
2019-02-14,21200
2019-02-15,21150
2019-02-18,21850
2019-02-19,22000
2019-02-20,22100
2019-02-21,21750
2019-02-22,21550
2019-02-25,21550
2019-02-26,21500
2019-02-27,21500
2019-02-28,21450
2019-03-04,22150
2019-03-05,22200
2019-03-06,22050
2019-03-07,21550
2019-03-08,21500
2019-03-11,21000
2019-03-12,21500
2019-03-13,21550
2019-03-14,21550
2019-03-15,21100
2019-03-18,21500
2019-03-19,21300
2019-03-20,21000
2019-03-21,20850
2019-03-22,20850
2019-03-25,20500
2019-03-26,20500
2019-03-27,20000
2019-03-28,19400
2019-03-29,19600
2019-04-01,19850
2019-04-02,20200
2019-04-03,20450
2019-04-04,20350
2019-04-05,20350
2019-04-08,20300
2019-04-09,19900
2019-04-10,20050
2019-04-11,21050
2019-04-12,21250
2019-04-15,21600
2019-04-16,21800
2019-04-17,21650
2019-04-18,21100
2019-04-19,21450
2019-04-22,21350
2019-04-23,21550
2019-04-24,20900
2019-04-25,20700
2019-04-26,20450
2019-04-29,20550
2019-04-30,20300
2019-05-02,20450
2019-05-03,20650
2019-05-07,20950
