,012800
2008-06-16,700
2008-06-17,690
2008-06-18,695
2008-06-19,690
2008-06-20,700
2008-06-23,695
2008-06-24,700
2008-06-25,695
2008-06-26,725
2008-06-27,720
2008-06-30,710
2008-07-01,690
2008-07-02,670
2008-07-03,650
2008-07-04,635
2008-07-07,640
2008-07-08,630
2008-07-09,640
2008-07-10,735
2008-07-11,755
2008-07-14,730
2008-07-15,680
2008-07-16,705
2008-07-17,705
2008-07-18,690
2008-07-21,705
2008-07-22,690
2008-07-23,705
2008-07-24,720
2008-07-25,825
2008-07-28,930
2008-07-29,840
2008-07-30,880
2008-07-31,850
2008-08-01,835
2008-08-04,840
2008-08-05,795
2008-08-06,800
2008-08-07,805
2008-08-08,860
2008-08-11,985
2008-08-12,980
2008-08-13,900
2008-08-14,910
2008-08-18,870
2008-08-19,875
2008-08-20,925
2008-08-21,795
2008-08-22,760
2008-08-25,755
2008-08-26,785
2008-08-27,780
2008-08-28,795
2008-08-29,760
2008-09-01,660
2008-09-02,625
2008-09-03,675
2008-09-04,695
2008-09-05,730
2008-09-08,740
2008-09-09,720
2008-09-10,725
2008-09-11,735
2008-09-12,750
2008-09-16,665
2008-09-17,705
2008-09-18,680
2008-09-19,700
2008-09-22,690
2008-09-23,725
2008-09-24,720
2008-09-25,720
2008-09-26,710
2008-09-29,700
2008-09-30,675
2008-10-01,690
2008-10-02,675
2008-10-06,640
2008-10-07,650
2008-10-08,570
2008-10-09,550
2008-10-10,495
2008-10-13,565
2008-10-14,600
2008-10-15,610
2008-10-16,520
2008-10-17,520
2008-10-20,525
2008-10-21,510
2008-10-22,480
2008-10-23,410
2008-10-24,350
2008-10-27,340
2008-10-28,380
2008-10-29,345
2008-10-30,395
2008-10-31,445
2008-11-03,470
2008-11-04,450
2008-11-05,455
2008-11-06,390
2008-11-07,410
2008-11-10,425
2008-11-11,410
2008-11-12,390
2008-11-13,380
2008-11-14,395
2008-11-17,380
2008-11-18,375
2008-11-19,365
2008-11-20,320
2008-11-21,360
2008-11-24,345
2008-11-25,345
2008-11-26,360
2008-11-27,370
2008-11-28,365
2008-12-01,365
2008-12-02,355
2008-12-03,350
2008-12-04,335
2008-12-05,335
2008-12-08,345
2008-12-09,345
2008-12-10,355
2008-12-11,405
