,000680
2008-06-16,9232
2008-06-17,9162
2008-06-18,9031
2008-06-19,8991
2008-06-20,9654
2008-06-23,9252
2008-06-24,9333
2008-06-25,9333
2008-06-26,9323
2008-06-27,9102
2008-06-30,9041
2008-07-01,8901
2008-07-02,8840
2008-07-03,8589
2008-07-04,8418
2008-07-07,8398
2008-07-08,8218
2008-07-09,8107
2008-07-10,8087
2008-07-11,8539
2008-07-14,8197
2008-07-15,7976
2008-07-16,8027
2008-07-17,8157
2008-07-18,8087
2008-07-21,8137
2008-07-22,8187
2008-07-23,8187
2008-07-24,8177
2008-07-25,8127
2008-07-28,8429
2008-07-29,8117
2008-07-30,8187
2008-07-31,8077
2008-08-01,8157
2008-08-04,8097
2008-08-05,7987
2008-08-06,7936
2008-08-07,7856
2008-08-08,7856
2008-08-11,7936
2008-08-12,7896
2008-08-13,7886
2008-08-14,7645
2008-08-18,7836
2008-08-19,7755
2008-08-20,7735
2008-08-21,7675
2008-08-22,7514
2008-08-25,7233
2008-08-26,7313
2008-08-27,7203
2008-08-28,7133
2008-08-29,7203
2008-09-01,7193
2008-09-02,6861
2008-09-03,6831
2008-09-04,7012
2008-09-05,7032
2008-09-08,7334
2008-09-09,7434
2008-09-10,7434
2008-09-11,7313
2008-09-12,7303
2008-09-16,6831
2008-09-17,7283
2008-09-18,7233
2008-09-19,7334
2008-09-22,7313
2008-09-23,7283
2008-09-24,7052
2008-09-25,7032
2008-09-26,7133
2008-09-29,7223
2008-09-30,7213
2008-10-01,7082
2008-10-02,7223
2008-10-06,7032
2008-10-07,7012
2008-10-08,6650
2008-10-09,6339
2008-10-10,5877
2008-10-13,6178
2008-10-14,6460
2008-10-15,6259
2008-10-16,6018
2008-10-17,5525
2008-10-20,5375
2008-10-21,5264
2008-10-22,5164
2008-10-23,4933
2008-10-24,4546
2008-10-27,3868
2008-10-28,3667
2008-10-29,3215
2008-10-30,3697
2008-10-31,4079
2008-11-03,4300
2008-11-04,4933
2008-11-05,5435
2008-11-06,4872
2008-11-07,5324
2008-11-10,5214
2008-11-11,5123
2008-11-12,4792
2008-11-13,4701
2008-11-14,4631
2008-11-17,4722
2008-11-18,4772
2008-11-19,4521
2008-11-20,4179
2008-11-21,4315
2008-11-24,4114
2008-11-25,4114
2008-11-26,3948
2008-11-27,4154
2008-11-28,4169
2008-12-01,4219
2008-12-02,4159
2008-12-03,4023
2008-12-04,4028
2008-12-05,3878
2008-12-08,4013
2008-12-09,4038
2008-12-10,3973
2008-12-11,4018
2008-12-12,4119
2008-12-15,4320
2008-12-16,4300
2008-12-17,4521
2008-12-18,4812
2008-12-19,4867
2008-12-22,4867
2008-12-23,4762
2008-12-24,4807
2008-12-26,4621
2008-12-29,4822
2008-12-30,4812
2009-01-02,5013
2009-01-05,5008
2009-01-06,5003
2009-01-07,4923
2009-01-08,4958
2009-01-09,4953
2009-01-12,4852
2009-01-13,4802
2009-01-14,4812
2009-01-15,4521
2009-01-16,4450
2009-01-19,4712
2009-01-20,4847
2009-01-21,4757
2009-01-22,4817
2009-01-23,4802
2009-01-28,4802
2009-01-29,4862
2009-01-30,4862
2009-02-02,4802
2009-02-03,4722
2009-02-04,4827
2009-02-05,4917
2009-02-06,4802
2009-02-09,4737
2009-02-10,4772
2009-02-11,4772
2009-02-12,4722
2009-02-13,4717
2009-02-16,4707
2009-02-17,4521
2009-02-18,4521
2009-02-19,4556
2009-02-20,4470
2009-02-23,4571
2009-02-24,4169
2009-02-25,4119
2009-02-26,4124
2009-02-27,4169
2009-03-02,3918
2009-03-03,4059
2009-03-04,4214
2009-03-05,4069
2009-03-06,4119
2009-03-09,4214
2009-03-10,4209
2009-03-11,4280
2009-03-12,4345
2009-03-13,4345
2009-03-16,4360
2009-03-17,4360
2009-03-18,4290
2009-03-19,4350
2009-03-20,4219
2009-03-23,4219
2009-03-24,4491
2009-03-25,5164
2009-03-26,5676
2009-03-27,5344
2009-03-30,5224
2009-03-31,5043
2009-04-01,5294
2009-04-02,5304
2009-04-03,6098
2009-04-06,6329
2009-04-07,6329
2009-04-08,6158
2009-04-09,6178
2009-04-10,6319
2009-04-13,6349
2009-04-14,7293
2009-04-15,7836
2009-04-16,7836
2009-04-17,7484
2009-04-20,7454
2009-04-21,7163
2009-04-22,7133
2009-04-23,7032
2009-04-24,6801
2009-04-27,6691
2009-04-28,6490
2009-04-29,6841
2009-04-30,6892
2009-05-04,6972
2009-05-06,6851
2009-05-07,7123
2009-05-08,7022
2009-05-11,6831
2009-05-12,6831
2009-05-13,6861
2009-05-14,7022
2009-05-15,6892
2009-05-18,6781
2009-05-19,6761
2009-05-20,6761
2009-05-21,6650
2009-05-22,6630
2009-05-25,6429
2009-05-26,6138
2009-05-27,6078
2009-05-28,6068
2009-05-29,6831
2009-06-01,6630
2009-06-02,6681
2009-06-03,6681
2009-06-04,6721
2009-06-05,6721
2009-06-08,6751
2009-06-09,6751
2009-06-10,6831
2009-06-11,6811
2009-06-12,6731
2009-06-15,6731
2009-06-16,6781
2009-06-17,6731
2009-06-18,6480
2009-06-19,6329
2009-06-22,6309
2009-06-23,6128
2009-06-24,6128
2009-06-25,6279
2009-06-26,6279
2009-06-29,6188
2009-06-30,6269
2009-07-01,6329
2009-07-02,6369
2009-07-03,6198
2009-07-06,6068
2009-07-07,6028
2009-07-08,6068
2009-07-09,6038
2009-07-10,6128
2009-07-13,5977
2009-07-14,5917
2009-07-15,5927
2009-07-16,6007
2009-07-17,5927
2009-07-20,5997
2009-07-21,6580
2009-07-22,6460
2009-07-23,6349
2009-07-24,6429
2009-07-27,6419
2009-07-28,6419
2009-07-29,6409
2009-07-30,6309
2009-07-31,6249
2009-08-03,6128
2009-08-04,6309
2009-08-05,6279
2009-08-06,6279
2009-08-07,6289
2009-08-10,6349
2009-08-11,6339
2009-08-12,6590
2009-08-13,6319
2009-08-14,6349
2009-08-17,6319
2009-08-18,6138
2009-08-19,6168
2009-08-20,6088
2009-08-21,6128
2009-08-24,6208
2009-08-25,6038
2009-08-26,6128
2009-08-27,6279
2009-08-28,6530
2009-08-31,6449
2009-09-01,6289
2009-09-02,6259
2009-09-03,6218
2009-09-04,6198
2009-09-07,6188
2009-09-08,6168
2009-09-09,6138
2009-09-10,6329
2009-09-11,6389
2009-09-14,6510
2009-09-15,6731
2009-09-16,6660
2009-09-17,6540
2009-09-18,6550
2009-09-21,6630
2009-09-22,6660
2009-09-23,6530
2009-09-24,6480
2009-09-25,6269
2009-09-28,6460
2009-09-29,6409
2009-09-30,6359
2009-10-01,6339
2009-10-05,6339
2009-10-06,6681
2009-10-07,6650
2009-10-08,6731
2009-10-09,6721
2009-10-12,6691
2009-10-13,7102
