,133820
2014-07-22,5160
2014-07-23,5200
2014-07-24,4750
2014-07-25,4885
2014-07-28,4610
2014-07-29,4250
2014-07-30,4140
2014-07-31,4185
2014-08-01,4170
2014-08-04,4300
2014-08-05,4210
2014-08-06,4330
2014-08-07,4225
2014-08-08,4075
2014-08-11,4015
2014-08-12,4615
2014-08-13,4675
2014-08-14,4620
2014-08-18,4675
2014-08-19,4675
2014-08-20,4475
2014-08-21,4445
2014-08-22,4525
2014-08-25,4310
2014-08-26,4240
2014-08-27,4235
2014-08-28,4295
2014-08-29,4250
2014-09-01,4200
2014-09-02,4170
2014-09-03,4140
2014-09-04,4080
2014-09-05,4150
2014-09-11,4070
2014-09-12,4245
2014-09-15,4185
2014-09-16,4240
2014-09-17,4405
2014-09-18,4355
2014-09-19,4495
2014-09-22,4635
2014-09-23,4655
2014-09-24,4720
2014-09-25,4685
2014-09-26,4770
2014-09-29,4685
2014-09-30,4580
2014-10-01,4810
2014-10-02,4940
2014-10-06,4950
2014-10-07,4870
2014-10-08,4885
2014-10-10,4620
2014-10-13,4515
2014-10-14,4335
2014-10-15,4340
2014-10-16,4390
2014-10-17,4395
2014-10-20,4485
2014-10-21,4660
2014-10-22,4720
2014-10-23,4730
2014-10-24,4710
2014-10-27,4950
2014-10-28,4920
2014-10-29,4925
2014-10-30,5130
2014-10-31,4880
2014-11-03,5060
2014-11-04,4970
2014-11-05,4895
2014-11-06,5010
2014-11-07,5080
2014-11-10,5080
2014-11-11,5180
2014-11-12,5090
2014-11-13,5240
2014-11-14,5150
2014-11-17,5230
2014-11-18,5140
2014-11-19,5190
2014-11-20,5050
2014-11-21,5110
2014-11-24,4910
2014-11-25,5100
2014-11-26,5000
2014-11-27,4930
2014-11-28,4800
2014-12-01,4780
2014-12-02,4960
2014-12-03,4940
2014-12-04,4970
2014-12-05,5030
2014-12-08,4930
2014-12-09,4850
2014-12-10,4740
2014-12-11,4705
2014-12-12,4870
2014-12-15,4750
2014-12-16,4715
2014-12-17,4710
2014-12-18,4625
2014-12-19,4670
2014-12-22,4570
2014-12-23,4660
2014-12-24,4670
2014-12-26,4675
2014-12-29,4675
2014-12-30,4645
2015-01-02,4625
2015-01-05,4560
2015-01-06,4535
2015-01-07,4430
2015-01-08,4540
2015-01-09,4670
2015-01-12,4620
2015-01-13,4710
2015-01-14,4700
2015-01-15,4690
2015-01-16,4570
2015-01-19,4510
2015-01-20,4115
2015-01-21,4285
2015-01-22,4300
2015-01-23,4250
2015-01-26,4130
2015-01-27,4090
2015-01-28,4185
2015-01-29,4125
2015-01-30,4150
2015-02-02,4155
2015-02-03,4220
2015-02-04,4360
2015-02-05,4360
2015-02-06,4170
2015-02-09,4040
2015-02-10,3935
2015-02-11,3955
2015-02-12,4000
2015-02-13,4070
2015-02-16,4130
2015-02-17,4075
2015-02-23,4035
2015-02-24,4015
