,082270
2008-06-16,3360
2008-06-17,3390
2008-06-18,3300
2008-06-19,3530
2008-06-20,3710
2008-06-23,3710
2008-06-24,3710
2008-06-25,3590
2008-06-26,3770
2008-06-27,3700
2008-06-30,3595
2008-07-01,3600
2008-07-02,3550
2008-07-03,3335
2008-07-04,3395
2008-07-07,3160
2008-07-08,3185
2008-07-09,3200
2008-07-10,3235
2008-07-11,3190
2008-07-14,3165
2008-07-15,3005
2008-07-16,3145
2008-07-17,3070
2008-07-18,2975
2008-07-21,3010
2008-07-22,3220
2008-07-23,3640
2008-07-24,3795
2008-07-25,3750
2008-07-28,3765
2008-07-29,3765
2008-07-30,4020
2008-07-31,3910
2008-08-01,3840
2008-08-04,3825
2008-08-05,3790
2008-08-06,3665
2008-08-07,3700
2008-08-08,3800
2008-08-11,3795
2008-08-12,3720
2008-08-13,3700
2008-08-14,3700
2008-08-18,3675
2008-08-19,3660
2008-08-20,3660
2008-08-21,3665
2008-08-22,3480
2008-08-25,3620
2008-08-26,3660
2008-08-27,3630
2008-08-28,3700
2008-08-29,4000
2008-09-01,3990
2008-09-02,3670
2008-09-03,3650
2008-09-04,3800
2008-09-05,3640
2008-09-08,3755
2008-09-09,3860
2008-09-10,4435
2008-09-11,3770
2008-09-12,3500
2008-09-16,3085
2008-09-17,3300
2008-09-18,3300
2008-09-19,3480
2008-09-22,3500
2008-09-23,3260
2008-09-24,3200
2008-09-25,3365
2008-09-26,3180
2008-09-29,3230
2008-09-30,3410
2008-10-01,3480
2008-10-02,3690
2008-10-06,3625
2008-10-07,3500
2008-10-08,3265
2008-10-09,3430
2008-10-10,3065
2008-10-13,3520
2008-10-14,3785
2008-10-15,3780
2008-10-16,3470
2008-10-17,3420
2008-10-20,3610
2008-10-21,3830
2008-10-22,3740
2008-10-23,3400
2008-10-24,2890
2008-10-27,2460
2008-10-28,2205
2008-10-29,2165
2008-10-30,2485
2008-10-31,2630
2008-11-03,2880
2008-11-04,2900
2008-11-05,2855
2008-11-06,2650
2008-11-07,2745
2008-11-10,2740
2008-11-11,2700
2008-11-12,2660
2008-11-13,2685
2008-11-14,2655
2008-11-17,2730
2008-11-18,2670
2008-11-19,2600
2008-11-20,2445
2008-11-21,2600
2008-11-24,2655
2008-11-25,2650
2008-11-26,2695
2008-11-27,2610
2008-11-28,2660
2008-12-01,2670
2008-12-02,2975
2008-12-03,3420
2008-12-04,3500
2008-12-05,3465
2008-12-08,3395
2008-12-09,3110
2008-12-10,3400
2008-12-11,3425
2008-12-12,3470
2008-12-15,3530
2008-12-16,3245
2008-12-17,2760
2008-12-18,2585
2008-12-19,2620
2008-12-22,2700
2008-12-23,2535
2008-12-24,2610
2008-12-26,2635
2008-12-29,2535
2008-12-30,2530
2009-01-02,2530
2009-01-05,2545
2009-01-06,2530
2009-01-07,2500
2009-01-08,2500
2009-01-09,2625
2009-01-12,2840
2009-01-13,2800
2009-01-14,2685
2009-01-15,2555
2009-01-16,2900
2009-01-19,2760
2009-01-20,2650
2009-01-21,2650
2009-01-22,2750
2009-01-23,2820
2009-01-28,2720
2009-01-29,2820
2009-01-30,2680
2009-02-02,2670
2009-02-03,3070
2009-02-04,3530
2009-02-05,3535
2009-02-06,4065
2009-02-09,4125
2009-02-10,4315
2009-02-11,4325
2009-02-12,4360
2009-02-13,4460
2009-02-16,4410
2009-02-17,4515
2009-02-18,4900
2009-02-19,5460
2009-02-20,5040
2009-02-23,5040
2009-02-24,4850
2009-02-25,4850
2009-02-26,4940
2009-02-27,5000
2009-03-02,5010
2009-03-03,5090
2009-03-04,5420
2009-03-05,5420
2009-03-06,5400
2009-03-09,5780
2009-03-10,6040
2009-03-11,6200
2009-03-12,6610
2009-03-13,7120
2009-03-16,7050
2009-03-17,7500
2009-03-18,8620
2009-03-19,9450
2009-03-20,9270
2009-03-23,9700
2009-03-24,8990
2009-03-25,9030
2009-03-26,9490
2009-03-27,9290
2009-03-30,9150
2009-03-31,9240
2009-04-01,9500
2009-04-02,9800
2009-04-03,10350
2009-04-06,10700
2009-04-07,10850
2009-04-08,10800
2009-04-09,10850
2009-04-10,11200
2009-04-13,10850
2009-04-14,12450
2009-04-15,12400
2009-04-16,10550
2009-04-17,10500
2009-04-20,10650
2009-04-21,10300
2009-04-22,10800
2009-04-23,10900
2009-04-24,10650
2009-04-27,9480
2009-04-28,8060
2009-04-29,8200
2009-04-30,8300
2009-05-04,8240
2009-05-06,8190
2009-05-07,8240
2009-05-08,8990
2009-05-11,9800
2009-05-12,9610
2009-05-13,8840
2009-05-14,8580
2009-05-15,7780
2009-05-18,7940
2009-05-19,9130
2009-05-20,10450
2009-05-21,10500
2009-05-22,11700
2009-05-25,11250
2009-05-26,10600
2009-05-27,9520
2009-05-28,10500
2009-05-29,10500
2009-06-01,10400
2009-06-02,10500
2009-06-03,10100
2009-06-04,10100
2009-06-05,11600
2009-06-08,11750
2009-06-09,11600
2009-06-10,11100
2009-06-11,11200
2009-06-12,11200
2009-06-15,11150
2009-06-16,10850
2009-06-17,10900
2009-06-18,10850
2009-06-19,9800
2009-06-22,10200
2009-06-23,10850
2009-06-24,11100
2009-06-25,10300
2009-06-26,9940
2009-06-29,9520
2009-06-30,9110
2009-07-01,8900
2009-07-02,9330
2009-07-03,10550
2009-07-06,10400
2009-07-07,10200
2009-07-08,9820
2009-07-09,9850
2009-07-10,9350
2009-07-13,8900
2009-07-14,8800
2009-07-15,9550
2009-07-16,9110
2009-07-17,9000
2009-07-20,9010
2009-07-21,9000
2009-07-22,9430
2009-07-23,9120
2009-07-24,9090
2009-07-27,9600
2009-07-28,9530
2009-07-29,9110
2009-07-30,9540
2009-07-31,9450
2009-08-03,9480
2009-08-04,9210
2009-08-05,9280
2009-08-06,9100
2009-08-07,8800
2009-08-10,7800
2009-08-11,8430
2009-08-12,8240
2009-08-13,8200
2009-08-14,7970
2009-08-17,7920
2009-08-18,8230
2009-08-19,8040
2009-08-20,8020
2009-08-21,8020
2009-08-24,8180
2009-08-25,8250
2009-08-26,8130
2009-08-27,8090
2009-08-28,7920
2009-08-31,7930
2009-09-01,7980
2009-09-02,8680
2009-09-03,9270
2009-09-04,9110
