,019490
2008-06-16,4525
2008-06-17,4410
2008-06-18,4460
2008-06-19,4400
2008-06-20,4440
2008-06-23,4330
2008-06-24,4295
2008-06-25,4285
2008-06-26,4280
2008-06-27,4390
2008-06-30,4390
2008-07-01,4450
2008-07-02,4350
2008-07-03,4280
2008-07-04,4380
2008-07-07,4390
2008-07-08,4290
2008-07-09,4080
2008-07-10,4050
2008-07-11,4130
2008-07-14,4185
2008-07-15,4225
2008-07-16,4095
2008-07-17,4080
2008-07-18,4020
2008-07-21,4000
2008-07-22,4000
2008-07-23,4100
2008-07-24,3985
2008-07-25,4000
2008-07-28,4000
2008-07-29,3960
2008-07-30,4010
2008-07-31,4000
2008-08-01,4005
2008-08-04,3855
2008-08-05,3870
2008-08-06,3810
2008-08-07,3800
2008-08-08,3775
2008-08-11,3800
2008-08-12,3730
2008-08-13,3790
2008-08-14,3980
2008-08-18,4070
2008-08-19,4070
2008-08-20,4050
2008-08-21,3985
2008-08-22,3900
2008-08-25,3885
2008-08-26,3840
2008-08-27,3560
2008-08-28,3600
2008-08-29,3800
2008-09-01,3750
2008-09-02,3600
2008-09-03,3670
2008-09-04,3730
2008-09-05,3730
2008-09-08,3700
2008-09-09,3770
2008-09-10,3800
2008-09-11,3660
2008-09-12,3790
2008-09-16,3650
2008-09-17,3745
2008-09-18,3675
2008-09-19,3640
2008-09-22,3595
2008-09-23,3590
2008-09-24,3625
2008-09-25,3690
2008-09-26,3725
2008-09-29,3700
2008-09-30,3590
2008-10-01,3665
2008-10-02,3520
2008-10-06,3180
2008-10-07,3180
2008-10-08,3060
2008-10-09,3050
2008-10-10,2975
2008-10-13,3145
2008-10-14,3210
2008-10-15,3190
2008-10-16,3205
2008-10-17,3140
2008-10-20,3100
2008-10-21,3130
2008-10-22,3050
2008-10-23,2940
2008-10-24,2830
2008-10-27,2895
2008-10-28,2795
2008-10-29,2380
2008-10-30,2485
2008-10-31,2625
2008-11-03,2670
2008-11-04,2680
2008-11-05,2675
2008-11-06,2435
2008-11-07,2600
2008-11-10,2690
2008-11-11,2770
2008-11-12,2875
2008-11-13,2860
2008-11-14,2920
2008-11-17,2920
2008-11-18,2995
2008-11-19,2980
2008-11-20,2760
2008-11-21,2735
2008-11-24,2800
2008-11-25,2760
2008-11-26,2760
2008-11-27,2800
2008-11-28,2825
2008-12-01,2850
2008-12-02,2875
2008-12-03,3090
2008-12-04,3150
2008-12-05,3060
2008-12-08,3100
2008-12-09,3130
2008-12-10,3000
2008-12-11,3075
2008-12-12,3090
2008-12-15,3225
2008-12-16,3145
2008-12-17,3230
2008-12-18,3215
2008-12-19,3235
2008-12-22,3280
2008-12-23,3220
2008-12-24,3185
2008-12-26,3180
2008-12-29,3170
2008-12-30,3185
2009-01-02,3175
2009-01-05,3155
2009-01-06,3130
2009-01-07,3060
2009-01-08,3100
2009-01-09,3125
2009-01-12,3135
2009-01-13,3150
2009-01-14,3335
2009-01-15,3250
2009-01-16,3430
2009-01-19,3395
2009-01-20,3300
2009-01-21,3250
2009-01-22,3300
2009-01-23,3105
2009-01-28,3120
2009-01-29,3200
2009-01-30,3350
2009-02-02,3330
2009-02-03,3395
2009-02-04,3440
2009-02-05,3440
2009-02-06,3450
2009-02-09,3540
2009-02-10,3550
2009-02-11,3550
2009-02-12,3620
2009-02-13,3645
2009-02-16,3730
2009-02-17,3645
2009-02-18,3510
2009-02-19,3620
2009-02-20,3595
2009-02-23,3665
2009-02-24,3575
2009-02-25,3500
2009-02-26,3485
2009-02-27,3500
2009-03-02,3400
2009-03-03,3300
2009-03-04,3365
2009-03-05,3300
2009-03-06,3345
2009-03-09,3335
2009-03-10,3250
2009-03-11,3485
2009-03-12,3485
2009-03-13,3570
2009-03-16,3625
2009-03-17,3660
2009-03-18,3660
2009-03-19,3660
2009-03-20,3745
2009-03-23,3720
2009-03-24,3735
2009-03-25,3700
2009-03-26,3610
2009-03-27,3660
2009-03-30,3560
2009-03-31,3620
2009-04-01,3630
2009-04-02,3700
2009-04-03,3715
2009-04-06,3900
2009-04-07,3910
2009-04-08,3970
2009-04-09,4430
2009-04-10,4455
2009-04-13,4500
2009-04-14,4500
2009-04-15,4330
2009-04-16,4335
2009-04-17,4350
2009-04-20,4350
2009-04-21,4305
2009-04-22,4390
2009-04-23,4445
2009-04-24,4330
2009-04-27,4320
2009-04-28,4110
2009-04-29,4030
2009-04-30,4140
2009-05-04,4200
2009-05-06,4250
2009-05-07,4425
2009-05-08,4505
2009-05-11,4550
2009-05-12,4450
2009-05-13,4490
2009-05-14,4450
2009-05-15,4620
2009-05-18,4600
2009-05-19,4640
2009-05-20,4665
2009-05-21,4700
2009-05-22,4650
2009-05-25,4410
2009-05-26,4200
2009-05-27,4365
2009-05-28,4200
2009-05-29,4325
2009-06-01,4480
2009-06-02,4445
2009-06-03,4420
2009-06-04,4315
2009-06-05,4340
2009-06-08,4500
2009-06-09,4600
2009-06-10,4600
2009-06-11,4425
2009-06-12,4520
2009-06-15,4550
2009-06-16,4590
2009-06-17,4590
2009-06-18,4485
2009-06-19,4395
2009-06-22,4290
2009-06-23,4375
