,023960
2008-06-16,2545
2008-06-17,2525
2008-06-18,2530
2008-06-19,2485
2008-06-20,2485
2008-06-23,2450
2008-06-24,2470
2008-06-25,2450
2008-06-26,2450
2008-06-27,2410
2008-06-30,2403
2008-07-01,2398
2008-07-02,2300
2008-07-03,2300
2008-07-04,2298
2008-07-07,2325
2008-07-08,2298
2008-07-09,2288
2008-07-10,2255
2008-07-11,2300
2008-07-14,2295
2008-07-15,2253
2008-07-16,2265
2008-07-17,2280
2008-07-18,2278
2008-07-21,2250
2008-07-22,2263
2008-07-23,2288
2008-07-24,2425
2008-07-25,2360
2008-07-28,2360
2008-07-29,2360
2008-07-30,2400
2008-07-31,2418
2008-08-01,2425
2008-08-04,2250
2008-08-05,2313
2008-08-06,2400
2008-08-07,2420
2008-08-08,2425
2008-08-11,2423
2008-08-12,2388
2008-08-13,2325
2008-08-14,2348
2008-08-18,2395
2008-08-19,2300
2008-08-20,2308
2008-08-21,2373
2008-08-22,2375
2008-08-25,2370
2008-08-26,2350
2008-08-27,2300
2008-08-28,2263
2008-08-29,2280
2008-09-01,2140
2008-09-02,2075
2008-09-03,2025
2008-09-04,2025
2008-09-05,2040
2008-09-08,2110
2008-09-09,2085
2008-09-10,2050
2008-09-11,2033
2008-09-12,2140
2008-09-16,1835
2008-09-17,1880
2008-09-18,1600
2008-09-19,1595
2008-09-22,1550
2008-09-23,1515
2008-09-24,1500
2008-09-25,1460
2008-09-26,1475
2008-09-29,1485
2008-09-30,1465
2008-10-01,1550
2008-10-02,1600
2008-10-06,1420
2008-10-07,1418
2008-10-08,1333
2008-10-09,1250
2008-10-10,1195
2008-10-13,1373
2008-10-14,1525
2008-10-15,1545
2008-10-16,1435
2008-10-17,1515
2008-10-20,1533
2008-10-21,1465
2008-10-22,1400
2008-10-23,1190
2008-10-24,1013
2008-10-27,943
2008-10-28,1000
2008-10-29,1035
2008-10-30,1190
2008-10-31,1265
2008-11-03,1415
2008-11-04,1373
2008-11-05,1450
2008-11-06,1350
2008-11-07,1553
2008-11-10,1670
2008-11-11,1613
2008-11-12,1545
2008-11-13,1515
2008-11-14,1530
2008-11-17,1525
2008-11-18,1523
2008-11-19,1445
2008-11-20,1230
2008-11-21,1400
2008-11-24,1570
2008-11-25,1693
2008-11-26,1690
2008-11-27,1690
2008-11-28,1635
2008-12-01,1625
2008-12-02,1550
2008-12-03,1543
2008-12-04,1500
2008-12-05,1485
2008-12-08,1568
2008-12-09,1650
2008-12-10,1653
2008-12-11,1635
2008-12-12,1633
2008-12-15,1650
2008-12-16,1700
2008-12-17,1923
2008-12-18,1985
2008-12-19,2025
