,119610
2010-07-28,4275
2010-07-29,4029
2010-07-30,3905
2010-08-02,3868
2010-08-03,3825
2010-08-04,3765
2010-08-05,3765
2010-08-06,3672
2010-08-09,3685
2010-08-10,3592
2010-08-11,3463
2010-08-12,3356
2010-08-13,3699
2010-08-16,3578
2010-08-17,3528
2010-08-18,3578
2010-08-19,3606
2010-08-20,3634
2010-08-23,3578
2010-08-24,3448
2010-08-25,3365
2010-08-26,3402
2010-08-27,3379
2010-08-30,3463
2010-08-31,3411
2010-09-01,3505
2010-09-02,3508
2010-09-03,3578
2010-09-06,3550
2010-09-07,3508
2010-09-08,3485
2010-09-09,3480
2010-09-10,3518
2010-09-13,3490
2010-09-14,3480
2010-09-15,3485
2010-09-16,3435
2010-09-17,3513
2010-09-20,3518
2010-09-24,3719
2010-09-27,3662
2010-09-28,3597
2010-09-29,3578
2010-09-30,3578
2010-10-01,3587
2010-10-04,3560
2010-10-05,3532
2010-10-06,3582
2010-10-07,3541
2010-10-08,3495
2010-10-11,3463
2010-10-12,3463
2010-10-13,3508
2010-10-14,3532
2010-10-15,3587
2010-10-18,3592
2010-10-19,3541
2010-10-20,3532
2010-10-21,3537
2010-10-22,3523
2010-10-25,3532
2010-10-26,3476
2010-10-27,3528
2010-10-28,3578
2010-10-29,3616
2010-11-01,3616
2010-11-02,3662
2010-11-03,3672
2010-11-04,3648
2010-11-05,3672
2010-11-08,3714
2010-11-09,3905
2010-11-10,3811
2010-11-11,3830
2010-11-12,3648
2010-11-15,3587
2010-11-16,3602
2010-11-17,3625
2010-11-18,3648
2010-11-19,3582
2010-11-22,3565
2010-11-23,3570
2010-11-24,3550
2010-11-25,3587
2010-11-26,3500
2010-11-29,3578
2010-11-30,3587
2010-12-01,3518
2010-12-02,3453
2010-12-03,3518
2010-12-06,3485
2010-12-07,3472
2010-12-08,3485
2010-12-09,3439
2010-12-10,3443
2010-12-13,3495
2010-12-14,3402
2010-12-15,3416
2010-12-16,3393
2010-12-17,3393
2010-12-20,3346
2010-12-21,3346
2010-12-22,3286
2010-12-23,3374
2010-12-24,3431
2010-12-27,3468
2010-12-28,3495
2010-12-29,3523
2010-12-30,3463
2011-01-03,3411
2011-01-04,3346
2011-01-05,3439
2011-01-06,3458
2011-01-07,3495
2011-01-10,3485
2011-01-11,3490
2011-01-12,3500
2011-01-13,3495
2011-01-14,3490
2011-01-17,3476
2011-01-18,3490
2011-01-19,3528
2011-01-20,3620
2011-01-21,3565
2011-01-24,3582
2011-01-25,3532
2011-01-26,3495
2011-01-27,3513
2011-01-28,3500
2011-01-31,3443
2011-02-01,3472
2011-02-07,3485
2011-02-08,3463
2011-02-09,3480
2011-02-10,3485
2011-02-11,3485
2011-02-14,3476
2011-02-15,3480
2011-02-16,3458
2011-02-17,3463
2011-02-18,3485
2011-02-21,3490
2011-02-22,3485
2011-02-23,3463
2011-02-24,3421
2011-02-25,3435
2011-02-28,3383
2011-03-02,3402
2011-03-03,3370
2011-03-04,3346
2011-03-07,3346
2011-03-08,3370
2011-03-09,3468
2011-03-10,3485
2011-03-11,3500
2011-03-14,3468
2011-03-15,3416
2011-03-16,3402
2011-03-17,3421
2011-03-18,3431
2011-03-21,3458
2011-03-22,3528
2011-03-23,3545
2011-03-24,3778
2011-03-25,3820
2011-03-28,3885
2011-03-29,3969
2011-03-30,3922
2011-03-31,3969
2011-04-01,4043
2011-04-04,4038
2011-04-05,4043
2011-04-06,3965
2011-04-07,3932
2011-04-08,3945
2011-04-11,3969
2011-04-12,3992
2011-04-13,4019
2011-04-14,4271
2011-04-15,4405
2011-04-18,4415
2011-04-19,4415
2011-04-20,4392
2011-04-21,4453
2011-04-22,4554
2011-04-25,4787
2011-04-26,4787
2011-04-27,4717
2011-04-28,4647
2011-04-29,4601
2011-05-02,4717
2011-05-03,4695
2011-05-04,4531
2011-05-06,4531
2011-05-09,4810
2011-05-11,4647
2011-05-12,4630
2011-05-13,4671
2011-05-16,4643
2011-05-17,4578
2011-05-18,4415
2011-05-19,4405
2011-05-20,4507
2011-05-23,4453
2011-05-24,4415
2011-05-25,4392
2011-05-26,4355
2011-05-27,4183
2011-05-30,4019
2011-05-31,3890
2011-06-01,4136
2011-06-02,4038
2011-06-03,4057
2011-06-07,4090
2011-06-08,4075
2011-06-09,4085
2011-06-10,4043
2011-06-13,4048
2011-06-14,4085
2011-06-15,4043
2011-06-16,3997
2011-06-17,3905
2011-06-20,3950
2011-06-21,3868
2011-06-22,3927
2011-06-23,3997
2011-06-24,4178
2011-06-27,4136
2011-06-28,4136
2011-06-29,4117
2011-06-30,4112
2011-07-01,4043
2011-07-04,4053
2011-07-05,4146
2011-07-06,4225
2011-07-07,4230
2011-07-08,4275
2011-07-11,4258
2011-07-12,4300
2011-07-13,4300
2011-07-14,4448
2011-07-15,4647
2011-07-18,4810
2011-07-19,4787
2011-07-20,4671
2011-07-21,4695
2011-07-22,4764
2011-07-25,4810
2011-07-26,4972
2011-07-27,4880
2011-07-28,5067
2011-07-29,4856
2011-08-01,4926
2011-08-02,4671
2011-08-03,4671
2011-08-04,4643
2011-08-05,4456
2011-08-08,4424
2011-08-09,4415
2011-08-10,4397
2011-08-11,4522
2011-08-12,4643
2011-08-16,4787
2011-08-17,4717
2011-08-18,4638
2011-08-19,4507
2011-08-22,4531
2011-08-23,4531
2011-08-24,4507
2011-08-25,4369
2011-08-26,4453
2011-08-29,4507
2011-08-30,4499
2011-08-31,4438
2011-09-01,4415
2011-09-02,4410
2011-09-05,4327
2011-09-06,4345
2011-09-07,4369
2011-09-08,4364
2011-09-09,4337
2011-09-14,4140
2011-09-15,4140
2011-09-16,4202
2011-09-19,4202
2011-09-20,4198
2011-09-21,4215
2011-09-22,4178
2011-09-23,4090
2011-09-26,3838
2011-09-27,3761
2011-09-28,3858
2011-09-29,3802
2011-09-30,3890
2011-10-04,3616
2011-10-05,3667
2011-10-06,3657
2011-10-07,3714
2011-10-10,3667
2011-10-11,3838
2011-10-12,3843
2011-10-13,3917
2011-10-14,3895
2011-10-17,4183
2011-10-18,4466
2011-10-19,4554
2011-10-20,4507
2011-10-21,4764
2011-10-24,4834
2011-10-25,4787
2011-10-26,4834
2011-10-27,4926
2011-10-28,4880
2011-10-31,4834
2011-11-01,4926
2011-11-02,4880
2011-11-03,5205
2011-11-04,5298
2011-11-07,5205
2011-11-08,5205
2011-11-09,5322
2011-11-10,5298
2011-11-11,5414
2011-11-14,5669
2011-11-15,5717
2011-11-16,5786
2011-11-17,6134
2011-11-18,6134
2011-11-21,6042
2011-11-22,5996
2011-11-23,5878
2011-11-24,5856
2011-11-25,5763
2011-11-28,5669
2011-11-29,5693
2011-11-30,5856
2011-12-01,5809
2011-12-02,5600
2011-12-05,5508
2011-12-06,5531
2011-12-07,5717
2011-12-08,5763
2011-12-09,5809
2011-12-12,5669
2011-12-13,5647
2011-12-14,5623
2011-12-15,5577
2011-12-16,5577
2011-12-19,5344
2011-12-20,5391
2011-12-21,5508
2011-12-22,5344
2011-12-23,5484
2011-12-26,5878
2011-12-27,5763
2011-12-28,5739
2011-12-29,5878
2012-01-02,6042
2012-01-03,6042
2012-01-04,5903
2012-01-05,5903
2012-01-06,5763
