,088350
2010-03-17,8850
2010-03-18,8470
2010-03-19,8590
2010-03-22,8550
2010-03-23,8410
2010-03-24,8350
2010-03-25,8410
2010-03-26,8700
2010-03-29,8690
2010-03-30,8970
2010-03-31,8760
2010-04-01,8750
2010-04-02,8520
2010-04-05,8580
2010-04-06,8440
2010-04-07,8550
2010-04-08,8510
2010-04-09,8350
2010-04-12,8260
2010-04-13,8400
2010-04-14,8830
2010-04-15,8880
2010-04-16,8750
2010-04-19,8570
2010-04-20,8600
2010-04-21,8930
2010-04-22,9100
2010-04-23,9420
2010-04-26,9550
2010-04-27,9240
2010-04-28,9330
2010-04-29,9110
2010-04-30,9190
2010-05-03,8980
2010-05-04,9190
2010-05-06,9040
2010-05-07,8620
2010-05-10,8610
2010-05-11,8950
2010-05-12,8400
2010-05-13,8780
2010-05-14,8720
2010-05-17,8360
2010-05-18,8190
2010-05-19,8000
2010-05-20,7550
2010-05-24,7360
2010-05-25,6770
2010-05-26,7020
2010-05-27,7310
2010-05-28,7380
2010-05-31,7600
2010-06-01,7560
2010-06-03,7840
2010-06-04,7740
2010-06-07,7440
2010-06-08,7470
2010-06-09,7530
2010-06-10,7690
2010-06-11,8000
2010-06-14,8000
2010-06-15,8040
2010-06-16,7970
2010-06-17,7930
2010-06-18,7930
2010-06-21,8060
2010-06-22,8230
2010-06-23,8420
2010-06-24,8470
2010-06-25,8800
2010-06-28,8850
2010-06-29,8550
2010-06-30,8580
2010-07-01,8880
2010-07-02,8700
2010-07-05,8820
2010-07-06,8770
2010-07-07,8850
2010-07-08,8840
2010-07-09,8970
2010-07-12,8950
2010-07-13,8800
2010-07-14,8580
2010-07-15,8480
2010-07-16,8530
2010-07-19,8500
2010-07-20,8460
2010-07-21,8360
2010-07-22,8200
2010-07-23,8250
2010-07-26,8520
2010-07-27,8560
2010-07-28,8580
2010-07-29,8690
2010-07-30,8710
2010-08-02,8690
2010-08-03,8570
2010-08-04,8450
2010-08-05,8650
2010-08-06,8710
2010-08-09,8750
2010-08-10,8660
2010-08-11,8580
2010-08-12,8400
2010-08-13,8430
2010-08-16,8460
2010-08-17,8460
2010-08-18,8480
2010-08-19,8440
2010-08-20,8390
2010-08-23,8260
2010-08-24,8300
2010-08-25,8150
2010-08-26,8170
2010-08-27,8150
2010-08-30,8200
2010-08-31,8010
2010-09-01,7970
2010-09-02,7830
2010-09-03,7800
2010-09-06,8130
2010-09-07,8090
2010-09-08,8120
2010-09-09,7820
2010-09-10,7870
2010-09-13,7810
2010-09-14,7830
2010-09-15,7940
2010-09-16,7860
2010-09-17,7990
2010-09-20,7900
2010-09-24,7900
2010-09-27,7820
2010-09-28,7770
2010-09-29,7700
2010-09-30,7630
2010-10-01,7780
2010-10-04,7920
2010-10-05,7850
2010-10-06,7910
2010-10-07,7870
2010-10-08,7900
2010-10-11,7920
2010-10-12,7840
2010-10-13,7910
2010-10-14,7780
2010-10-15,7700
2010-10-18,7630
2010-10-19,7620
2010-10-20,7840
2010-10-21,7700
2010-10-22,7660
2010-10-25,7730
2010-10-26,7750
2010-10-27,7790
2010-10-28,7840
2010-10-29,7790
2010-11-01,7690
2010-11-02,7730
2010-11-03,8150
2010-11-04,8260
2010-11-05,8200
2010-11-08,8250
2010-11-09,8420
2010-11-10,8450
2010-11-11,8310
2010-11-12,8000
2010-11-15,8270
2010-11-16,7850
2010-11-17,7870
2010-11-18,7880
2010-11-19,7850
2010-11-22,7780
2010-11-23,7690
2010-11-24,7600
2010-11-25,7610
2010-11-26,7520
2010-11-29,7440
2010-11-30,7360
2010-12-01,7640
2010-12-02,7640
2010-12-03,7530
2010-12-06,7600
2010-12-07,7570
2010-12-08,7590
2010-12-09,7530
2010-12-10,7480
2010-12-13,7500
2010-12-14,7570
2010-12-15,7560
2010-12-16,7570
2010-12-17,7560
2010-12-20,7450
2010-12-21,7520
2010-12-22,7560
2010-12-23,7550
2010-12-24,7500
2010-12-27,7870
2010-12-28,7750
2010-12-29,7870
2010-12-30,7950
2011-01-03,8130
2011-01-04,8200
2011-01-05,8150
2011-01-06,8230
2011-01-07,8220
2011-01-10,8390
2011-01-11,8310
2011-01-12,8000
2011-01-13,8030
2011-01-14,8080
2011-01-17,8220
2011-01-18,8220
2011-01-19,8300
2011-01-20,8280
