,080000
2008-06-16,3678
2008-06-17,3692
2008-06-18,3664
2008-06-19,3508
2008-06-20,3536
2008-06-23,3564
2008-06-24,3550
2008-06-25,3422
2008-06-26,3408
2008-06-27,3309
2008-06-30,3280
2008-07-01,3239
2008-07-02,2996
2008-07-03,2983
2008-07-04,2841
2008-07-07,2827
2008-07-08,2690
2008-07-09,2727
2008-07-10,2699
2008-07-11,2753
2008-07-14,3053
2008-07-15,3096
2008-07-16,3152
2008-07-17,3152
2008-07-18,3223
2008-07-21,3323
2008-07-22,3394
2008-07-23,3493
2008-07-24,3550
2008-07-25,3564
2008-07-28,3550
2008-07-29,3366
2008-07-30,3522
2008-07-31,3408
2008-08-01,3437
2008-08-04,3408
2008-08-05,3394
2008-08-06,3451
2008-08-07,3564
2008-08-08,3593
2008-08-11,3607
2008-08-12,3493
2008-08-13,3323
2008-08-14,3408
2008-08-18,3323
2008-08-19,3252
2008-08-20,3195
2008-08-21,3152
2008-08-22,3167
2008-08-25,3182
2008-08-26,3138
2008-08-27,3125
2008-08-28,3039
2008-08-29,3039
2008-09-01,2756
2008-09-02,2770
2008-09-03,2841
2008-09-04,2968
2008-09-05,2926
2008-09-08,2996
2008-09-09,2926
2008-09-10,2954
2008-09-11,2939
2008-09-12,2939
2008-09-16,2704
2008-09-17,2810
2008-09-18,2784
2008-09-19,2827
2008-09-22,2797
2008-09-23,2827
2008-09-24,2821
2008-09-25,2784
2008-09-26,2778
2008-09-29,2812
2008-09-30,2740
2008-10-01,2761
2008-10-02,2784
2008-10-06,2659
2008-10-07,2656
2008-10-08,2534
2008-10-09,2457
2008-10-10,2093
2008-10-13,2093
2008-10-14,2238
2008-10-15,2187
2008-10-16,1931
2008-10-17,1937
2008-10-20,1988
2008-10-21,2005
2008-10-22,1923
2008-10-23,1696
2008-10-24,1444
2008-10-27,1227
2008-10-28,1221
2008-10-29,1102
2008-10-30,1221
2008-10-31,1221
2008-11-03,1405
2008-11-04,1437
2008-11-05,1485
2008-11-06,1267
2008-11-07,1343
2008-11-10,1542
2008-11-11,1551
2008-11-12,1590
2008-11-13,1562
2008-11-14,1795
2008-11-17,1804
2008-11-18,1724
2008-11-19,1974
2008-11-20,1784
2008-11-21,1903
2008-11-24,1889
2008-11-25,1988
2008-11-26,2085
2008-11-27,2179
2008-11-28,2045
2008-12-01,1934
2008-12-02,1903
2008-12-03,1892
2008-12-04,1875
2008-12-05,1903
2008-12-08,1963
2008-12-09,1920
2008-12-10,1931
2008-12-11,2074
2008-12-12,2068
2008-12-15,2170
2008-12-16,2301
2008-12-17,2343
2008-12-18,2318
2008-12-19,2355
2008-12-22,2426
2008-12-23,2415
2008-12-24,2329
2008-12-26,2369
2008-12-29,2348
2008-12-30,2390
2009-01-02,2390
2009-01-05,2390
2009-01-06,2411
2009-01-07,2500
2009-01-08,2464
2009-01-09,2398
2009-01-12,2250
2009-01-13,2202
2009-01-14,2244
2009-01-15,2265
2009-01-16,2291
2009-01-19,2289
2009-01-20,2307
2009-01-21,2202
2009-01-22,2294
2009-01-23,2294
2009-01-28,2357
2009-01-29,2372
2009-01-30,2357
2009-02-02,2363
2009-02-03,2363
2009-02-04,2369
2009-02-05,2529
2009-02-06,2476
2009-02-09,2595
2009-02-10,2824
2009-02-11,2842
2009-02-12,2723
2009-02-13,2723
2009-02-16,2738
2009-02-17,2643
2009-02-18,2539
2009-02-19,2574
2009-02-20,2476
2009-02-23,2455
2009-02-24,2380
2009-02-25,2375
2009-02-26,2366
2009-02-27,2336
2009-03-02,2286
2009-03-03,2184
2009-03-04,2280
2009-03-05,2425
2009-03-06,2440
2009-03-09,2526
2009-03-10,2735
2009-03-11,2708
2009-03-12,2711
2009-03-13,2666
2009-03-16,2797
2009-03-17,3214
2009-03-18,3318
2009-03-19,3318
2009-03-20,3333
2009-03-23,3333
2009-03-24,3214
2009-03-25,3274
2009-03-26,3348
2009-03-27,3392
2009-03-30,3214
2009-03-31,3378
2009-04-01,3318
2009-04-02,3452
2009-04-03,3363
2009-04-06,3482
2009-04-07,4003
2009-04-08,4003
2009-04-09,4063
2009-04-10,4226
2009-04-13,4211
2009-04-14,4270
2009-04-15,4048
2009-04-16,3779
2009-04-17,3750
2009-04-20,3764
2009-04-21,3764
2009-04-22,4048
2009-04-23,4152
2009-04-24,4137
2009-04-27,3869
2009-04-28,3511
2009-04-29,3616
2009-04-30,3914
2009-05-04,3928
2009-05-06,3735
2009-05-07,3735
2009-05-08,3973
2009-05-11,3958
2009-05-12,4538
2009-05-13,4910
2009-05-14,4627
2009-05-15,5312
2009-05-18,5059
2009-05-19,5237
2009-05-20,5148
2009-05-21,4881
2009-05-22,4762
2009-05-25,4627
2009-05-26,4731
2009-05-27,4538
2009-05-28,4345
2009-05-29,4360
2009-06-01,4494
2009-06-02,4360
2009-06-03,4731
2009-06-04,4464
2009-06-05,4419
2009-06-08,4762
2009-06-09,4374
2009-06-10,4419
2009-06-11,4419
2009-06-12,4434
2009-06-15,4300
2009-06-16,4374
2009-06-17,4419
2009-06-18,4256
2009-06-19,3973
2009-06-22,4017
2009-06-23,3884
2009-06-24,3764
2009-06-25,3809
2009-06-26,4077
2009-06-29,3764
2009-06-30,3601
