,002320
2008-06-16,36900
2008-06-17,37900
2008-06-18,38200
2008-06-19,37900
2008-06-20,38950
2008-06-23,39350
2008-06-24,39900
2008-06-25,39700
2008-06-26,40100
2008-06-27,39600
2008-06-30,38550
2008-07-01,37900
2008-07-02,36150
2008-07-03,37000
2008-07-04,35950
2008-07-07,36650
2008-07-08,35900
2008-07-09,34900
2008-07-10,37000
2008-07-11,37800
2008-07-14,36500
2008-07-15,35000
2008-07-16,35450
2008-07-17,36850
2008-07-18,36600
2008-07-21,38200
2008-07-22,37700
2008-07-23,38650
2008-07-24,38700
2008-07-25,38200
2008-07-28,36900
2008-07-29,36900
2008-07-30,37600
2008-07-31,38450
2008-08-01,37800
2008-08-04,37950
2008-08-05,37500
2008-08-06,40000
2008-08-07,39250
2008-08-08,39800
2008-08-11,39900
2008-08-12,40100
2008-08-13,39700
2008-08-14,40350
2008-08-18,40000
2008-08-19,39500
2008-08-20,40300
2008-08-21,39350
2008-08-22,39350
2008-08-25,40400
2008-08-26,39900
2008-08-27,39400
2008-08-28,39750
2008-08-29,40000
2008-09-01,40000
2008-09-02,38000
2008-09-03,38450
2008-09-04,38700
2008-09-05,38350
2008-09-08,38600
2008-09-09,38900
2008-09-10,39100
2008-09-11,38500
2008-09-12,39900
2008-09-16,38200
2008-09-17,39500
2008-09-18,40000
2008-09-19,42000
2008-09-22,41900
2008-09-23,42500
2008-09-24,43000
2008-09-25,43200
2008-09-26,43200
2008-09-29,42700
2008-09-30,43000
2008-10-01,43700
2008-10-02,45000
2008-10-06,43000
2008-10-07,42100
2008-10-08,38200
2008-10-09,37500
2008-10-10,36500
2008-10-13,40000
2008-10-14,40500
2008-10-15,38050
2008-10-16,35200
2008-10-17,36400
2008-10-20,36800
2008-10-21,35000
2008-10-22,32900
2008-10-23,30250
2008-10-24,30000
2008-10-27,31000
2008-10-28,33300
2008-10-29,28400
2008-10-30,32650
2008-10-31,35000
2008-11-03,31850
2008-11-04,33400
2008-11-05,32700
2008-11-06,29550
2008-11-07,33000
2008-11-10,32950
2008-11-11,32250
2008-11-12,30900
2008-11-13,30400
2008-11-14,31050
2008-11-17,31300
2008-11-18,28800
2008-11-19,29600
2008-11-20,27500
2008-11-21,30600
2008-11-24,30000
2008-11-25,30000
2008-11-26,31500
2008-11-27,32800
2008-11-28,35000
2008-12-01,32900
2008-12-02,31100
2008-12-03,30200
2008-12-04,29800
2008-12-05,30900
2008-12-08,32000
2008-12-09,31900
2008-12-10,33300
2008-12-11,32050
2008-12-12,30000
2008-12-15,31800
2008-12-16,33100
2008-12-17,33100
2008-12-18,35100
2008-12-19,36000
2008-12-22,37450
2008-12-23,38000
2008-12-24,38000
2008-12-26,36500
2008-12-29,36500
2008-12-30,36300
2009-01-02,36150
2009-01-05,36150
2009-01-06,36500
2009-01-07,36200
2009-01-08,34200
2009-01-09,32900
2009-01-12,32500
2009-01-13,33900
2009-01-14,34250
2009-01-15,31500
2009-01-16,33900
2009-01-19,33900
2009-01-20,33800
2009-01-21,33800
2009-01-22,34050
2009-01-23,34550
2009-01-28,34550
2009-01-29,35900
2009-01-30,35500
2009-02-02,35600
2009-02-03,35700
2009-02-04,37100
2009-02-05,37200
2009-02-06,36300
2009-02-09,35000
2009-02-10,33700
2009-02-11,35050
2009-02-12,34300
2009-02-13,36000
2009-02-16,34650
2009-02-17,32200
2009-02-18,31500
2009-02-19,32000
2009-02-20,32000
2009-02-23,31700
2009-02-24,30800
2009-02-25,30000
2009-02-26,30400
2009-02-27,31000
2009-03-02,28000
2009-03-03,27500
2009-03-04,28000
2009-03-05,27800
2009-03-06,28000
2009-03-09,29100
