,041590
2008-06-16,2740
2008-06-17,2740
2008-06-18,3020
2008-06-19,3075
2008-06-20,3125
2008-06-23,3015
2008-06-24,2880
2008-06-25,2935
2008-06-26,2880
2008-06-27,2785
2008-06-30,2955
2008-07-01,2840
2008-07-02,2630
2008-07-03,2550
2008-07-04,2595
2008-07-07,2625
2008-07-08,2415
2008-07-09,2440
2008-07-10,2450
2008-07-11,2565
2008-07-14,2740
2008-07-15,2675
2008-07-16,2690
2008-07-17,2665
2008-07-18,2585
2008-07-21,2490
2008-07-22,2490
2008-07-23,2455
2008-07-24,2470
2008-07-25,2485
2008-07-28,2410
2008-07-29,2590
2008-07-30,2600
2008-07-31,2640
2008-08-01,2545
2008-08-04,2545
2008-08-05,2460
2008-08-06,2465
2008-08-07,2530
2008-08-08,2490
2008-08-11,2405
2008-08-12,2400
2008-08-13,2470
2008-08-14,2480
2008-08-18,2400
2008-08-19,2290
2008-08-20,2420
2008-08-21,2370
2008-08-22,2390
2008-08-25,2310
2008-08-26,2260
2008-08-27,2160
2008-08-28,2225
2008-08-29,2190
2008-09-01,1865
2008-09-02,1595
2008-09-03,1700
2008-09-04,1900
2008-09-05,1940
2008-09-08,1885
2008-09-09,1895
2008-09-10,1880
2008-09-11,2030
2008-09-12,2120
2008-09-16,2000
2008-09-17,2060
2008-09-18,2075
2008-09-19,2100
2008-09-22,2070
2008-09-23,2040
2008-09-24,2090
2008-09-25,2105
2008-09-26,2100
2008-09-29,2090
2008-09-30,1945
2008-10-01,1955
2008-10-02,1880
2008-10-06,1810
2008-10-07,1660
2008-10-08,1415
2008-10-09,1205
2008-10-10,1025
2008-10-13,985
2008-10-14,1025
2008-10-15,1020
2008-10-16,870
2008-10-17,995
2008-10-20,925
2008-10-21,935
2008-10-22,855
2008-10-23,730
2008-10-24,625
2008-10-27,625
2008-10-28,715
2008-10-29,820
2008-10-30,940
2008-10-31,1030
2008-11-03,1035
2008-11-04,1025
2008-11-05,1025
2008-11-06,955
2008-11-07,1005
2008-11-10,1010
2008-11-11,930
2008-11-12,910
2008-11-13,850
2008-11-14,870
2008-11-17,855
2008-11-18,800
2008-11-19,700
2008-11-20,600
2008-11-21,690
2008-11-24,790
2008-11-25,790
2008-11-26,850
2008-11-27,820
2008-11-28,785
2008-12-01,740
2008-12-02,740
2008-12-03,710
2008-12-04,680
2008-12-05,650
2008-12-08,695
2008-12-09,650
2008-12-10,710
2008-12-11,690
2008-12-12,675
2008-12-15,700
2008-12-16,690
2008-12-17,690
2008-12-18,690
2008-12-19,760
2008-12-22,745
2008-12-23,770
2008-12-24,740
2008-12-26,765
2008-12-29,770
2008-12-30,750
2009-01-02,740
2009-01-05,745
2009-01-06,735
2009-01-07,745
2009-01-08,755
2009-01-09,790
2009-01-12,745
2009-01-13,855
2009-01-14,820
2009-01-15,740
2009-01-16,795
2009-01-19,795
2009-01-20,795
2009-01-21,740
2009-01-22,735
2009-01-23,710
2009-01-28,755
2009-01-29,700
2009-01-30,670
2009-02-02,635
2009-02-03,645
2009-02-04,625
2009-02-05,615
2009-02-06,625
2009-02-09,620
2009-02-10,615
2009-02-11,610
2009-02-12,650
2009-02-13,670
2009-02-16,700
2009-02-17,685
2009-02-18,750
2009-02-19,740
2009-02-20,650
2009-02-23,685
2009-02-24,645
2009-02-25,660
2009-02-26,650
2009-02-27,655
2009-03-02,645
2009-03-03,605
2009-03-04,640
2009-03-05,670
2009-03-06,720
2009-03-09,695
2009-03-10,670
2009-03-11,670
2009-03-12,670
2009-03-13,675
2009-03-16,685
2009-03-17,695
2009-03-18,700
2009-03-19,805
2009-03-20,825
2009-03-23,860
2009-03-24,860
2009-03-25,850
2009-03-26,975
2009-03-27,1055
2009-03-30,1210
2009-03-31,1330
2009-04-01,1225
2009-04-02,1150
2009-04-03,1170
2009-04-06,1220
2009-04-07,1205
2009-04-08,1230
2009-04-09,1235
2009-04-10,1420
2009-04-13,1520
2009-04-14,1500
2009-04-15,1480
2009-04-16,1600
2009-04-17,1720
2009-04-20,1660
2009-04-21,1685
2009-04-22,1645
2009-04-23,1580
2009-04-24,1595
2009-04-27,1565
2009-04-28,1385
2009-04-29,1445
2009-04-30,1480
2009-05-04,1510
2009-05-06,1500
2009-05-07,1470
2009-05-08,1485
2009-05-11,1430
2009-05-12,1500
2009-05-13,1505
2009-05-14,1440
2009-05-15,1440
2009-05-18,1500
2009-05-19,1570
2009-05-20,1565
2009-05-21,1590
2009-05-22,1650
2009-05-25,1615
2009-05-26,1640
2009-05-27,1395
2009-05-28,1360
2009-05-29,1440
2009-06-01,1535
2009-06-02,1490
2009-06-03,1475
2009-06-04,1445
2009-06-05,1475
2009-06-08,1430
2009-06-09,1390
2009-06-10,1400
2009-06-11,1445
2009-06-12,1405
2009-06-15,1405
2009-06-16,1355
2009-06-17,1355
2009-06-18,1330
2009-06-19,1310
2009-06-22,1380
2009-06-23,1300
2009-06-24,1190
2009-06-25,1250
2009-06-26,1260
2009-06-29,1220
2009-06-30,1245
2009-07-01,1240
2009-07-02,1240
2009-07-03,1270
2009-07-06,1290
2009-07-07,1280
2009-07-08,1225
2009-07-09,1225
2009-07-10,1230
2009-07-13,1095
2009-07-14,1100
2009-07-15,1180
2009-07-16,1210
2009-07-17,1180
2009-07-20,1190
2009-07-21,1365
2009-07-22,1565
2009-07-23,1560
2009-07-24,1590
2009-07-27,1525
2009-07-28,1515
2009-07-29,1585
2009-07-30,1550
2009-07-31,1560
2009-08-03,1580
2009-08-04,1815
2009-08-05,1780
2009-08-06,1930
2009-08-07,1840
2009-08-10,1780
2009-08-11,1800
2009-08-12,1805
2009-08-13,1850
2009-08-14,1845
2009-08-17,1750
2009-08-18,1600
2009-08-19,1560
2009-08-20,1550
2009-08-21,1450
2009-08-24,1350
2009-08-25,1360
2009-08-26,1350
2009-08-27,1375
2009-08-28,1425
2009-08-31,1635
2009-09-01,1610
2009-09-02,1665
2009-09-03,1620
2009-09-04,1665
2009-09-07,1735
2009-09-08,1650
2009-09-09,1615
2009-09-10,1750
2009-09-11,1735
2009-09-14,1660
2009-09-15,1655
2009-09-16,1580
2009-09-17,1600
2009-09-18,1605
2009-09-21,1615
2009-09-22,1560
2009-09-23,1570
2009-09-24,1600
2009-09-25,1610
2009-09-28,1700
2009-09-29,1770
2009-09-30,1710
2009-10-01,1700
2009-10-05,1630
2009-10-06,1705
2009-10-07,1760
2009-10-08,2010
2009-10-09,2050
2009-10-12,2060
2009-10-13,1945
2009-10-14,2040
2009-10-15,2045
2009-10-16,2285
2009-10-19,2230
2009-10-20,2235
2009-10-21,2110
2009-10-22,2220
2009-10-23,2150
2009-10-26,1830
2009-10-27,1680
2009-10-28,1635
2009-10-29,1545
2009-10-30,1565
2009-11-02,1575
2009-11-03,1695
2009-11-04,1660
2009-11-05,1700
2009-11-06,1680
2009-11-09,1645
2009-11-10,1650
2009-11-11,1635
2009-11-12,1630
2009-11-13,1605
2009-11-16,1595
2009-11-17,1590
2009-11-18,1600
2009-11-19,1595
2009-11-20,1605
2009-11-23,1570
2009-11-24,1470
2009-11-25,1500
2009-11-26,1480
2009-11-27,1375
2009-11-30,1435
2009-12-01,1430
2009-12-02,1435
2009-12-03,1450
2009-12-04,1485
2009-12-07,1520
2009-12-08,1480
2009-12-09,1480
2009-12-10,1460
2009-12-11,1440
2009-12-14,1520
2009-12-15,1585
2009-12-16,1540
2009-12-17,1570
2009-12-18,1550
2009-12-21,1550
2009-12-22,1515
2009-12-23,1520
2009-12-24,1555
2009-12-28,1555
2009-12-29,1555
2009-12-30,1580
2010-01-04,1640
2010-01-05,1730
2010-01-06,1710
2010-01-07,1665
2010-01-08,1650
2010-01-11,1665
2010-01-12,1645
2010-01-13,1700
2010-01-14,1725
2010-01-15,1650
2010-01-18,1635
2010-01-19,1610
2010-01-20,1570
2010-01-21,1615
2010-01-22,1710
2010-01-25,1670
2010-01-26,1600
2010-01-27,1690
2010-01-28,1705
2010-01-29,1545
2010-02-01,1505
2010-02-02,1530
2010-02-03,1650
2010-02-04,1625
2010-02-05,1520
2010-02-08,1490
2010-02-09,1515
2010-02-10,1490
2010-02-11,1500
2010-02-12,1500
2010-02-16,1485
2010-02-17,1520
2010-02-18,1585
2010-02-19,1515
2010-02-22,1540
2010-02-23,1570
2010-02-24,1550
2010-02-25,1530
2010-02-26,1505
2010-03-02,1450
2010-03-03,1510
2010-03-04,1505
2010-03-05,1505
2010-03-08,1470
2010-03-09,1460
2010-03-10,1475
2010-03-11,1480
2010-03-12,1450
2010-03-15,1475
2010-03-16,1490
2010-03-17,1480
2010-03-18,1520
2010-03-19,1535
2010-03-22,1500
2010-03-23,1485
2010-03-24,1450
2010-03-25,1465
2010-03-26,1485
2010-03-29,1455
2010-03-30,1425
2010-03-31,1460
2010-04-01,1465
2010-04-02,1465
2010-04-05,1460
2010-04-06,1460
2010-04-07,1495
2010-04-08,1515
2010-04-09,1505
2010-04-12,1490
2010-04-13,1405
2010-04-14,1425
2010-04-15,1390
2010-04-16,1360
2010-04-19,1295
2010-04-20,1300
2010-04-21,1230
2010-04-22,1280
2010-04-23,1320
2010-04-26,1305
2010-04-27,1295
2010-04-28,1310
2010-04-29,1490
2010-04-30,1490
2010-05-03,1450
2010-05-04,1415
2010-05-06,1300
2010-05-07,1235
2010-05-10,1290
2010-05-11,1315
2010-05-12,1300
2010-05-13,1310
2010-05-14,1260
2010-05-17,1220
2010-05-18,1165
2010-05-19,1150
2010-05-20,1010
2010-05-24,1040
2010-05-25,960
2010-05-26,995
2010-05-27,1055
2010-05-28,1055
2010-05-31,1080
2010-06-01,1110
2010-06-03,1115
2010-06-04,1125
2010-06-07,1075
2010-06-08,1070
2010-06-09,1180
2010-06-10,1110
2010-06-11,1130
2010-06-14,1125
2010-06-15,1125
2010-06-16,1130
2010-06-17,1100
2010-06-18,1125
2010-06-21,1080
2010-06-22,1085
2010-06-23,1020
2010-06-24,1035
2010-06-25,1055
2010-06-28,1065
2010-06-29,1035
2010-06-30,1010
2010-07-01,1010
2010-07-02,975
2010-07-05,965
2010-07-06,990
2010-07-07,995
2010-07-08,985
2010-07-09,1005
2010-07-12,990
2010-07-13,975
2010-07-14,1005
2010-07-15,975
2010-07-16,990
2010-07-19,1005
2010-07-20,1020
2010-07-21,1020
2010-07-22,1010
2010-07-23,1010
2010-07-26,1030
2010-07-27,1070
2010-07-28,1085
2010-07-29,1070
2010-07-30,1080
2010-08-02,1080
2010-08-03,1005
2010-08-04,1005
2010-08-05,1020
2010-08-06,1015
2010-08-09,995
2010-08-10,965
2010-08-11,945
2010-08-12,935
2010-08-13,1055
2010-08-16,1010
2010-08-17,1000
2010-08-18,1000
2010-08-19,995
2010-08-20,1005
2010-08-23,990
2010-08-24,930
2010-08-25,920
2010-08-26,925
2010-08-27,935
2010-08-30,950
2010-08-31,930
2010-09-01,935
2010-09-02,940
2010-09-03,1080
2010-09-06,1240
2010-09-07,1360
2010-09-08,1350
2010-09-09,1420
2010-09-10,1330
2010-09-13,1300
2010-09-14,1495
2010-09-15,1450
2010-09-16,1440
2010-09-17,1390
2010-09-20,1390
2010-09-24,1390
2010-09-27,1350
2010-09-28,1345
