,079960
2008-06-16,9200
2008-06-17,9190
2008-06-18,9100
2008-06-19,8990
2008-06-20,8970
2008-06-23,8990
2008-06-24,8980
2008-06-25,8930
2008-06-26,8810
2008-06-27,8640
2008-06-30,8750
2008-07-01,8760
2008-07-02,8660
2008-07-03,8660
2008-07-04,8730
2008-07-07,8820
2008-07-08,8750
2008-07-09,8610
2008-07-10,8610
2008-07-11,8720
2008-07-14,8720
2008-07-15,8630
2008-07-16,8540
2008-07-17,8540
2008-07-18,9100
2008-07-21,9600
2008-07-22,9700
2008-07-23,9700
2008-07-24,9690
2008-07-25,9540
2008-07-28,9350
2008-07-29,8900
2008-07-30,9220
2008-07-31,9300
2008-08-01,9340
2008-08-04,9180
2008-08-05,9160
2008-08-06,9210
2008-08-07,9200
2008-08-08,9210
2008-08-11,9300
2008-08-12,9300
2008-08-13,9350
2008-08-14,9330
2008-08-18,9500
2008-08-19,9440
2008-08-20,9150
2008-08-21,9010
2008-08-22,8920
2008-08-25,9010
2008-08-26,8960
2008-08-27,8940
2008-08-28,8750
2008-08-29,8810
2008-09-01,8400
2008-09-02,8020
2008-09-03,8150
2008-09-04,8190
2008-09-05,8120
2008-09-08,8300
2008-09-09,8300
2008-09-10,8350
2008-09-11,8370
2008-09-12,8470
2008-09-16,8110
2008-09-17,8130
2008-09-18,8070
2008-09-19,8240
2008-09-22,8310
2008-09-23,8500
2008-09-24,8560
2008-09-25,8570
2008-09-26,8470
2008-09-29,8350
2008-09-30,8390
2008-10-01,8520
2008-10-02,8850
2008-10-06,8380
2008-10-07,8380
2008-10-08,8000
2008-10-09,7810
2008-10-10,7000
2008-10-13,7340
2008-10-14,7780
2008-10-15,7780
2008-10-16,7150
2008-10-17,7300
2008-10-20,7300
2008-10-21,7270
2008-10-22,7000
2008-10-23,6300
2008-10-24,5600
2008-10-27,5550
2008-10-28,6030
2008-10-29,6300
2008-10-30,7050
2008-10-31,7200
2008-11-03,7500
2008-11-04,7570
2008-11-05,6910
2008-11-06,6320
2008-11-07,6520
2008-11-10,6690
2008-11-11,6300
2008-11-12,6280
2008-11-13,6100
2008-11-14,6160
2008-11-17,6220
2008-11-18,6270
2008-11-19,6010
2008-11-20,5800
2008-11-21,6000
2008-11-24,5990
2008-11-25,6010
2008-11-26,5900
2008-11-27,6040
2008-11-28,5140
2008-12-01,4545
2008-12-02,4355
2008-12-03,4330
2008-12-04,4365
2008-12-05,4250
2008-12-08,4365
2008-12-09,4360
2008-12-10,4610
2008-12-11,4740
2008-12-12,4545
2008-12-15,4650
2008-12-16,4655
2008-12-17,4725
2008-12-18,4875
2008-12-19,5040
2008-12-22,4915
2008-12-23,4730
2008-12-24,4825
2008-12-26,4790
2008-12-29,4390
2008-12-30,4360
2009-01-02,4480
2009-01-05,4470
2009-01-06,4530
2009-01-07,4550
2009-01-08,4595
2009-01-09,4540
2009-01-12,4300
2009-01-13,4330
2009-01-14,4375
2009-01-15,4375
2009-01-16,4240
2009-01-19,4400
2009-01-20,4385
2009-01-21,4270
2009-01-22,4260
2009-01-23,4200
2009-01-28,4330
2009-01-29,4330
2009-01-30,4335
2009-02-02,4330
2009-02-03,4435
2009-02-04,4560
2009-02-05,4540
2009-02-06,4595
2009-02-09,4650
2009-02-10,4565
2009-02-11,4560
2009-02-12,4705
2009-02-13,4835
2009-02-16,5000
2009-02-17,4940
2009-02-18,4875
2009-02-19,4800
2009-02-20,4700
2009-02-23,4790
2009-02-24,4700
2009-02-25,4515
2009-02-26,4450
2009-02-27,4500
2009-03-02,4260
2009-03-03,4085
2009-03-04,4170
2009-03-05,4220
2009-03-06,4115
2009-03-09,4200
2009-03-10,4540
2009-03-11,4645
2009-03-12,4755
2009-03-13,4790
2009-03-16,4810
2009-03-17,4955
2009-03-18,4955
2009-03-19,4875
2009-03-20,4850
2009-03-23,4840
2009-03-24,4950
2009-03-25,5140
2009-03-26,5270
2009-03-27,5020
2009-03-30,4865
2009-03-31,5140
2009-04-01,5630
2009-04-02,5900
2009-04-03,6070
2009-04-06,6060
2009-04-07,6440
2009-04-08,6380
2009-04-09,7020
2009-04-10,6870
2009-04-13,6950
2009-04-14,6670
2009-04-15,6240
2009-04-16,6430
2009-04-17,6890
2009-04-20,7110
2009-04-21,7060
2009-04-22,7940
2009-04-23,8070
2009-04-24,8350
2009-04-27,8040
2009-04-28,7290
2009-04-29,7760
2009-04-30,7600
2009-05-04,7600
2009-05-06,7460
2009-05-07,7700
2009-05-08,7800
2009-05-11,8100
2009-05-12,7890
2009-05-13,8000
2009-05-14,8150
2009-05-15,8140
2009-05-18,7940
2009-05-19,7860
2009-05-20,7900
2009-05-21,7610
2009-05-22,7610
2009-05-25,7330
2009-05-26,7080
2009-05-27,7010
2009-05-28,7080
2009-05-29,7280
2009-06-01,7230
2009-06-02,7300
2009-06-03,7080
2009-06-04,6940
2009-06-05,6800
2009-06-08,6900
2009-06-09,7000
2009-06-10,7540
2009-06-11,7510
2009-06-12,7850
2009-06-15,7690
2009-06-16,7450
2009-06-17,7270
2009-06-18,7300
2009-06-19,7250
2009-06-22,7510
2009-06-23,7210
2009-06-24,7220
2009-06-25,7300
2009-06-26,7490
2009-06-29,7480
2009-06-30,7480
2009-07-01,7890
2009-07-02,8050
2009-07-03,8050
2009-07-06,8020
2009-07-07,7780
2009-07-08,7660
2009-07-09,7780
2009-07-10,7710
2009-07-13,7220
2009-07-14,7270
2009-07-15,7400
2009-07-16,7220
2009-07-17,7270
2009-07-20,7330
2009-07-21,7450
2009-07-22,7400
2009-07-23,7490
2009-07-24,7800
2009-07-27,7650
2009-07-28,7660
2009-07-29,7790
2009-07-30,7730
2009-07-31,7660
2009-08-03,7690
2009-08-04,7750
2009-08-05,7800
2009-08-06,7810
2009-08-07,8100
2009-08-10,8530
2009-08-11,8500
2009-08-12,8590
2009-08-13,8900
2009-08-14,9800
2009-08-17,9890
2009-08-18,9850
2009-08-19,10200
2009-08-20,9900
2009-08-21,9480
2009-08-24,9140
2009-08-25,9370
2009-08-26,9420
2009-08-27,9590
2009-08-28,9700
2009-08-31,9560
2009-09-01,9470
2009-09-02,10050
2009-09-03,10300
2009-09-04,10500
2009-09-07,11100
2009-09-08,10900
2009-09-09,10500
2009-09-10,10650
2009-09-11,10300
2009-09-14,10150
2009-09-15,10650
2009-09-16,10650
2009-09-17,10300
2009-09-18,10150
2009-09-21,10300
2009-09-22,10400
2009-09-23,10050
2009-09-24,9780
2009-09-25,9480
2009-09-28,9510
2009-09-29,9490
2009-09-30,9550
