,102210
2009-05-21,2658
2009-05-22,2469
2009-05-25,2141
2009-05-26,2149
2009-05-27,2469
2009-05-28,2125
2009-05-29,2018
2009-06-01,2084
2009-06-02,2117
2009-06-03,2248
2009-06-04,2133
2009-06-05,2166
2009-06-08,2010
2009-06-09,1920
2009-06-10,1887
2009-06-11,1854
2009-06-12,1838
2009-06-15,1895
2009-06-16,1879
2009-06-17,1821
2009-06-18,1747
2009-06-19,1657
2009-06-22,1682
2009-06-23,1570
2009-06-24,1524
2009-06-25,1539
2009-06-26,1600
2009-06-29,1554
2009-06-30,1490
2009-07-01,1526
2009-07-02,1575
2009-07-03,1641
2009-07-06,1618
2009-07-07,1610
2009-07-08,1601
2009-07-09,1601
2009-07-10,1554
2009-07-13,1477
2009-07-14,1493
2009-07-15,1539
2009-07-16,1690
2009-07-17,1641
2009-07-20,1665
2009-07-21,1723
2009-07-22,1764
2009-07-23,1723
2009-07-24,1674
2009-07-27,1706
2009-07-28,1674
2009-07-29,1626
2009-07-30,1674
2009-07-31,1657
2009-08-03,1764
2009-08-04,1747
2009-08-05,1706
2009-08-06,1674
2009-08-07,1690
2009-08-10,1706
2009-08-11,1772
2009-08-12,1985
2009-08-13,1944
2009-08-14,1887
2009-08-17,1772
2009-08-18,1870
2009-08-19,1854
2009-08-20,1821
2009-08-21,1838
2009-08-24,1764
2009-08-25,1715
2009-08-26,1731
2009-08-27,1706
2009-08-28,1649
2009-08-31,1641
2009-09-01,1649
2009-09-02,1706
2009-09-03,1674
2009-09-04,1641
2009-09-07,1631
2009-09-08,1608
2009-09-09,1539
2009-09-10,1618
2009-09-11,1596
2009-09-14,1564
2009-09-15,1565
2009-09-16,1567
2009-09-17,1546
2009-09-18,1564
2009-09-21,1582
2009-09-22,1665
2009-09-23,1619
2009-09-24,1588
2009-09-25,1550
2009-09-28,1506
2009-09-29,1506
2009-09-30,1418
2009-10-01,1331
2009-10-05,1304
2009-10-06,1342
2009-10-07,1339
2009-10-08,1370
2009-10-09,1413
2009-10-12,1413
2009-10-13,1385
2009-10-14,1393
2009-10-15,1378
2009-10-16,1401
2009-10-19,1418
2009-10-20,1418
2009-10-21,1378
2009-10-22,1390
2009-10-23,1383
2009-10-26,1349
2009-10-27,1321
2009-10-28,1296
2009-10-29,1239
2009-10-30,1255
2009-11-02,1231
2009-11-03,1226
2009-11-04,1249
2009-11-05,1240
2009-11-06,1249
2009-11-09,1263
2009-11-10,1239
2009-11-11,1217
2009-11-12,1222
2009-11-13,1206
2009-11-16,1201
2009-11-17,1181
2009-11-18,1191
2009-11-19,1209
2009-11-20,1263
2009-11-23,1267
2009-11-24,1255
2009-11-25,1267
2009-11-26,1245
2009-11-27,1185
2009-11-30,1196
2009-12-01,1229
2009-12-02,1272
2009-12-03,1280
2009-12-04,1278
2009-12-07,1303
2009-12-08,1360
2009-12-09,1426
2009-12-10,1441
2009-12-11,1439
2009-12-14,1546
2009-12-15,1600
2009-12-16,1665
2009-12-17,1706
2009-12-18,1821
2009-12-21,1936
2009-12-22,1870
2009-12-23,1969
2009-12-24,1928
2009-12-28,1854
2009-12-29,1832
2009-12-30,1752
2010-01-04,1680
2010-01-05,1680
2010-01-06,1768
2010-01-07,1810
2010-01-08,1814
2010-01-11,1742
2010-01-12,1700
2010-01-13,1680
2010-01-14,1682
2010-01-15,1746
2010-01-18,1718
2010-01-19,1690
2010-01-20,1672
2010-01-21,1630
2010-01-22,1610
2010-01-25,1616
2010-01-26,1600
2010-01-27,1530
2010-01-28,1578
2010-01-29,1594
2010-02-01,1554
2010-02-02,1542
2010-02-03,1540
2010-02-04,1536
2010-02-05,1462
2010-02-08,1442
2010-02-09,1438
2010-02-10,1432
2010-02-11,1490
2010-02-12,1490
2010-02-16,1476
2010-02-17,1484
2010-02-18,1466
2010-02-19,1460
2010-02-22,1460
2010-02-23,1452
2010-02-24,1454
2010-02-25,1444
2010-02-26,1440
2010-03-02,1504
2010-03-03,1542
2010-03-04,1518
2010-03-05,1542
2010-03-08,1534
2010-03-09,1760
2010-03-10,1682
2010-03-11,1650
2010-03-12,1642
2010-03-15,1602
2010-03-16,1560
2010-03-17,1618
2010-03-18,1660
2010-03-19,1670
2010-03-22,1626
2010-03-23,1628
2010-03-24,1592
2010-03-25,1596
2010-03-26,1600
2010-03-29,1554
2010-03-30,1556
2010-03-31,1558
2010-04-01,1558
2010-04-02,1588
2010-04-05,1580
2010-04-06,1600
2010-04-07,1672
2010-04-08,1716
2010-04-09,1766
2010-04-12,1778
2010-04-13,1776
2010-04-14,1740
2010-04-15,1724
2010-04-16,1700
2010-04-19,1700
2010-04-20,1750
2010-04-21,1756
2010-04-22,1730
2010-04-23,1686
2010-04-26,1668
2010-04-27,1640
2010-04-28,1596
2010-04-29,1598
2010-04-30,1622
2010-05-03,1586
2010-05-04,1578
2010-05-06,1518
2010-05-07,1522
2010-05-10,1556
2010-05-11,1560
2010-05-12,1506
2010-05-13,1540
2010-05-14,1580
