,099410
2009-11-10,2847
2009-11-11,2765
2009-11-12,2678
2009-11-13,2711
2009-11-16,2587
2009-11-17,2497
2009-11-18,2356
2009-11-19,2361
2009-11-20,2600
2009-11-23,2455
2009-11-24,2455
2009-11-25,2414
2009-11-26,2389
2009-11-27,2299
2009-11-30,2394
2009-12-01,2348
2009-12-02,2406
2009-12-03,2484
2009-12-04,2526
2009-12-07,2530
2009-12-08,2530
2009-12-09,2600
2009-12-10,2682
2009-12-11,2740
2009-12-14,2711
2009-12-15,2699
2009-12-16,2682
2009-12-17,2674
2009-12-18,2674
2009-12-21,2641
2009-12-22,2641
2009-12-23,2587
2009-12-24,2625
2009-12-28,2662
2009-12-29,2658
2009-12-30,2571
2010-01-04,2534
2010-01-05,2513
2010-01-06,2571
2010-01-07,2678
2010-01-08,2720
2010-01-11,2806
2010-01-12,2798
2010-01-13,2868
2010-01-14,3037
2010-01-15,3124
2010-01-18,3112
2010-01-19,3103
2010-01-20,3252
2010-01-21,3301
2010-01-22,3182
2010-01-25,3046
2010-01-26,2963
2010-01-27,2889
2010-01-28,2897
2010-01-29,2715
2010-02-01,2748
2010-02-02,2748
2010-02-03,2835
2010-02-04,2827
2010-02-05,2765
2010-02-08,2740
2010-02-09,2715
2010-02-10,2707
2010-02-11,2740
2010-02-12,2988
2010-02-16,3173
2010-02-17,3025
2010-02-18,3136
2010-02-19,2963
2010-02-22,3054
2010-02-23,3120
2010-02-24,3301
2010-02-25,3182
2010-02-26,3186
2010-03-02,3124
2010-03-03,3091
2010-03-04,3074
2010-03-05,3037
2010-03-08,3136
2010-03-09,3136
2010-03-10,3219
2010-03-11,3190
2010-03-12,3194
2010-03-15,3095
2010-03-16,3054
2010-03-17,3054
2010-03-18,3062
2010-03-19,3140
2010-03-22,3087
2010-03-23,3058
2010-03-24,2984
2010-03-25,3000
2010-03-26,2959
2010-03-29,2897
2010-03-30,2922
2010-03-31,2951
2010-04-01,2959
2010-04-02,2971
2010-04-05,2860
2010-04-06,2831
2010-04-07,2839
2010-04-08,2852
