,207760
2014-12-12,2400
2014-12-15,2406
2014-12-16,2394
2014-12-17,2400
2014-12-18,2424
2014-12-19,2394
2014-12-22,2394
2014-12-23,2418
2014-12-24,2400
2014-12-26,2394
2014-12-29,2388
2014-12-30,2394
2015-01-02,2394
2015-01-05,2436
2015-01-06,2448
2015-01-07,2424
2015-01-08,2484
2015-01-09,2520
2015-01-12,2466
2015-01-13,2508
2015-01-14,2538
2015-01-15,2550
2015-01-16,2568
2015-01-19,2591
2015-01-20,2609
2015-01-21,2586
2015-01-22,2603
2015-01-23,2603
2015-01-26,2591
2015-01-27,2508
2015-01-28,2568
2015-01-29,2574
2015-01-30,2568
2015-02-02,2591
2015-02-03,2603
2015-02-04,2621
2015-02-05,2627
2015-02-06,2789
2015-02-09,2753
2015-02-10,2741
2015-02-11,2741
2015-02-12,2818
2015-02-13,2824
2015-02-16,2860
2015-02-17,2806
2015-02-23,2753
2015-02-24,2747
2015-02-25,2795
2015-02-26,2795
2015-02-27,2789
2015-03-02,2795
2015-03-03,2795
2015-03-04,2836
2015-03-05,2824
2015-03-06,2800
2015-03-09,2777
2015-03-10,2759
2015-03-11,2741
2015-03-12,2747
2015-03-13,2860
2015-03-16,2854
2015-03-17,2938
2015-03-18,2944
2015-03-19,2986
2015-03-20,2806
2015-03-23,2848
2015-03-24,2795
2015-03-25,2789
2015-03-26,2800
2015-03-27,2938
2015-03-30,2920
2015-03-31,2884
2015-04-01,2735
2015-04-02,2783
2015-04-03,2800
2015-04-06,2956
2015-04-07,3015
2015-04-08,3212
2015-04-09,3165
2015-04-10,3153
2015-04-13,3087
2015-04-14,3105
2015-04-15,3105
2015-04-16,3147
2015-04-17,3045
2015-04-20,3051
2015-04-21,3045
2015-04-22,3069
2015-04-23,3021
2015-04-24,3015
2015-04-27,3021
2015-04-28,3051
2015-04-29,3087
2015-04-30,3111
2015-05-04,3123
2015-05-06,3015
2015-05-07,2998
2015-05-08,3081
2015-05-11,3105
2015-05-12,3105
2015-05-13,3105
2015-05-14,3105
2015-05-15,3105
2015-05-18,3105
2015-05-19,3105
2015-05-20,3105
2015-05-21,3105
2015-05-22,3105
2015-05-26,3105
2015-05-27,3105
2015-05-28,3105
2015-05-29,3105
2015-06-01,3105
2015-06-02,3105
2015-06-03,3105
2015-06-04,3105
2015-06-05,3105
2015-06-08,3105
2015-06-09,3105
2015-06-10,3105
2015-06-11,3105
2015-06-12,3105
2015-06-15,3105
2015-06-16,3105
2015-06-17,3105
2015-06-18,3105
2015-06-19,3105
2015-06-22,3105
2015-06-23,3105
2015-06-24,3105
2015-06-25,3105
2015-06-26,3105
2015-06-29,3105
2015-06-30,3105
2015-07-01,3105
2015-07-02,3105
2015-07-03,3105
2015-07-06,3105
2015-07-07,3105
2015-07-08,3105
2015-07-09,3105
2015-07-10,4035
2015-07-13,3555
2015-07-14,3655
2015-07-15,3690
2015-07-16,3830
2015-07-17,4975
2015-07-20,6460
2015-07-21,5890
2015-07-22,6100
2015-07-23,7040
2015-07-24,7110
2015-07-27,6000
2015-07-28,6170
2015-07-29,6500
2015-07-30,6320
2015-07-31,6070
2015-08-03,6170
2015-08-04,6280
2015-08-05,6250
2015-08-06,6740
2015-08-07,6750
2015-08-10,7040
2015-08-11,6650
2015-08-12,6320
2015-08-13,6310
2015-08-17,6190
2015-08-18,5890
2015-08-19,5880
2015-08-20,5500
2015-08-21,4715
2015-08-24,4300
2015-08-25,4435
2015-08-26,4680
2015-08-27,5310
2015-08-28,5900
2015-08-31,5900
2015-09-01,5600
2015-09-02,5800
2015-09-03,5780
2015-09-04,5390
2015-09-07,5500
2015-09-08,5360
2015-09-09,5210
2015-09-10,5130
2015-09-11,5200
2015-09-14,5160
2015-09-15,5300
2015-09-16,5440
2015-09-17,5310
2015-09-18,5260
2015-09-21,5140
2015-09-22,5230
2015-09-23,5140
2015-09-24,5160
2015-09-25,5780
