,102120
2009-06-05,5980
2009-06-08,6870
2009-06-09,5840
2009-06-10,4970
2009-06-11,4370
2009-06-12,4580
2009-06-15,4165
2009-06-16,4125
2009-06-17,3920
2009-06-18,3810
2009-06-19,3640
2009-06-22,3845
2009-06-23,3560
2009-06-24,3290
2009-06-25,3250
2009-06-26,3060
2009-06-29,2880
2009-06-30,2940
2009-07-01,3100
2009-07-02,3305
2009-07-03,3460
2009-07-06,3390
2009-07-07,3310
2009-07-08,3490
2009-07-09,3340
2009-07-10,3255
2009-07-13,3045
2009-07-14,3080
2009-07-15,3235
2009-07-16,3200
2009-07-17,3200
2009-07-20,3315
2009-07-21,3325
2009-07-22,3295
2009-07-23,3140
2009-07-24,3140
2009-07-27,3140
2009-07-28,3135
2009-07-29,3055
2009-07-30,2990
2009-07-31,2950
2009-08-03,2980
2009-08-04,2970
2009-08-05,2920
2009-08-06,2940
2009-08-07,2945
2009-08-10,2960
2009-08-11,3130
2009-08-12,3145
2009-08-13,3145
2009-08-14,3070
2009-08-17,2925
2009-08-18,2935
2009-08-19,2985
2009-08-20,2970
2009-08-21,2920
2009-08-24,2935
2009-08-25,2835
2009-08-26,2840
2009-08-27,2780
2009-08-28,2860
2009-08-31,2945
2009-09-01,3030
2009-09-02,2980
2009-09-03,3085
2009-09-04,3130
2009-09-07,3270
2009-09-08,3760
2009-09-09,3750
2009-09-10,3860
2009-09-11,3810
2009-09-14,3365
2009-09-15,3420
2009-09-16,3300
2009-09-17,3465
2009-09-18,3650
2009-09-21,3785
2009-09-22,3800
2009-09-23,3620
2009-09-24,3385
2009-09-25,3200
2009-09-28,3255
2009-09-29,3100
2009-09-30,2990
2009-10-01,3000
2009-10-05,3030
2009-10-06,3000
2009-10-07,3010
2009-10-08,3015
2009-10-09,3025
2009-10-12,3110
2009-10-13,3130
2009-10-14,3270
2009-10-15,3195
2009-10-16,3030
2009-10-19,3065
2009-10-20,3035
2009-10-21,3000
2009-10-22,2945
2009-10-23,2950
2009-10-26,3005
2009-10-27,3200
2009-10-28,3040
2009-10-29,2935
2009-10-30,2965
2009-11-02,2910
2009-11-03,2910
2009-11-04,3270
2009-11-05,3200
2009-11-06,3500
2009-11-09,3530
2009-11-10,3400
2009-11-11,3365
2009-11-12,3415
2009-11-13,3330
2009-11-16,3500
2009-11-17,3440
2009-11-18,3370
2009-11-19,3465
2009-11-20,3660
2009-11-23,3610
2009-11-24,3440
2009-11-25,3540
2009-11-26,3385
2009-11-27,3125
2009-11-30,3230
2009-12-01,3300
2009-12-02,3330
2009-12-03,3350
2009-12-04,3450
2009-12-07,3690
2009-12-08,3625
2009-12-09,3950
2009-12-10,4065
2009-12-11,4070
2009-12-14,3820
2009-12-15,4160
2009-12-16,4095
2009-12-17,3910
2009-12-18,3920
2009-12-21,4160
2009-12-22,3915
2009-12-23,3815
2009-12-24,3820
2009-12-28,3550
2009-12-29,3730
2009-12-30,3705
2010-01-04,3910
2010-01-05,3820
2010-01-06,3735
2010-01-07,3720
2010-01-08,3765
2010-01-11,3755
2010-01-12,3710
2010-01-13,3660
2010-01-14,3715
2010-01-15,3880
2010-01-18,3900
2010-01-19,3705
2010-01-20,3600
2010-01-21,3640
2010-01-22,3650
2010-01-25,3470
2010-01-26,3425
2010-01-27,3430
2010-01-28,3490
2010-01-29,3150
2010-02-01,3055
2010-02-02,3160
2010-02-03,3160
2010-02-04,3200
2010-02-05,3060
2010-02-08,3050
2010-02-09,3030
2010-02-10,3060
2010-02-11,3125
2010-02-12,3170
2010-02-16,3190
2010-02-17,3140
2010-02-18,3090
2010-02-19,3030
2010-02-22,3090
2010-02-23,3130
2010-02-24,3085
2010-02-25,3000
2010-02-26,3020
2010-03-02,3100
2010-03-03,3140
2010-03-04,3145
2010-03-05,3350
2010-03-08,3410
2010-03-09,3480
2010-03-10,3395
2010-03-11,3280
2010-03-12,3350
2010-03-15,3300
2010-03-16,3320
2010-03-17,3295
2010-03-18,3335
2010-03-19,3280
2010-03-22,3265
2010-03-23,3280
2010-03-24,3350
2010-03-25,3400
2010-03-26,3430
2010-03-29,3330
2010-03-30,3405
2010-03-31,3460
2010-04-01,3455
2010-04-02,3270
2010-04-05,3145
2010-04-06,3175
2010-04-07,3275
2010-04-08,3320
2010-04-09,3200
2010-04-12,3155
2010-04-13,3150
2010-04-14,3195
2010-04-15,3170
2010-04-16,3165
2010-04-19,3100
2010-04-20,3295
2010-04-21,3315
2010-04-22,3430
2010-04-23,3470
2010-04-26,3410
2010-04-27,3335
2010-04-28,3300
2010-04-29,3355
2010-04-30,3395
2010-05-03,3365
2010-05-04,3635
2010-05-06,3585
2010-05-07,3430
2010-05-10,3730
2010-05-11,3620
2010-05-12,3755
2010-05-13,3695
2010-05-14,3780
2010-05-17,3540
2010-05-18,3595
