,067080
2008-06-16,3055
2008-06-17,3020
2008-06-18,3025
2008-06-19,3015
2008-06-20,3055
2008-06-23,3070
2008-06-24,3070
2008-06-25,3090
2008-06-26,3065
2008-06-27,3050
2008-06-30,3030
2008-07-01,3000
2008-07-02,2975
2008-07-03,2905
2008-07-04,2935
2008-07-07,2800
2008-07-08,2760
2008-07-09,2790
2008-07-10,2715
2008-07-11,2750
2008-07-14,2800
2008-07-15,2820
2008-07-16,2750
2008-07-17,2800
2008-07-18,2795
2008-07-21,2770
2008-07-22,2795
2008-07-23,2745
2008-07-24,2775
2008-07-25,2770
2008-07-28,2790
2008-07-29,2785
2008-07-30,2750
2008-07-31,2750
2008-08-01,2745
2008-08-04,2745
2008-08-05,2730
2008-08-06,2750
2008-08-07,2740
2008-08-08,2760
2008-08-11,2735
2008-08-12,2735
2008-08-13,2690
2008-08-14,2715
2008-08-18,2680
2008-08-19,2710
2008-08-20,2700
2008-08-21,2690
2008-08-22,2660
2008-08-25,2640
2008-08-26,2640
2008-08-27,2640
2008-08-28,2635
2008-08-29,2710
2008-09-01,2680
2008-09-02,2680
2008-09-03,2670
2008-09-04,2690
2008-09-05,2700
2008-09-08,2720
2008-09-09,2690
2008-09-10,2675
2008-09-11,2670
2008-09-12,2625
2008-09-16,2465
2008-09-17,2535
2008-09-18,2500
2008-09-19,2530
2008-09-22,2560
2008-09-23,2585
2008-09-24,2625
2008-09-25,2635
2008-09-26,2625
2008-09-29,2640
2008-09-30,2620
2008-10-01,2590
2008-10-02,2620
2008-10-06,2620
2008-10-07,2550
2008-10-08,2450
2008-10-09,2445
2008-10-10,2350
2008-10-13,2335
2008-10-14,2400
2008-10-15,2290
2008-10-16,1950
2008-10-17,2000
2008-10-20,2000
2008-10-21,2020
2008-10-22,1980
2008-10-23,1760
2008-10-24,1500
2008-10-27,1275
2008-10-28,1325
2008-10-29,1355
2008-10-30,1555
2008-10-31,1785
2008-11-03,1890
2008-11-04,1895
2008-11-05,2000
2008-11-06,2000
2008-11-07,2060
2008-11-10,2110
2008-11-11,2100
2008-11-12,2040
2008-11-13,1880
2008-11-14,1985
2008-11-17,1990
2008-11-18,1960
2008-11-19,1940
2008-11-20,1890
2008-11-21,1930
2008-11-24,1950
2008-11-25,1905
2008-11-26,1915
2008-11-27,1830
2008-11-28,1860
2008-12-01,1820
2008-12-02,1840
2008-12-03,1860
2008-12-04,1820
2008-12-05,1815
2008-12-08,1865
2008-12-09,1835
2008-12-10,1850
2008-12-11,1800
2008-12-12,1810
2008-12-15,1865
2008-12-16,1895
2008-12-17,1905
2008-12-18,1990
2008-12-19,1930
2008-12-22,1910
2008-12-23,1835
2008-12-24,1810
2008-12-26,1810
2008-12-29,1870
2008-12-30,1885
2009-01-02,1870
2009-01-05,1930
2009-01-06,1945
2009-01-07,1950
2009-01-08,1940
2009-01-09,1875
2009-01-12,1875
2009-01-13,1865
2009-01-14,1855
2009-01-15,1855
2009-01-16,1865
2009-01-19,1890
2009-01-20,1905
2009-01-21,1880
2009-01-22,1840
2009-01-23,1885
2009-01-28,1870
2009-01-29,1920
2009-01-30,2205
2009-02-02,2535
2009-02-03,2485
2009-02-04,2390
2009-02-05,2400
2009-02-06,2410
2009-02-09,2230
2009-02-10,2230
2009-02-11,2300
2009-02-12,2310
2009-02-13,2435
2009-02-16,2405
2009-02-17,2300
2009-02-18,2350
2009-02-19,2370
2009-02-20,2290
2009-02-23,2290
2009-02-24,2285
2009-02-25,2275
2009-02-26,2300
2009-02-27,2340
2009-03-02,2290
2009-03-03,2300
2009-03-04,2400
2009-03-05,2420
2009-03-06,2400
2009-03-09,2480
2009-03-10,2485
2009-03-11,2490
2009-03-12,2490
2009-03-13,2525
2009-03-16,2525
2009-03-17,2525
2009-03-18,2510
2009-03-19,2505
2009-03-20,2520
2009-03-23,2520
2009-03-24,2525
2009-03-25,2515
2009-03-26,2510
2009-03-27,2470
2009-03-30,2375
2009-03-31,2485
2009-04-01,2570
2009-04-02,2625
2009-04-03,2575
2009-04-06,2685
2009-04-07,2710
2009-04-08,2730
2009-04-09,3135
2009-04-10,3500
2009-04-13,3530
2009-04-14,3570
2009-04-15,3405
2009-04-16,3915
2009-04-17,3330
2009-04-20,3260
2009-04-21,3630
2009-04-22,3545
2009-04-23,3510
2009-04-24,3530
2009-04-27,3720
2009-04-28,3520
2009-04-29,3505
2009-04-30,3480
2009-05-04,3495
2009-05-06,3450
2009-05-07,3335
2009-05-08,3180
2009-05-11,3225
2009-05-12,3130
2009-05-13,3190
2009-05-14,3270
2009-05-15,3410
2009-05-18,3400
2009-05-19,3410
2009-05-20,3360
2009-05-21,3810
2009-05-22,3490
2009-05-25,3240
2009-05-26,3145
2009-05-27,3140
2009-05-28,3135
2009-05-29,3140
2009-06-01,3140
2009-06-02,3290
2009-06-03,3300
2009-06-04,3270
2009-06-05,3200
2009-06-08,3245
2009-06-09,3175
2009-06-10,3180
2009-06-11,3235
2009-06-12,3240
2009-06-15,3235
2009-06-16,3285
2009-06-17,3285
2009-06-18,3345
2009-06-19,3375
2009-06-22,3645
2009-06-23,3590
2009-06-24,3220
2009-06-25,3235
2009-06-26,3260
2009-06-29,3110
2009-06-30,2970
2009-07-01,3050
2009-07-02,3080
2009-07-03,3100
2009-07-06,2990
2009-07-07,3000
2009-07-08,3010
2009-07-09,2990
2009-07-10,2885
2009-07-13,2895
2009-07-14,2900
2009-07-15,2880
2009-07-16,2920
