,900100
2010-04-21,4250
2010-04-22,3617
2010-04-23,3093
2010-04-26,3550
2010-04-27,3170
2010-04-28,3020
2010-04-29,2833
2010-04-30,2800
2010-05-03,2793
2010-05-04,2733
2010-05-06,2500
2010-05-07,2357
2010-05-10,2440
2010-05-11,2803
2010-05-12,2767
2010-05-13,2723
2010-05-14,2503
2010-05-17,2373
2010-05-18,2397
2010-05-19,2307
2010-05-20,2033
2010-05-24,2087
2010-05-25,1940
2010-05-26,1957
2010-05-27,2003
2010-05-28,2117
2010-05-31,2117
2010-06-01,2170
2010-06-03,2183
2010-06-04,2150
2010-06-07,2043
2010-06-08,2057
2010-06-09,2047
2010-06-10,2033
2010-06-11,2110
2010-06-14,2223
2010-06-15,2220
2010-06-16,2253
2010-06-17,2190
2010-06-18,2143
2010-06-21,2127
2010-06-22,2133
2010-06-23,2073
2010-06-24,2073
2010-06-25,2047
2010-06-28,2057
2010-06-29,2007
2010-06-30,1957
2010-07-01,1940
2010-07-02,1927
2010-07-05,1933
2010-07-06,1937
2010-07-07,1897
2010-07-08,1950
2010-07-09,1923
2010-07-12,1957
2010-07-13,1943
2010-07-14,1987
2010-07-15,1950
2010-07-16,2013
2010-07-19,2013
2010-07-20,2033
2010-07-21,2000
2010-07-22,1917
2010-07-23,1927
2010-07-26,1903
2010-07-27,1900
2010-07-28,1853
2010-07-29,1833
2010-07-30,1777
2010-08-02,1783
2010-08-03,1670
2010-08-04,1657
2010-08-05,1657
2010-08-06,1750
2010-08-09,1757
2010-08-10,1747
2010-08-11,1690
2010-08-12,1600
2010-08-13,1627
2010-08-16,1703
2010-08-17,1710
2010-08-18,1683
2010-08-19,1707
2010-08-20,1687
2010-08-23,1693
2010-08-24,1637
2010-08-25,1572
2010-08-26,1520
2010-08-27,1493
2010-08-30,1487
2010-08-31,1472
2010-09-01,1517
2010-09-02,1500
2010-09-03,1499
2010-09-06,1490
2010-09-07,1482
2010-09-08,1460
2010-09-09,1467
2010-09-10,1463
2010-09-13,1479
2010-09-14,1450
2010-09-15,1379
2010-09-16,1377
2010-09-17,1382
2010-09-20,1445
2010-09-24,1460
2010-09-27,1470
2010-09-28,1420
2010-09-29,1413
2010-09-30,1407
2010-10-01,1427
2010-10-04,1425
2010-10-05,1405
2010-10-06,1427
2010-10-07,1467
2010-10-08,1453
2010-10-11,1487
2010-10-12,1470
2010-10-13,1489
2010-10-14,1470
2010-10-15,1490
2010-10-18,1530
2010-10-19,1495
2010-10-20,1477
2010-10-21,1487
2010-10-22,1480
2010-10-25,1537
2010-10-26,1533
2010-10-27,1763
2010-10-28,1783
2010-10-29,1817
2010-11-01,1790
2010-11-02,1733
2010-11-03,1653
2010-11-04,1637
2010-11-05,1600
2010-11-08,1635
2010-11-09,1635
2010-11-10,1700
2010-11-11,1652
2010-11-12,1533
2010-11-15,1472
2010-11-16,1402
2010-11-17,1423
2010-11-18,1450
2010-11-19,1450
2010-11-22,1440
2010-11-23,1389
2010-11-24,1347
2010-11-25,1347
2010-11-26,1275
2010-11-29,1272
2010-11-30,1267
2010-12-01,1317
2010-12-02,1347
2010-12-03,1347
2010-12-06,1343
2010-12-07,1333
2010-12-08,1317
2010-12-09,1332
2010-12-10,1317
2010-12-13,1310
2010-12-14,1302
2010-12-15,1497
2010-12-16,1382
2010-12-17,1330
2010-12-20,1295
2010-12-21,1312
2010-12-22,1345
2010-12-23,1357
2010-12-24,1360
2010-12-27,1350
2010-12-28,1323
2010-12-29,1332
2010-12-30,1367
2011-01-03,1390
2011-01-04,1389
2011-01-05,1370
2011-01-06,1390
2011-01-07,1397
2011-01-10,1425
2011-01-11,1387
2011-01-12,1352
2011-01-13,1363
2011-01-14,1327
2011-01-17,1333
2011-01-18,1320
2011-01-19,1323
2011-01-20,1315
2011-01-21,1287
2011-01-24,1290
2011-01-25,1265
2011-01-26,1253
2011-01-27,1247
2011-01-28,1207
2011-01-31,1183
2011-02-01,1217
2011-02-07,1250
2011-02-08,1233
2011-02-09,1235
2011-02-10,1219
2011-02-11,1230
2011-02-14,1217
2011-02-15,1197
2011-02-16,1152
2011-02-17,1120
2011-02-18,1133
2011-02-21,1183
2011-02-22,1135
2011-02-23,1139
2011-02-24,1062
2011-02-25,1040
2011-02-28,1040
2011-03-02,1000
2011-03-03,1000
2011-03-04,1017
2011-03-07,1030
2011-03-08,1040
2011-03-09,1053
2011-03-10,1043
2011-03-11,1050
2011-03-14,1033
2011-03-15,987
2011-03-16,982
2011-03-17,969
2011-03-18,1007
2011-03-21,1057
2011-03-22,1035
2011-03-23,1003
2011-03-24,1029
2011-03-25,1035
2011-03-28,1029
2011-03-29,1037
2011-03-30,1043
2011-03-31,1070
2011-04-01,1045
2011-04-04,1007
2011-04-05,989
2011-04-06,993
2011-04-07,1037
2011-04-08,1039
2011-04-11,1055
2011-04-12,1029
2011-04-13,1033
2011-04-14,1019
2011-04-15,1023
2011-04-18,1040
2011-04-19,1030
2011-04-20,1073
2011-04-21,1055
2011-04-22,1197
2011-04-25,1150
2011-04-26,979
2011-04-27,885
2011-04-28,902
2011-04-29,902
2011-05-02,910
2011-05-03,915
2011-05-04,900
2011-05-06,900
2011-05-09,889
2011-05-11,913
2011-05-12,913
2011-05-13,917
2011-05-16,925
2011-05-17,925
2011-05-18,923
2011-05-19,867
2011-05-20,850
2011-05-23,807
2011-05-24,780
2011-05-25,802
2011-05-26,840
2011-05-27,869
2011-05-30,833
2011-05-31,852
2011-06-01,833
2011-06-02,765
2011-06-03,689
2011-06-07,673
2011-06-08,697
2011-06-09,689
2011-06-10,677
2011-06-13,667
2011-06-14,672
2011-06-15,667
2011-06-16,652
2011-06-17,657
2011-06-20,643
2011-06-21,667
2011-06-22,680
2011-06-23,679
2011-06-24,680
2011-06-27,693
2011-06-28,679
2011-06-29,710
2011-06-30,717
2011-07-01,770
2011-07-04,780
2011-07-05,759
2011-07-06,809
2011-07-07,807
2011-07-08,802
2011-07-11,785
2011-07-12,793
2011-07-13,802
2011-07-14,789
2011-07-15,782
2011-07-18,762
2011-07-19,757
2011-07-20,725
2011-07-21,709
2011-07-22,722
2011-07-25,697
2011-07-26,699
2011-07-27,700
2011-07-28,717
2011-07-29,700
2011-08-01,732
2011-08-02,725
2011-08-03,710
2011-08-04,713
2011-08-05,667
2011-08-08,600
2011-08-09,517
2011-08-10,587
2011-08-11,600
2011-08-12,620
2011-08-16,655
2011-08-17,659
2011-08-18,633
2011-08-19,599
2011-08-22,600
2011-08-23,603
2011-08-24,609
2011-08-25,602
2011-08-26,582
2011-08-29,600
