,072990
2016-10-17,11615
2016-10-18,10721
2016-10-19,10126
2016-10-20,10325
2016-10-21,13402
2016-10-24,13965
2016-10-25,12839
2016-10-26,10986
2016-10-27,10523
2016-10-28,10126
2016-10-31,10060
2016-11-01,9034
2016-11-02,8339
2016-11-03,8239
2016-11-04,8041
2016-11-07,8339
2016-11-08,9762
2016-11-09,8439
2016-11-10,8935
2016-11-11,8769
2016-11-14,8935
2016-11-15,8836
2016-11-16,9001
2016-11-17,8968
2016-11-18,8571
2016-11-21,8239
2016-11-22,8174
2016-11-23,7942
2016-11-24,7810
2016-11-25,7776
2016-11-28,8008
2016-11-29,7810
2016-11-30,7810
2016-12-01,7711
2016-12-02,7379
2016-12-05,7015
2016-12-06,7214
2016-12-07,7015
2016-12-08,7347
2016-12-09,7379
2016-12-12,7545
2016-12-13,7942
2016-12-14,8239
2016-12-15,8306
2016-12-16,8273
2016-12-19,8140
2016-12-20,8207
2016-12-21,8008
2016-12-22,7875
2016-12-23,7810
2016-12-26,7810
2016-12-27,7578
2016-12-28,8107
2016-12-29,8306
2017-01-02,8207
2017-01-03,8504
2017-01-04,8439
2017-01-05,8405
2017-01-06,8439
2017-01-09,8405
2017-01-10,8239
2017-01-11,8571
2017-01-12,9133
2017-01-13,9067
2017-01-16,8968
2017-01-17,9398
2017-01-18,8968
2017-01-19,8736
2017-01-20,8637
2017-01-23,8504
2017-01-24,8902
2017-01-25,8803
2017-01-26,8935
2017-01-31,9001
2017-02-01,9067
2017-02-02,8935
2017-02-03,8736
2017-02-06,8405
2017-02-07,8174
2017-02-08,8306
2017-02-09,8472
2017-02-10,8207
2017-02-13,8207
2017-02-14,8306
2017-02-15,8571
2017-02-16,8571
2017-02-17,8538
2017-02-20,8538
2017-02-21,8538
2017-02-22,8504
2017-02-23,8504
2017-02-24,8339
2017-02-27,8339
2017-02-28,8273
2017-03-02,8140
2017-03-03,7711
2017-03-06,8239
2017-03-07,8306
2017-03-08,8174
2017-03-09,8207
2017-03-10,8107
2017-03-13,8075
2017-03-14,8075
2017-03-15,8075
2017-03-16,8075
2017-03-17,7976
2017-03-20,7909
2017-03-21,7909
2017-03-22,7909
2017-03-23,7810
2017-03-24,8041
2017-03-27,7875
2017-03-28,7810
2017-03-29,7942
2017-03-30,7875
2017-03-31,8075
2017-04-03,8140
2017-04-04,8075
2017-04-05,8107
2017-04-06,8075
2017-04-07,8008
2017-04-10,7942
2017-04-11,8008
2017-04-12,7976
2017-04-13,8107
2017-04-14,8603
2017-04-17,9001
2017-04-18,9100
2017-04-19,8935
2017-04-20,8902
2017-04-21,8836
2017-04-24,8868
2017-04-25,8935
2017-04-26,9365
2017-04-27,9266
2017-04-28,9067
2017-05-02,8902
2017-05-04,9067
2017-05-08,9133
2017-05-10,9001
2017-05-11,8836
2017-05-12,8769
2017-05-15,8736
2017-05-16,8736
2017-05-17,8703
2017-05-18,8603
2017-05-19,8603
2017-05-22,8472
2017-05-23,8603
2017-05-24,8538
2017-05-25,8736
2017-05-26,8472
2017-05-29,8140
2017-05-30,8439
2017-05-31,8306
2017-06-01,8306
2017-06-02,8372
2017-06-05,8504
2017-06-07,8703
2017-06-08,8736
2017-06-09,8703
2017-06-12,8538
2017-06-13,8902
2017-06-14,8968
2017-06-15,8803
2017-06-16,8968
2017-06-19,9100
2017-06-20,8836
2017-06-21,8868
2017-06-22,8736
2017-06-23,8902
2017-06-26,8968
2017-06-27,8803
2017-06-28,8504
2017-06-29,8538
2017-06-30,8670
2017-07-03,8670
2017-07-04,8538
2017-07-05,8603
2017-07-06,8868
2017-07-07,8736
2017-07-10,8670
2017-07-11,9001
2017-07-12,8968
2017-07-13,9232
2017-07-14,9299
2017-07-17,9232
2017-07-18,9067
2017-07-19,9100
2017-07-20,9232
2017-07-21,9200
2017-07-24,9100
2017-07-25,8935
2017-07-26,8868
2017-07-27,8902
2017-07-28,8670
2017-07-31,8736
2017-08-01,8803
2017-08-02,8769
2017-08-03,8504
2017-08-04,8670
2017-08-07,8637
2017-08-08,8571
2017-08-09,8504
2017-08-10,8439
2017-08-11,8306
2017-08-14,8339
2017-08-16,8339
2017-08-17,8372
2017-08-18,8339
2017-08-21,8372
2017-08-22,8372
2017-08-23,8306
2017-08-24,8405
2017-08-25,8273
2017-08-28,8273
2017-08-29,8439
2017-08-30,8670
2017-08-31,8538
2017-09-01,8439
2017-09-04,8372
2017-09-05,8239
2017-09-06,8306
2017-09-07,8339
2017-09-08,8239
2017-09-11,8306
2017-09-12,8174
2017-09-13,8207
2017-09-14,8075
2017-09-15,8107
2017-09-18,7942
2017-09-19,8075
2017-09-20,8008
2017-09-21,7776
2017-09-22,7677
2017-09-25,7446
2017-09-26,7446
2017-09-27,7446
2017-09-28,7512
2017-09-29,7810
2017-10-10,7743
2017-10-11,7942
2017-10-12,7942
2017-10-13,7644
2017-10-16,7644
2017-10-17,7644
2017-10-18,7578
