,217910
2018-04-27,965
2018-04-30,821
2018-05-02,699
2018-05-03,621
2018-05-04,632
2018-05-08,595
2018-05-09,679
2018-05-10,697
2018-05-11,644
2018-05-14,640
2018-05-15,600
2018-05-16,633
2018-05-17,545
2018-05-18,466
2018-05-21,535
2018-05-23,615
2018-05-24,634
2018-05-25,610
2018-05-28,559
2018-05-29,530
2018-05-30,500
2018-05-31,460
2018-06-01,420
2018-06-04,480
2018-06-05,545
2018-06-07,587
2018-06-08,599
2018-06-11,510
2018-06-12,490
2018-06-14,470
2018-06-15,490
2018-06-18,534
2018-06-19,454
2018-06-20,500
2018-06-21,425
2018-06-22,420
2018-06-25,482
2018-06-26,500
2018-06-27,497
2018-06-28,497
2018-06-29,488
2018-07-02,415
2018-07-03,353
2018-07-04,399
2018-07-05,395
2018-07-06,336
2018-07-09,385
2018-07-10,420
2018-07-11,417
2018-07-12,416
2018-07-13,409
2018-07-16,418
2018-07-17,399
2018-07-18,412
2018-07-19,360
2018-07-20,320
2018-07-23,367
2018-07-24,312
2018-07-25,344
2018-07-26,354
2018-07-27,354
2018-07-30,354
2018-07-31,350
2018-08-01,344
2018-08-02,310
2018-08-03,264
2018-08-06,290
2018-08-07,300
2018-08-08,299
2018-08-09,296
2018-08-10,293
2018-08-13,289
2018-08-14,289
2018-08-16,288
2018-08-17,329
2018-08-20,325
2018-08-21,328
2018-08-22,313
2018-08-23,330
2018-08-24,344
2018-08-27,328
2018-08-28,328
2018-08-29,327
2018-08-30,324
2018-08-31,330
2018-09-03,343
2018-09-04,344
2018-09-05,344
2018-09-06,343
2018-09-07,340
2018-09-10,330
2018-09-11,343
2018-09-12,339
2018-09-13,339
2018-09-14,339
2018-09-17,342
2018-09-18,342
2018-09-19,344
2018-09-20,344
2018-09-21,343
2018-09-27,341
2018-09-28,342
2018-10-01,339
2018-10-02,338
2018-10-04,342
2018-10-05,343
2018-10-08,343
2018-10-10,349
2018-10-11,343
2018-10-12,343
2018-10-15,344
2018-10-16,344
2018-10-17,345
2018-10-18,344
2018-10-19,344
2018-10-22,343
2018-10-23,342
2018-10-24,345
2018-10-25,344
2018-10-26,345
2018-10-29,349
2018-10-30,349
2018-10-31,349
2018-11-01,349
2018-11-02,349
2018-11-05,348
2018-11-06,349
2018-11-07,349
2018-11-08,348
2018-11-09,347
2018-11-12,348
2018-11-13,349
2018-11-14,349
2018-11-15,349
2018-11-16,346
2018-11-19,348
2018-11-20,346
2018-11-21,345
2018-11-22,347
2018-11-23,346
2018-11-26,357
2018-11-27,350
2018-11-28,396
2018-11-29,396
2018-11-30,397
2018-12-03,395
2018-12-04,397
2018-12-05,396
2018-12-06,396
2018-12-07,397
2018-12-10,397
2018-12-11,395
2018-12-12,397
2018-12-13,397
2018-12-14,397
2018-12-17,397
2018-12-18,397
2018-12-19,397
2018-12-20,397
2018-12-21,397
2018-12-24,393
2018-12-26,451
2018-12-27,451
2018-12-28,450
2019-01-02,489
2019-01-03,509
2019-01-04,538
2019-01-07,508
2019-01-08,580
2019-01-09,580
2019-01-10,576
2019-01-11,580
2019-01-14,600
2019-01-15,600
2019-01-16,598
2019-01-17,600
2019-01-18,600
2019-01-21,622
2019-01-22,629
2019-01-23,600
2019-01-24,630
2019-01-25,629
2019-01-28,630
2019-01-29,626
2019-01-30,533
2019-01-31,594
2019-02-01,505
2019-02-07,430
2019-02-08,493
2019-02-11,555
2019-02-12,472
2019-02-13,530
2019-02-14,451
2019-02-15,490
2019-02-18,551
2019-02-19,572
2019-02-20,500
2019-02-21,500
2019-02-22,450
2019-02-25,450
2019-02-26,500
2019-02-27,500
2019-02-28,490
2019-03-04,417
2019-03-05,449
2019-03-06,510
2019-03-07,434
2019-03-08,434
2019-03-11,448
2019-03-12,499
2019-03-13,534
2019-03-14,538
2019-03-15,535
2019-03-18,455
2019-03-19,499
2019-03-20,425
2019-03-21,478
2019-03-22,527
2019-03-25,448
2019-03-26,500
2019-03-27,538
2019-03-28,458
2019-03-29,450
2019-04-01,450
2019-04-02,497
2019-04-03,523
2019-04-04,470
2019-04-05,470
2019-04-08,529
2019-04-09,450
2019-04-10,517
2019-04-11,440
2019-04-12,469
2019-04-15,464
2019-04-16,462
2019-04-17,468
2019-04-18,450
2019-04-19,509
2019-04-22,433
2019-04-23,432
2019-04-24,489
2019-04-25,459
2019-04-26,435
2019-04-29,445
2019-04-30,440
2019-05-02,418
2019-05-03,415
2019-05-07,405
2019-05-08,375
2019-05-09,429
2019-05-10,400
2019-05-13,400
2019-05-14,455
2019-05-15,450
2019-05-16,449
2019-05-17,400
2019-05-20,385
2019-05-21,385
2019-05-22,384
2019-05-23,420
2019-05-24,419
2019-05-27,449
2019-05-28,437
2019-05-29,436
2019-05-30,410
2019-05-31,379
2019-06-03,394
2019-06-04,380
2019-06-05,323
2019-06-07,275
2019-06-10,260
2019-06-11,251
2019-06-12,288
2019-06-13,331
2019-06-14,378
2019-06-17,380
2019-06-18,360
2019-06-19,360
2019-06-20,359
2019-06-21,399
2019-06-24,379
2019-06-25,378
2019-06-26,339
2019-06-27,290
2019-06-28,330
2019-07-01,369
2019-07-02,400
2019-07-03,340
2019-07-04,339
2019-07-05,377
2019-07-08,377
2019-07-09,321
2019-07-10,365
2019-07-11,378
2019-07-12,367
2019-07-15,374
2019-07-16,377
2019-07-17,397
2019-07-18,369
2019-07-19,353
2019-07-22,370
2019-07-23,338
2019-07-24,329
2019-07-25,350
2019-07-26,349
2019-07-29,348
2019-07-30,378
2019-07-31,322
2019-08-01,358
2019-08-02,376
2019-08-05,380
2019-08-06,418
2019-08-07,398
2019-08-08,397
2019-08-09,419
2019-08-12,419
2019-08-13,420
2019-08-14,374
2019-08-16,360
2019-08-19,307
2019-08-20,346
2019-08-21,370
2019-08-22,370
2019-08-23,315
2019-08-26,359
2019-08-27,368
2019-08-28,353
2019-08-29,368
2019-08-30,365
2019-09-02,363
2019-09-03,371
2019-09-04,316
2019-09-05,319
2019-09-06,318
2019-09-09,358
2019-09-10,350
2019-09-11,349
2019-09-16,349
2019-09-17,349
2019-09-18,350
2019-09-19,348
2019-09-20,346
2019-09-23,330
2019-09-24,330
2019-09-25,348
2019-09-26,350
2019-09-27,349
2019-09-30,349
2019-10-01,350
2019-10-02,298
2019-10-04,300
2019-10-07,340
2019-10-08,290
