,138930
2011-03-30,14633
2011-03-31,14820
2011-04-01,15193
2011-04-04,15193
2011-04-05,14959
2011-04-06,14447
2011-04-07,14120
2011-04-08,13747
2011-04-11,13888
2011-04-12,13654
2011-04-13,13468
2011-04-14,13328
2011-04-15,13328
2011-04-18,12676
2011-04-19,13049
2011-04-20,12955
2011-04-21,12582
2011-04-22,13468
2011-04-25,13468
2011-04-26,13281
2011-04-27,13747
2011-04-28,13981
2011-04-29,14540
2011-05-02,14680
2011-05-03,14586
2011-05-04,14400
2011-05-06,14120
2011-05-09,13747
2011-05-11,13794
2011-05-12,13654
2011-05-13,13281
2011-05-16,13235
2011-05-17,13374
2011-05-18,13888
2011-05-19,13794
2011-05-20,14120
2011-05-23,14074
2011-05-24,14400
2011-05-25,14074
2011-05-26,14354
2011-05-27,14447
2011-05-30,14120
2011-05-31,14540
2011-06-01,14540
2011-06-02,13888
2011-06-03,14493
2011-06-07,14727
2011-06-08,14586
2011-06-09,14027
2011-06-10,13468
2011-06-13,13794
2011-06-14,13654
2011-06-15,13515
2011-06-16,13235
2011-06-17,13189
2011-06-20,13096
2011-06-21,13794
2011-06-22,13281
2011-06-23,13421
2011-06-24,14167
2011-06-27,13934
2011-06-28,14307
2011-06-29,14074
2011-06-30,14074
2011-07-01,14167
2011-07-04,14213
2011-07-05,14307
2011-07-06,14307
2011-07-07,14307
2011-07-08,13934
2011-07-11,14167
2011-07-12,13888
2011-07-13,14213
2011-07-14,14354
2011-07-15,14586
2011-07-18,14261
2011-07-19,14354
2011-07-20,14913
2011-07-21,15286
2011-07-22,15565
2011-07-25,15471
2011-07-26,15658
2011-07-27,15332
2011-07-28,15146
2011-07-29,15146
2011-08-01,15100
2011-08-02,14727
2011-08-03,14074
2011-08-04,14307
2011-08-05,13608
2011-08-08,13049
2011-08-09,12070
2011-08-10,12163
2011-08-11,12163
2011-08-12,12723
2011-08-16,13281
2011-08-17,12955
2011-08-18,12303
2011-08-19,11930
2011-08-22,12396
2011-08-23,11837
2011-08-24,10999
2011-08-25,10858
2011-08-26,11138
2011-08-29,11464
2011-08-30,12210
2011-08-31,12350
2011-09-01,12630
2011-09-02,12303
2011-09-05,11930
2011-09-06,12116
2011-09-07,12257
2011-09-08,12630
2011-09-09,12210
2011-09-14,11371
2011-09-15,11091
2011-09-16,12116
2011-09-19,12443
2011-09-20,12723
2011-09-21,13142
2011-09-22,12163
2011-09-23,11418
2011-09-26,11697
2011-09-27,12210
2011-09-28,11884
2011-09-29,12396
2011-09-30,12257
2011-10-04,11791
2011-10-05,11930
2011-10-06,12303
2011-10-07,12443
2011-10-10,12070
2011-10-11,11837
2011-10-12,11650
2011-10-13,12023
2011-10-14,12116
2011-10-17,11930
2011-10-18,11743
2011-10-19,11650
2011-10-20,11371
2011-10-21,11464
2011-10-24,11977
2011-10-25,11837
2011-10-26,11511
2011-10-27,11697
2011-10-28,11743
2011-10-31,11604
2011-11-01,11418
2011-11-02,11184
2011-11-03,10905
2011-11-04,11371
2011-11-07,11324
2011-11-08,11138
2011-11-09,11371
2011-11-10,10858
2011-11-11,11045
2011-11-14,11091
2011-11-15,10719
2011-11-16,10485
2011-11-17,10253
2011-11-18,9787
2011-11-21,9600
2011-11-22,9926
2011-11-23,9693
2011-11-24,10019
2011-11-25,10253
2011-11-28,10485
2011-11-29,10626
2011-11-30,10626
2011-12-01,10626
2011-12-02,10812
2011-12-05,10672
2011-12-06,10532
2011-12-07,10672
2011-12-08,10719
2011-12-09,10672
2011-12-12,10765
2011-12-13,10019
2011-12-14,10253
2011-12-15,10066
2011-12-16,9973
2011-12-19,9740
2011-12-20,9833
2011-12-21,10346
2011-12-22,10346
2011-12-23,10392
2011-12-26,10299
2011-12-27,10485
2011-12-28,10253
2011-12-29,10299
2012-01-02,9926
2012-01-03,10485
2012-01-04,10160
2012-01-05,10346
2012-01-06,10066
2012-01-09,10112
2012-01-10,10346
2012-01-11,10299
2012-01-12,10439
2012-01-13,10579
2012-01-16,10626
2012-01-17,11464
2012-01-18,11604
2012-01-19,11743
2012-01-20,11977
2012-01-25,11464
2012-01-26,11977
2012-01-27,12070
2012-01-30,11977
2012-01-31,11884
2012-02-01,11557
2012-02-02,11837
2012-02-03,12070
2012-02-06,12257
2012-02-07,12070
2012-02-08,12116
2012-02-09,12070
2012-02-10,12070
2012-02-13,12257
2012-02-14,11977
2012-02-15,12489
2012-02-16,12350
2012-02-17,12816
2012-02-20,12955
2012-02-21,12909
2012-02-22,12443
2012-02-23,12489
2012-02-24,13002
2012-02-27,13421
2012-02-28,12955
2012-02-29,13002
2012-03-02,12955
2012-03-05,13002
2012-03-06,12955
2012-03-07,12582
2012-03-08,12630
2012-03-09,12955
2012-03-12,13096
2012-03-13,13421
2012-03-14,13701
2012-03-15,13701
2012-03-16,13328
2012-03-19,13421
2012-03-20,13374
2012-03-21,13235
2012-03-22,13701
2012-03-23,13235
2012-03-26,12676
2012-03-27,13142
2012-03-28,12955
2012-03-29,12582
2012-03-30,12396
2012-04-02,12489
2012-04-03,12443
2012-04-04,12536
2012-04-05,12489
2012-04-06,12210
2012-04-09,11791
2012-04-10,11791
2012-04-12,11884
2012-04-13,12023
2012-04-16,11791
2012-04-17,11884
2012-04-18,11930
2012-04-19,11743
2012-04-20,11697
2012-04-23,11791
2012-04-24,11743
2012-04-25,11464
2012-04-26,11231
2012-04-27,10905
2012-04-30,10858
2012-05-02,10952
2012-05-03,11091
2012-05-04,11091
2012-05-07,11045
2012-05-08,11557
2012-05-09,11418
2012-05-10,11231
2012-05-11,11184
2012-05-14,11091
2012-05-15,11277
2012-05-16,11184
2012-05-17,11184
2012-05-18,10765
2012-05-21,10626
2012-05-22,10999
2012-05-23,11184
2012-05-24,11231
2012-05-25,11324
2012-05-29,11324
2012-05-30,11138
2012-05-31,10812
2012-06-01,10952
2012-06-04,10765
2012-06-05,10999
2012-06-07,11418
2012-06-08,11138
2012-06-11,11464
2012-06-12,11464
2012-06-13,11324
2012-06-14,11511
2012-06-15,11791
2012-06-18,11837
2012-06-19,11650
2012-06-20,11511
2012-06-21,11743
2012-06-22,11231
2012-06-25,10999
2012-06-26,11277
2012-06-27,11231
2012-06-28,11277
2012-06-29,11791
2012-07-02,11884
2012-07-03,11930
2012-07-04,11650
2012-07-05,11697
2012-07-06,11418
2012-07-09,11371
2012-07-10,11231
2012-07-11,11464
2012-07-12,11231
2012-07-13,11324
2012-07-16,11557
2012-07-17,11511
2012-07-18,11371
2012-07-19,11138
2012-07-20,11138
2012-07-23,10858
2012-07-24,10812
2012-07-25,10439
2012-07-26,10439
2012-07-27,10672
2012-07-30,10719
2012-07-31,11138
2012-08-01,10952
2012-08-02,10392
2012-08-03,10019
2012-08-06,10253
2012-08-07,10439
2012-08-08,10392
2012-08-09,10579
2012-08-10,10579
2012-08-13,10579
2012-08-14,10999
2012-08-16,10812
2012-08-17,10858
2012-08-20,11091
2012-08-21,11091
2012-08-22,10999
2012-08-23,11091
2012-08-24,10812
2012-08-27,11091
2012-08-28,10952
2012-08-29,11138
2012-08-30,11138
2012-08-31,10999
2012-09-03,10999
2012-09-04,10858
2012-09-05,10532
2012-09-06,10626
2012-09-07,11138
2012-09-10,10905
2012-09-11,10858
2012-09-12,10952
2012-09-13,10858
2012-09-14,11371
2012-09-17,11791
2012-09-18,11930
2012-09-19,11791
2012-09-20,11697
2012-09-21,11697
2012-09-24,11511
2012-09-25,11371
2012-09-26,11184
2012-09-27,11045
2012-09-28,11184
2012-10-02,11324
2012-10-04,11557
2012-10-05,11604
2012-10-08,11604
2012-10-09,11511
2012-10-10,11464
2012-10-11,11418
2012-10-12,11464
2012-10-15,11464
2012-10-16,11511
2012-10-17,11697
2012-10-18,11604
2012-10-19,11604
2012-10-22,11511
2012-10-23,11418
2012-10-24,11277
2012-10-25,11277
2012-10-26,11418
2012-10-29,11371
2012-10-30,11418
2012-10-31,11511
2012-11-01,11091
2012-11-02,11324
2012-11-05,11045
2012-11-06,11138
2012-11-07,10999
2012-11-08,10905
2012-11-09,10858
2012-11-12,10812
2012-11-13,10858
2012-11-14,10858
2012-11-15,10812
2012-11-16,10858
2012-11-19,11045
2012-11-20,10952
2012-11-21,10952
2012-11-22,10812
2012-11-23,10905
2012-11-26,10952
2012-11-27,11138
2012-11-28,11138
2012-11-29,11418
2012-11-30,11277
2012-12-03,11277
2012-12-04,11324
2012-12-05,11464
2012-12-06,11604
2012-12-07,11697
2012-12-10,11557
2012-12-11,11743
2012-12-12,12116
2012-12-13,12210
2012-12-14,12303
2012-12-17,12023
2012-12-18,12116
2012-12-20,12536
2012-12-21,12676
2012-12-24,12582
2012-12-26,12630
2012-12-27,12257
2012-12-28,12303
2013-01-02,12536
2013-01-03,12816
2013-01-04,12955
2013-01-07,13049
2013-01-08,13142
2013-01-09,12676
2013-01-10,12630
2013-01-11,12816
2013-01-14,12769
2013-01-15,12769
2013-01-16,12676
2013-01-17,12769
2013-01-18,12723
2013-01-21,13049
2013-01-22,12909
2013-01-23,12955
2013-01-24,13096
2013-01-25,13468
2013-01-28,13841
2013-01-29,13888
2013-01-30,13235
2013-01-31,13421
2013-02-01,13608
2013-02-04,13934
2013-02-05,13515
2013-02-06,13421
2013-02-07,13189
2013-02-08,13841
2013-02-12,13888
2013-02-13,14167
2013-02-14,13934
2013-02-15,14261
2013-02-18,14540
2013-02-19,14120
2013-02-20,14447
2013-02-21,14400
2013-02-22,14540
2013-02-25,14727
2013-02-26,14354
2013-02-27,14213
2013-02-28,14586
2013-03-04,15006
2013-03-05,15052
2013-03-06,14261
2013-03-07,14213
2013-03-08,13981
2013-03-11,14354
2013-03-12,14400
2013-03-13,14167
2013-03-14,14447
2013-03-15,14727
2013-03-18,14959
2013-03-19,14400
2013-03-20,14354
2013-03-21,13888
2013-03-22,14261
2013-03-25,14213
2013-03-26,13888
2013-03-27,14167
2013-03-28,14074
2013-03-29,14261
2013-04-01,14074
2013-04-02,13794
2013-04-03,13794
2013-04-04,13888
2013-04-05,13654
2013-04-08,13608
2013-04-09,13328
2013-04-10,13421
2013-04-11,13841
2013-04-12,13934
2013-04-15,13421
2013-04-16,13608
2013-04-17,13701
2013-04-18,13794
2013-04-19,13701
2013-04-22,13794
2013-04-23,13374
2013-04-24,13794
2013-04-25,13654
2013-04-26,13374
2013-04-29,13281
2013-04-30,13515
2013-05-02,12955
2013-05-03,12676
2013-05-06,12630
2013-05-07,12489
2013-05-08,12443
2013-05-09,13328
2013-05-10,13328
2013-05-13,13328
2013-05-14,14074
2013-05-15,14027
2013-05-16,14447
2013-05-20,14493
2013-05-21,14120
2013-05-22,14493
2013-05-23,14167
2013-05-24,14633
2013-05-27,14727
2013-05-28,14959
2013-05-29,15146
2013-05-30,14913
2013-05-31,14633
2013-06-03,14866
2013-06-04,14633
2013-06-05,13515
2013-06-07,13934
2013-06-10,13747
2013-06-11,14167
2013-06-12,14074
2013-06-13,13608
2013-06-14,13981
2013-06-17,13981
2013-06-18,13981
2013-06-19,13701
2013-06-20,13374
2013-06-21,13142
2013-06-24,12816
2013-06-25,12396
2013-06-26,12630
2013-06-27,12816
2013-06-28,13468
2013-07-01,13701
2013-07-02,14027
2013-07-03,13888
2013-07-04,14167
2013-07-05,14307
2013-07-08,14307
2013-07-09,14680
2013-07-10,14540
2013-07-11,14633
2013-07-12,14447
2013-07-15,14354
2013-07-16,14261
2013-07-17,14400
2013-07-18,13934
2013-07-19,14074
2013-07-22,13934
2013-07-23,14447
2013-07-24,14447
2013-07-25,14493
2013-07-26,14633
2013-07-29,14540
2013-07-30,14866
2013-07-31,14959
2013-08-01,14727
2013-08-02,14820
2013-08-05,14727
2013-08-06,14493
2013-08-07,14540
2013-08-08,14400
2013-08-09,14354
2013-08-12,14261
2013-08-13,14493
2013-08-14,14493
2013-08-16,14167
2013-08-19,13888
2013-08-20,13374
2013-08-21,13235
2013-08-22,13002
2013-08-23,13561
2013-08-26,13374
2013-08-27,13468
2013-08-28,13281
2013-08-29,13235
2013-08-30,13281
2013-09-02,13328
2013-09-03,13934
2013-09-04,13934
2013-09-05,13934
2013-09-06,13934
2013-09-09,14074
2013-09-10,14213
2013-09-11,14027
2013-09-12,14307
2013-09-13,13747
2013-09-16,14354
2013-09-17,14680
2013-09-23,15379
2013-09-24,15612
2013-09-25,15705
2013-09-26,15471
2013-09-27,15286
2013-09-30,14959
2013-10-01,14773
2013-10-02,14773
2013-10-04,15006
2013-10-07,15100
2013-10-08,14820
2013-10-10,14680
2013-10-11,14820
2013-10-14,14913
2013-10-15,15239
2013-10-16,15519
2013-10-17,15705
2013-10-18,15751
2013-10-21,15751
2013-10-22,15938
2013-10-23,15612
2013-10-24,15844
2013-10-25,15332
2013-10-28,15286
2013-10-29,15519
2013-10-30,15612
2013-10-31,15891
2013-11-01,15798
2013-11-04,15100
2013-11-05,15565
2013-11-06,15658
2013-11-07,15286
2013-11-08,14959
2013-11-11,15052
2013-11-12,14913
2013-11-13,14727
2013-11-14,14773
2013-11-15,15239
2013-11-18,15100
2013-11-19,15239
2013-11-20,15006
2013-11-21,14913
2013-11-22,15006
2013-11-25,14820
2013-11-26,14913
2013-11-27,14913
2013-11-28,15146
2013-11-29,15193
2013-12-02,15052
2013-12-03,14866
