,130740
2011-02-08,3967
2011-02-09,3633
2011-02-10,3400
2011-02-11,3173
2011-02-14,3213
2011-02-15,2987
2011-02-16,2923
2011-02-17,2727
2011-02-18,2780
2011-02-21,2660
2011-02-22,2577
2011-02-23,2567
2011-02-24,2553
2011-02-25,2610
2011-02-28,2627
2011-03-02,2747
2011-03-03,2793
2011-03-04,2793
2011-03-07,2800
2011-03-08,2870
2011-03-09,2943
2011-03-10,2933
2011-03-11,2780
2011-03-14,2620
2011-03-15,2467
2011-03-16,2543
2011-03-17,2430
2011-03-18,2500
2011-03-21,2570
2011-03-22,2660
2011-03-23,2677
2011-03-24,2677
2011-03-25,2617
2011-03-28,2550
2011-03-29,2627
2011-03-30,2593
2011-03-31,2610
2011-04-01,2637
2011-04-04,2707
2011-04-05,3110
2011-04-06,3573
2011-04-07,3833
2011-04-08,3867
2011-04-11,3807
2011-04-12,3700
2011-04-13,3733
2011-04-14,3867
2011-04-15,3933
2011-04-18,4520
2011-04-19,5193
2011-04-20,5387
2011-04-21,5067
2011-04-22,5613
2011-04-25,5387
2011-04-26,5447
2011-04-27,5273
2011-04-28,5200
2011-04-29,5567
2011-05-02,5373
2011-05-03,4927
2011-05-04,5167
2011-05-06,5300
2011-05-09,6093
2011-05-11,6093
2011-05-12,6167
2011-05-13,6067
2011-05-16,6167
2011-05-17,6100
2011-05-18,5300
2011-05-19,5567
2011-05-20,5553
2011-05-23,5393
2011-05-24,5600
2011-05-25,6440
2011-05-26,6453
2011-05-27,6533
2011-05-30,6533
2011-05-31,6353
2011-06-01,6367
2011-06-02,6393
2011-06-03,6353
2011-06-07,6167
2011-06-08,6000
2011-06-09,6033
2011-06-10,6153
2011-06-13,7067
2011-06-14,6253
2011-06-15,6067
2011-06-16,5900
2011-06-17,5900
2011-06-20,5980
2011-06-21,6033
2011-06-22,5967
2011-06-23,6020
2011-06-24,6233
2011-06-27,6267
2011-06-28,6167
2011-06-29,6107
2011-06-30,6167
2011-07-01,6227
2011-07-04,6400
2011-07-05,6167
2011-07-06,6027
2011-07-07,6007
2011-07-08,5960
2011-07-11,6107
2011-07-12,6147
2011-07-13,7067
2011-07-14,6933
2011-07-15,6900
2011-07-18,6733
2011-07-19,6667
2011-07-20,6533
2011-07-21,6533
2011-07-22,6533
2011-07-25,6533
2011-07-26,6500
2011-07-27,6567
2011-07-28,6427
2011-07-29,6533
2011-08-01,6533
2011-08-02,6553
2011-08-03,7200
2011-08-04,6667
2011-08-05,6533
2011-08-08,6340
2011-08-09,6573
2011-08-10,6800
2011-08-11,6660
2011-08-12,6600
2011-08-16,6633
2011-08-17,6733
2011-08-18,6567
2011-08-19,6187
2011-08-22,6580
2011-08-23,7000
2011-08-24,7300
2011-08-25,7600
2011-08-26,7567
2011-08-29,7933
2011-08-30,7733
2011-08-31,7600
2011-09-01,7633
2011-09-02,7167
2011-09-05,7167
2011-09-06,8233
2011-09-07,9167
2011-09-08,7833
2011-09-09,8033
2011-09-14,7533
2011-09-15,7267
2011-09-16,7400
2011-09-19,6800
2011-09-20,7000
2011-09-21,7233
2011-09-22,6900
2011-09-23,6733
2011-09-26,6733
2011-09-27,7400
2011-09-28,7433
2011-09-29,7633
2011-09-30,7600
2011-10-04,7200
2011-10-05,7200
2011-10-06,7367
2011-10-07,7600
2011-10-10,7600
2011-10-11,7400
2011-10-12,7267
2011-10-13,7467
2011-10-14,7333
2011-10-17,7200
2011-10-18,7000
2011-10-19,7067
2011-10-20,7033
2011-10-21,7033
2011-10-24,7533
2011-10-25,7433
2011-10-26,7333
2011-10-27,7233
2011-10-28,7133
2011-10-31,7033
2011-11-01,6867
2011-11-02,6800
2011-11-03,6867
2011-11-04,6833
2011-11-07,6800
2011-11-08,6800
2011-11-09,6867
2011-11-10,6667
2011-11-11,6647
2011-11-14,6600
2011-11-15,6560
2011-11-16,6547
2011-11-17,6547
2011-11-18,6547
2011-11-21,6347
2011-11-22,6193
2011-11-23,6400
2011-11-24,6333
2011-11-25,6267
2011-11-28,6100
2011-11-29,6167
2011-11-30,6067
2011-12-01,5993
2011-12-02,6327
2011-12-05,6387
2011-12-06,6333
2011-12-07,6293
2011-12-08,6267
2011-12-09,6267
2011-12-12,6200
2011-12-13,6367
2011-12-14,6367
2011-12-15,6240
2011-12-16,6433
2011-12-19,6193
2011-12-20,6340
2011-12-21,6433
2011-12-22,6447
2011-12-23,6400
2011-12-26,6347
2011-12-27,6240
2011-12-28,6253
2011-12-29,6107
2012-01-02,6027
2012-01-03,6060
2012-01-04,6007
2012-01-05,5953
2012-01-06,5820
2012-01-09,5733
2012-01-10,5720
2012-01-11,5720
2012-01-12,5713
2012-01-13,5960
2012-01-16,5960
2012-01-17,6033
2012-01-18,5993
2012-01-19,5820
2012-01-20,6267
2012-01-25,6653
2012-01-26,6667
2012-01-27,6667
2012-01-30,6767
2012-01-31,6700
2012-02-01,6800
2012-02-02,6620
2012-02-03,6833
2012-02-06,6800
2012-02-07,6767
2012-02-08,6667
2012-02-09,6700
2012-02-10,6733
2012-02-13,6800
2012-02-14,7000
2012-02-15,7467
2012-02-16,7967
2012-02-17,8400
2012-02-20,8400
2012-02-21,8200
2012-02-22,8533
2012-02-23,7267
2012-02-24,7500
2012-02-27,7533
2012-02-28,7467
2012-02-29,7600
2012-03-02,7667
2012-03-05,7500
2012-03-06,6733
