,310200
2018-12-21,2034
2018-12-24,2045
2018-12-26,2055
2018-12-27,2065
2018-12-28,2070
2019-01-02,2065
2019-01-03,2070
2019-01-04,2060
2019-01-07,2060
2019-01-08,2070
2019-01-09,2090
2019-01-10,2070
2019-01-11,2075
2019-01-14,2075
2019-01-15,2075
2019-01-16,2080
2019-01-17,2080
2019-01-18,2075
2019-01-21,2080
2019-01-22,2075
2019-01-23,2085
2019-01-24,2085
2019-01-25,2090
2019-01-28,2090
2019-01-29,2090
2019-01-30,2115
2019-01-31,2115
2019-02-01,2126
2019-02-07,2120
2019-02-08,2115
2019-02-11,2115
2019-02-12,2115
2019-02-13,2110
2019-02-14,2115
2019-02-15,2120
2019-02-18,2110
2019-02-19,2100
2019-02-20,2110
2019-02-21,2141
2019-02-22,2115
2019-02-25,2115
2019-02-26,2115
2019-02-27,2115
2019-02-28,2115
2019-03-04,2126
2019-03-05,2126
2019-03-06,2120
2019-03-07,2115
2019-03-08,2146
2019-03-11,2161
2019-03-12,2161
2019-03-13,2151
2019-03-14,2156
2019-03-15,2161
2019-03-18,2146
2019-03-19,2120
2019-03-20,2126
2019-03-21,2126
2019-03-22,2115
2019-03-25,2151
2019-03-26,2115
2019-03-27,2161
2019-03-28,2146
2019-03-29,2146
2019-04-01,2166
2019-04-02,2166
2019-04-03,2166
2019-04-04,2126
2019-04-05,2126
2019-04-08,2161
2019-04-09,2161
2019-04-10,2156
2019-04-11,2181
2019-04-12,2191
2019-04-15,2186
2019-04-16,2196
2019-04-17,2166
2019-04-18,2186
2019-04-19,2201
2019-04-22,2196
2019-04-23,2191
2019-04-24,2191
2019-04-25,2191
2019-04-26,2196
2019-04-29,2196
2019-04-30,2191
2019-05-02,2166
2019-05-03,2176
2019-05-07,2191
2019-05-08,2176
2019-05-09,2212
2019-05-10,2207
2019-05-13,2222
2019-05-14,2181
2019-05-15,2252
2019-05-16,2293
2019-05-17,2242
2019-05-20,2262
2019-05-21,2267
2019-05-22,2232
2019-05-23,2262
2019-05-24,2282
2019-05-27,2267
2019-05-28,2257
2019-05-29,2257
2019-05-30,2257
2019-05-31,2272
2019-06-03,2293
2019-06-04,2257
2019-06-05,2298
2019-06-07,2394
2019-06-10,2424
2019-06-11,2475
2019-06-12,2455
2019-06-13,2495
2019-06-14,2495
2019-06-17,2495
2019-06-18,2495
2019-06-19,2495
2019-06-20,2495
2019-06-21,2495
2019-06-24,2495
2019-06-25,2495
2019-06-26,2495
2019-06-27,2495
2019-06-28,2495
2019-07-01,2495
2019-07-02,2495
2019-07-03,2495
2019-07-04,2495
2019-07-05,2495
2019-07-08,2495
2019-07-09,2495
2019-07-10,2495
2019-07-11,2495
2019-07-12,2495
2019-07-15,2495
2019-07-16,2495
2019-07-17,2495
2019-07-18,2495
2019-07-19,2495
2019-07-22,2495
2019-07-23,2495
2019-07-24,2495
2019-07-25,2495
2019-07-26,2495
2019-07-29,2495
2019-07-30,2495
2019-07-31,2495
2019-08-01,2495
2019-08-02,2495
2019-08-05,2495
2019-08-06,2495
2019-08-07,2495
2019-08-08,2495
2019-08-09,2495
2019-08-12,2495
2019-08-13,2495
2019-08-14,2495
2019-08-16,2495
2019-08-19,2495
2019-08-20,2495
2019-08-21,2495
2019-08-22,2495
2019-08-23,2495
2019-08-26,2495
2019-08-27,2495
2019-08-28,2495
2019-08-29,2495
2019-08-30,2495
2019-09-02,2495
2019-09-03,2495
2019-09-04,2495
2019-09-05,2495
2019-09-06,2495
2019-09-09,2495
2019-09-10,2495
2019-09-11,2495
2019-09-16,2495
2019-09-17,2495
2019-09-18,2495
2019-09-19,2495
2019-09-20,2495
2019-09-23,2495
2019-09-24,2495
2019-09-25,2495
2019-09-26,2495
2019-09-27,2495
2019-09-30,2495
2019-10-01,2495
2019-10-02,2495
2019-10-04,2495
2019-10-07,2495
2019-10-08,2135
2019-10-10,2070
2019-10-11,2075
2019-10-14,2090
2019-10-15,2095
2019-10-16,2085
2019-10-17,2085
2019-10-18,2085
2019-10-21,2055
2019-10-22,2070
2019-10-23,2035
2019-10-24,2025
2019-10-25,2030
2019-10-28,2025
2019-10-29,2025
2019-10-30,2070
2019-10-31,2070
2019-11-01,2060
2019-11-04,2085
2019-11-05,2070
2019-11-06,2095
2019-11-07,2095
2019-11-08,2070
2019-11-11,2045
2019-11-12,2075
2019-11-13,2095
2019-11-14,2060
2019-11-15,2060
2019-11-18,2060
2019-11-19,2060
2019-11-20,2050
2019-11-21,2040
2019-11-22,2040
2019-11-25,2040
2019-11-26,2050
2019-11-27,2065
2019-11-28,2060
2019-11-29,2045
2019-12-02,2040
2019-12-03,2045
2019-12-04,2020
2019-12-05,2015
2019-12-06,2020
2019-12-09,2030
2019-12-10,2025
2019-12-11,2025
2019-12-12,2025
2019-12-13,2040
2019-12-16,2045
2019-12-17,2025
2019-12-18,2045
2019-12-19,2030
2019-12-20,2030
2019-12-23,2040
2019-12-24,2035
2019-12-26,2030
2019-12-27,2025
2019-12-30,2030
2020-01-02,2025
2020-01-03,2035
2020-01-06,2020
2020-01-07,2020
2020-01-08,2010
2020-01-09,2060
2020-01-10,2035
2020-01-13,2040
2020-01-14,2030
