,064260
2008-06-16,1649
2008-06-17,1665
2008-06-18,1713
2008-06-19,1659
2008-06-20,1652
2008-06-23,1652
2008-06-24,1649
2008-06-25,1643
2008-06-26,1654
2008-06-27,1615
2008-06-30,1538
2008-07-01,1514
2008-07-02,1425
2008-07-03,1361
2008-07-04,1389
2008-07-07,1394
2008-07-08,1348
2008-07-09,1379
2008-07-10,1389
2008-07-11,1427
2008-07-14,1429
2008-07-15,1367
2008-07-16,1344
2008-07-17,1348
2008-07-18,1343
2008-07-21,1367
2008-07-22,1344
2008-07-23,1361
2008-07-24,1422
2008-07-25,1397
2008-07-28,1389
2008-07-29,1361
2008-07-30,1408
2008-07-31,1399
2008-08-01,1386
2008-08-04,1405
2008-08-05,1409
2008-08-06,1453
2008-08-07,1394
2008-08-08,1364
2008-08-11,1380
2008-08-12,1380
2008-08-13,1392
2008-08-14,1389
2008-08-18,1367
2008-08-19,1318
2008-08-20,1323
2008-08-21,1318
2008-08-22,1250
2008-08-25,1224
2008-08-26,1138
2008-08-27,1002
2008-08-28,1027
2008-08-29,1027
2008-09-01,888
2008-09-02,757
2008-09-03,806
2008-09-04,859
2008-09-05,855
2008-09-08,895
2008-09-09,945
2008-09-10,936
2008-09-11,950
2008-09-12,989
2008-09-16,841
2008-09-17,868
2008-09-18,830
2008-09-19,845
2008-09-22,822
2008-09-23,834
2008-09-24,839
2008-09-25,862
2008-09-26,889
2008-09-29,895
2008-09-30,882
2008-10-01,895
2008-10-02,924
2008-10-06,850
2008-10-07,860
2008-10-08,759
2008-10-09,786
2008-10-10,744
2008-10-13,796
2008-10-14,868
2008-10-15,921
2008-10-16,802
2008-10-17,827
2008-10-20,857
2008-10-21,805
2008-10-22,759
2008-10-23,711
2008-10-24,644
2008-10-27,548
2008-10-28,520
2008-10-29,537
2008-10-30,616
2008-10-31,616
2008-11-03,650
2008-11-04,659
2008-11-05,679
2008-11-06,598
2008-11-07,644
2008-11-10,640
2008-11-11,640
2008-11-12,636
2008-11-13,602
2008-11-14,627
2008-11-17,627
2008-11-18,659
2008-11-19,644
2008-11-20,602
2008-11-21,608
2008-11-24,578
2008-11-25,583
2008-11-26,598
2008-11-27,588
2008-11-28,590
2008-12-01,590
2008-12-02,553
2008-12-03,559
2008-12-04,573
2008-12-05,573
2008-12-08,611
2008-12-09,618
2008-12-10,625
2008-12-11,619
2008-12-12,598
2008-12-15,640
2008-12-16,676
2008-12-17,672
2008-12-18,629
2008-12-19,648
2008-12-22,685
2008-12-23,681
2008-12-24,687
2008-12-26,685
2008-12-29,658
2008-12-30,658
2009-01-02,681
2009-01-05,733
2009-01-06,754
2009-01-07,742
2009-01-08,728
2009-01-09,760
2009-01-12,771
2009-01-13,887
2009-01-14,952
2009-01-15,864
2009-01-16,945
2009-01-19,967
2009-01-20,889
2009-01-21,881
2009-01-22,859
2009-01-23,817
2009-01-28,869
2009-01-29,841
2009-01-30,844
2009-02-02,864
2009-02-03,927
2009-02-04,900
2009-02-05,956
2009-02-06,963
2009-02-09,978
2009-02-10,952
2009-02-11,934
2009-02-12,950
2009-02-13,1026
2009-02-16,1067
2009-02-17,979
2009-02-18,967
2009-02-19,959
2009-02-20,859
2009-02-23,866
2009-02-24,852
2009-02-25,852
2009-02-26,817
2009-02-27,791
2009-03-02,701
2009-03-03,708
2009-03-04,786
2009-03-05,866
2009-03-06,845
2009-03-09,864
2009-03-10,859
2009-03-11,878
2009-03-12,914
2009-03-13,909
2009-03-16,903
2009-03-17,878
2009-03-18,866
2009-03-19,869
2009-03-20,878
2009-03-23,889
2009-03-24,895
2009-03-25,889
2009-03-26,941
2009-03-27,945
2009-03-30,947
2009-03-31,959
2009-04-01,967
2009-04-02,986
2009-04-03,990
2009-04-06,1054
2009-04-07,1085
2009-04-08,1061
2009-04-09,1124
2009-04-10,1164
2009-04-13,1228
2009-04-14,1205
2009-04-15,1254
2009-04-16,1436
2009-04-17,1416
2009-04-20,1402
2009-04-21,1288
2009-04-22,1367
2009-04-23,1420
2009-04-24,1398
2009-04-27,1483
2009-04-28,1334
2009-04-29,1402
2009-04-30,1470
2009-05-04,1441
2009-05-06,1407
2009-05-07,1367
2009-05-08,1488
2009-05-11,1528
2009-05-12,1590
2009-05-13,1826
2009-05-14,2100
2009-05-15,2415
2009-05-18,2306
2009-05-19,2397
2009-05-20,2353
2009-05-21,2704
2009-05-22,2560
2009-05-25,2940
2009-05-26,3241
2009-05-27,3044
2009-05-28,2600
2009-05-29,2817
2009-06-01,3080
2009-06-02,3044
2009-06-03,2976
2009-06-04,2782
2009-06-05,2808
2009-06-08,2758
2009-06-09,2655
2009-06-10,2655
2009-06-11,2758
2009-06-12,3053
2009-06-15,3509
2009-06-16,3573
2009-06-17,3663
2009-06-18,3460
2009-06-19,3609
2009-06-22,3730
2009-06-23,4287
2009-06-24,4169
2009-06-25,4456
2009-06-26,4725
2009-06-29,4518
2009-06-30,3939
2009-07-01,4318
2009-07-02,4658
2009-07-03,4614
2009-07-06,5291
