,115310
2010-02-09,30600
2010-02-10,30000
2010-02-11,29000
2010-02-12,32000
2010-02-16,31800
2010-02-17,31650
2010-02-18,34000
2010-02-19,35900
2010-02-22,37500
2010-02-23,36000
2010-02-24,36850
2010-02-25,35350
2010-02-26,36550
2010-03-02,35400
2010-03-03,34600
2010-03-04,33850
2010-03-05,33800
2010-03-08,32600
2010-03-09,32600
2010-03-10,33250
2010-03-11,32950
2010-03-12,31400
2010-03-15,30000
2010-03-16,30700
2010-03-17,29500
2010-03-18,33900
2010-03-19,34700
2010-03-22,35000
2010-03-23,34400
2010-03-24,31450
2010-03-25,33850
2010-03-26,33200
2010-03-29,32600
2010-03-30,31700
2010-03-31,30050
2010-04-01,25550
2010-04-02,23100
2010-04-05,22500
2010-04-06,22500
2010-04-07,22800
2010-04-08,23900
2010-04-09,23500
2010-04-12,22600
2010-04-13,21700
2010-04-14,22250
2010-04-15,21700
2010-04-16,20500
2010-04-19,18900
2010-04-20,18750
2010-04-21,19500
2010-04-22,20100
2010-04-23,20400
2010-04-26,20000
2010-04-27,20000
2010-04-28,19100
2010-04-29,18200
2010-04-30,18100
2010-05-03,19100
2010-05-04,18900
2010-05-06,18100
2010-05-07,17800
2010-05-10,17800
2010-05-11,18100
2010-05-12,18500
2010-05-13,19500
2010-05-14,19000
2010-05-17,17500
2010-05-18,17350
2010-05-19,17000
2010-05-20,16650
2010-05-24,16450
2010-05-25,14850
2010-05-26,15250
2010-05-27,15800
2010-05-28,16550
2010-05-31,16350
2010-06-01,16100
2010-06-03,16200
2010-06-04,17000
2010-06-07,16100
2010-06-08,16200
2010-06-09,16000
2010-06-10,16100
2010-06-11,16400
2010-06-14,16800
2010-06-15,17700
2010-06-16,17350
2010-06-17,17250
2010-06-18,16700
2010-06-21,16700
2010-06-22,16700
2010-06-23,15550
2010-06-24,15700
2010-06-25,15800
2010-06-28,15500
2010-06-29,15100
2010-06-30,15200
2010-07-01,15050
2010-07-02,15450
2010-07-05,15800
2010-07-06,15550
2010-07-07,15500
2010-07-08,15600
2010-07-09,15700
2010-07-12,16150
2010-07-13,15700
2010-07-14,15450
2010-07-15,15650
2010-07-16,15600
2010-07-19,15600
2010-07-20,15750
2010-07-21,16200
2010-07-22,16250
2010-07-23,16250
2010-07-26,16050
2010-07-27,15450
2010-07-28,15500
2010-07-29,15100
2010-07-30,15050
2010-08-02,14850
2010-08-03,14800
2010-08-04,14800
2010-08-05,15550
2010-08-06,15750
2010-08-09,16350
2010-08-10,16250
2010-08-11,17200
2010-08-12,17450
2010-08-13,19000
2010-08-16,19000
2010-08-17,17900
2010-08-18,18000
2010-08-19,17100
2010-08-20,17600
2010-08-23,17000
2010-08-24,17450
2010-08-25,17100
2010-08-26,16900
2010-08-27,16150
2010-08-30,16200
2010-08-31,15650
2010-09-01,15750
2010-09-02,16600
2010-09-03,16850
2010-09-06,16900
2010-09-07,17050
2010-09-08,16900
2010-09-09,16750
2010-09-10,16700
2010-09-13,16400
2010-09-14,16250
2010-09-15,15950
2010-09-16,15950
2010-09-17,16000
2010-09-20,15850
2010-09-24,16450
2010-09-27,16050
2010-09-28,15850
2010-09-29,15850
2010-09-30,16050
2010-10-01,16000
2010-10-04,15950
2010-10-05,15800
2010-10-06,15650
