,014970
2008-06-16,1835
2008-06-17,1777
2008-06-18,1769
2008-06-19,1738
2008-06-20,1773
2008-06-23,1786
2008-06-24,1813
2008-06-25,1813
2008-06-26,1795
2008-06-27,1813
2008-06-30,1848
2008-07-01,1844
2008-07-02,1839
2008-07-03,1702
2008-07-04,1799
2008-07-07,1777
2008-07-08,1760
2008-07-09,1799
2008-07-10,1804
2008-07-11,1804
2008-07-14,1813
2008-07-15,1751
2008-07-16,1799
2008-07-17,1813
2008-07-18,1901
2008-07-21,1937
2008-07-22,1853
2008-07-23,1941
2008-07-24,1853
2008-07-25,1773
2008-07-28,1804
2008-07-29,1808
2008-07-30,1782
2008-07-31,1693
2008-08-01,1782
2008-08-04,1937
2008-08-05,1914
2008-08-06,1928
2008-08-07,1751
2008-08-08,1764
2008-08-11,1662
2008-08-12,1689
2008-08-13,1742
2008-08-14,1755
2008-08-18,1755
2008-08-19,1755
2008-08-20,1667
2008-08-21,1707
2008-08-22,1693
2008-08-25,1751
2008-08-26,1729
2008-08-27,1667
2008-08-28,1795
2008-08-29,1751
2008-09-01,1937
2008-09-02,1848
2008-09-03,1755
2008-09-04,1724
2008-09-05,1640
2008-09-08,1738
2008-09-09,1853
2008-09-10,1813
2008-09-11,1693
2008-09-12,1769
2008-09-16,1937
2008-09-17,1755
2008-09-18,1715
2008-09-19,1693
2008-09-22,1472
2008-09-23,1587
2008-09-24,1596
2008-09-25,1662
2008-09-26,1813
2008-09-29,1897
2008-09-30,1808
2008-10-01,1901
2008-10-02,2007
2008-10-06,1707
2008-10-07,1601
2008-10-08,1601
2008-10-09,1742
2008-10-10,1503
2008-10-13,1711
2008-10-14,1764
2008-10-15,1715
2008-10-16,1503
2008-10-17,1667
2008-10-20,1609
2008-10-21,1609
2008-10-22,1609
2008-10-23,1371
2008-10-24,1366
2008-10-27,1353
2008-10-28,1220
2008-10-29,1061
2008-10-30,1119
2008-10-31,1154
2008-11-03,1181
2008-11-04,1269
2008-11-05,1247
2008-11-06,1242
2008-11-07,1061
2008-11-10,1061
2008-11-11,1043
2008-11-12,1052
2008-11-13,999
2008-11-14,1083
2008-11-17,946
2008-11-18,946
2008-11-19,946
2008-11-20,951
2008-11-21,982
2008-11-24,982
2008-11-25,928
2008-11-26,1017
2008-11-27,973
2008-11-28,911
2008-12-01,902
2008-12-02,902
2008-12-03,862
2008-12-04,874
2008-12-05,874
2008-12-08,874
2008-12-09,920
2008-12-10,915
2008-12-11,920
2008-12-12,915
2008-12-15,902
2008-12-16,859
2008-12-17,893
2008-12-18,884
2008-12-19,884
2008-12-22,889
2008-12-23,951
2008-12-24,860
2008-12-26,955
2008-12-29,928
2008-12-30,955
2009-01-02,928
2009-01-05,893
2009-01-06,920
2009-01-07,1048
2009-01-08,1052
2009-01-09,1052
2009-01-12,973
2009-01-13,1079
2009-01-14,1114
2009-01-15,1114
2009-01-16,1119
2009-01-19,1150
2009-01-20,1185
2009-01-21,1185
2009-01-22,1234
2009-01-23,1105
2009-01-28,1119
2009-01-29,1203
2009-01-30,1207
2009-02-02,1238
2009-02-03,1176
2009-02-04,1110
2009-02-05,1123
2009-02-06,1150
2009-02-09,1141
2009-02-10,1189
2009-02-11,1185
2009-02-12,1185
2009-02-13,1119
2009-02-16,1105
2009-02-17,1079
2009-02-18,1035
2009-02-19,1145
2009-02-20,1079
2009-02-23,1070
2009-02-24,1061
2009-02-25,1079
2009-02-26,1088
2009-02-27,1150
2009-03-02,1012
2009-03-03,1074
2009-03-04,1119
2009-03-05,1043
2009-03-06,1066
2009-03-09,1114
2009-03-10,1070
2009-03-11,1105
2009-03-12,1110
2009-03-13,1105
2009-03-16,1185
2009-03-17,1229
2009-03-18,1154
2009-03-19,1163
2009-03-20,1163
2009-03-23,1150
2009-03-24,1176
2009-03-25,1083
2009-03-26,1163
2009-03-27,1150
2009-03-30,1150
2009-03-31,1150
2009-04-01,1150
2009-04-02,1194
2009-04-03,1194
2009-04-06,1150
2009-04-07,1238
2009-04-08,1158
2009-04-09,1229
2009-04-10,1211
