,035080
2008-06-16,5780
2008-06-17,5690
2008-06-18,5640
2008-06-19,5410
2008-06-20,5350
2008-06-23,5340
2008-06-24,5310
2008-06-25,5330
2008-06-26,5280
2008-06-27,5200
2008-06-30,4865
2008-07-01,4690
2008-07-02,4600
2008-07-03,4700
2008-07-04,4560
2008-07-07,4500
2008-07-08,4140
2008-07-09,4070
2008-07-10,4310
2008-07-11,4490
2008-07-14,4310
2008-07-15,4160
2008-07-16,4175
2008-07-17,4350
2008-07-18,4200
2008-07-21,4280
2008-07-22,4210
2008-07-23,4400
2008-07-24,4560
2008-07-25,4440
2008-07-28,4500
2008-07-29,4650
2008-07-30,4780
2008-07-31,4630
2008-08-01,4690
2008-08-04,4600
2008-08-05,4500
2008-08-06,4640
2008-08-07,4745
2008-08-08,4765
2008-08-11,4725
2008-08-12,4730
2008-08-13,4650
2008-08-14,5090
2008-08-18,4720
2008-08-19,4650
2008-08-20,4705
2008-08-21,4505
2008-08-22,4450
2008-08-25,4515
2008-08-26,4500
2008-08-27,4450
2008-08-28,4350
2008-08-29,4375
2008-09-01,4240
2008-09-02,3910
2008-09-03,4100
2008-09-04,4300
2008-09-05,4340
2008-09-08,4565
2008-09-09,4560
2008-09-10,4710
2008-09-11,4690
2008-09-12,4845
2008-09-16,4540
2008-09-17,4510
2008-09-18,4415
2008-09-19,4480
2008-09-22,4315
2008-09-23,4425
2008-09-24,4550
2008-09-25,4945
2008-09-26,4800
2008-09-29,4670
2008-09-30,4620
2008-10-01,4590
2008-10-02,4490
2008-10-06,4285
2008-10-07,4385
2008-10-08,4440
2008-10-09,4255
2008-10-10,4045
2008-10-13,4155
2008-10-14,4385
2008-10-15,4200
2008-10-16,3940
2008-10-17,3745
2008-10-20,3615
2008-10-21,3600
2008-10-22,3140
2008-10-23,2760
2008-10-24,2350
2008-10-27,2360
2008-10-28,2710
2008-10-29,3115
2008-10-30,3430
2008-10-31,3400
2008-11-03,3910
2008-11-04,4030
2008-11-05,4095
2008-11-06,3485
2008-11-07,3740
2008-11-10,3635
2008-11-11,3560
2008-11-12,3520
2008-11-13,3255
2008-11-14,3380
2008-11-17,3500
2008-11-18,3340
2008-11-19,3220
2008-11-20,2860
2008-11-21,3150
2008-11-24,3130
2008-11-25,3040
2008-11-26,3175
2008-11-27,3185
2008-11-28,3260
2008-12-01,3370
2008-12-02,3100
2008-12-03,3070
2008-12-04,3040
2008-12-05,3050
2008-12-08,3240
2008-12-09,3370
2008-12-10,3405
2008-12-11,3505
2008-12-12,3395
2008-12-15,3550
2008-12-16,3750
2008-12-17,3850
2008-12-18,4000
2008-12-19,4070
2008-12-22,4315
2008-12-23,4260
2008-12-24,4005
2008-12-26,4065
2008-12-29,3990
2008-12-30,3815
2009-01-02,3965
2009-01-05,4020
2009-01-06,4100
2009-01-07,4070
2009-01-08,3945
2009-01-09,4155
2009-01-12,3990
2009-01-13,4010
2009-01-14,4220
2009-01-15,4100
2009-01-16,4430
2009-01-19,4525
2009-01-20,4400
2009-01-21,4440
2009-01-22,4495
2009-01-23,4435
2009-01-28,4415
2009-01-29,4500
2009-01-30,4400
2009-02-02,4445
2009-02-03,4545
2009-02-04,4640
2009-02-05,4800
2009-02-06,4900
2009-02-09,4900
2009-02-10,4900
2009-02-11,5630
2009-02-12,5560
2009-02-13,5620
2009-02-16,5940
2009-02-17,5300
2009-02-18,5600
2009-02-19,5800
2009-02-20,5650
2009-02-23,5850
2009-02-24,5730
2009-02-25,5460
2009-02-26,4810
2009-02-27,5050
2009-03-02,4650
2009-03-03,4900
2009-03-04,5080
2009-03-05,4900
2009-03-06,4790
2009-03-09,5170
2009-03-10,5200
2009-03-11,5680
2009-03-12,5470
2009-03-13,5700
2009-03-16,6000
2009-03-17,5950
2009-03-18,5710
2009-03-19,5430
2009-03-20,5600
2009-03-23,5560
2009-03-24,5580
2009-03-25,5640
2009-03-26,5800
2009-03-27,5810
2009-03-30,6000
2009-03-31,6240
2009-04-01,6030
2009-04-02,6320
2009-04-03,6350
2009-04-06,6300
2009-04-07,6020
2009-04-08,5810
2009-04-09,5920
2009-04-10,6460
2009-04-13,6650
2009-04-14,6740
2009-04-15,6840
2009-04-16,6100
2009-04-17,5600
2009-04-20,5660
2009-04-21,5550
2009-04-22,5730
2009-04-23,5710
2009-04-24,5500
2009-04-27,5150
2009-04-28,4900
2009-04-29,5190
2009-04-30,5220
2009-05-04,5530
2009-05-06,5590
2009-05-07,5460
2009-05-08,5600
2009-05-11,5850
2009-05-12,5850
2009-05-13,5760
2009-05-14,5710
2009-05-15,5650
2009-05-18,5760
2009-05-19,6250
2009-05-20,6420
2009-05-21,6580
2009-05-22,6330
2009-05-25,5990
2009-05-26,6290
2009-05-27,6500
2009-05-28,6290
2009-05-29,6620
2009-06-01,7100
2009-06-02,7090
2009-06-03,7070
2009-06-04,6840
2009-06-05,6870
2009-06-08,6550
2009-06-09,6250
2009-06-10,6400
2009-06-11,6870
2009-06-12,6810
2009-06-15,6530
2009-06-16,6470
2009-06-17,6310
2009-06-18,6420
2009-06-19,6220
2009-06-22,6380
2009-06-23,6160
2009-06-24,5980
2009-06-25,6180
2009-06-26,6150
2009-06-29,5950
2009-06-30,6100
2009-07-01,6340
2009-07-02,6380
2009-07-03,6400
2009-07-06,6370
2009-07-07,6270
2009-07-08,6140
2009-07-09,5940
2009-07-10,5940
2009-07-13,5650
2009-07-14,5650
2009-07-15,5860
2009-07-16,5850
2009-07-17,5900
2009-07-20,6170
2009-07-21,6340
2009-07-22,6230
2009-07-23,6210
2009-07-24,6110
2009-07-27,6200
2009-07-28,6080
2009-07-29,6060
2009-07-30,6110
2009-07-31,5910
2009-08-03,5920
2009-08-04,5830
2009-08-05,5770
2009-08-06,5740
2009-08-07,5860
2009-08-10,5830
2009-08-11,6100
2009-08-12,6130
2009-08-13,6140
2009-08-14,6380
2009-08-17,6260
2009-08-18,6380
2009-08-19,6380
2009-08-20,6540
2009-08-21,6650
2009-08-24,6850
2009-08-25,6680
2009-08-26,6700
2009-08-27,6610
2009-08-28,6750
2009-08-31,6500
2009-09-01,6680
2009-09-02,6560
2009-09-03,6570
2009-09-04,7190
2009-09-07,7010
2009-09-08,6850
2009-09-09,6620
2009-09-10,6710
2009-09-11,6470
2009-09-14,6720
2009-09-15,6910
2009-09-16,6870
2009-09-17,6640
2009-09-18,6800
2009-09-21,6590
2009-09-22,6410
2009-09-23,6350
2009-09-24,6330
2009-09-25,6160
2009-09-28,6210
2009-09-29,6430
2009-09-30,6100
2009-10-01,6210
2009-10-05,6170
2009-10-06,6190
2009-10-07,6450
2009-10-08,6480
2009-10-09,6350
2009-10-12,6590
2009-10-13,6500
2009-10-14,6730
2009-10-15,6700
2009-10-16,6360
2009-10-19,6430
2009-10-20,6320
2009-10-21,6390
2009-10-22,6280
2009-10-23,6450
2009-10-26,6500
2009-10-27,6390
2009-10-28,6320
2009-10-29,6090
2009-10-30,6180
2009-11-02,6200
2009-11-03,6170
2009-11-04,6290
2009-11-05,6210
2009-11-06,6220
2009-11-09,6190
2009-11-10,6080
2009-11-11,6130
2009-11-12,6190
2009-11-13,6140
2009-11-16,6060
2009-11-17,6020
2009-11-18,5960
2009-11-19,6000
2009-11-20,6080
2009-11-23,6090
2009-11-24,6020
2009-11-25,6040
2009-11-26,5790
2009-11-27,5520
2009-11-30,5600
2009-12-01,5510
2009-12-02,5530
2009-12-03,5660
2009-12-04,5700
2009-12-07,5790
2009-12-08,5790
2009-12-09,6030
2009-12-10,6100
2009-12-11,6390
2009-12-14,6310
2009-12-15,6430
2009-12-16,6450
2009-12-17,6440
2009-12-18,6620
2009-12-21,6650
2009-12-22,6600
2009-12-23,6310
2009-12-24,6360
2009-12-28,6490
2009-12-29,6330
2009-12-30,6330
2010-01-04,7270
2010-01-05,7570
2010-01-06,8160
2010-01-07,8200
2010-01-08,8210
2010-01-11,8130
2010-01-12,8990
2010-01-13,8100
2010-01-14,8480
2010-01-15,8460
2010-01-18,8750
2010-01-19,8310
2010-01-20,8000
2010-01-21,8590
2010-01-22,8550
2010-01-25,8330
2010-01-26,8730
2010-01-27,8240
2010-01-28,7500
2010-01-29,6710
2010-02-01,7080
2010-02-02,7160
2010-02-03,7070
2010-02-04,7230
2010-02-05,6790
2010-02-08,6340
2010-02-09,6450
2010-02-10,6410
2010-02-11,6370
2010-02-12,6440
2010-02-16,6640
2010-02-17,6890
2010-02-18,6420
2010-02-19,5980
2010-02-22,6070
2010-02-23,6300
2010-02-24,6270
2010-02-25,6030
2010-02-26,6070
2010-03-02,6070
2010-03-03,6180
2010-03-04,6110
2010-03-05,6270
2010-03-08,6480
2010-03-09,6490
2010-03-10,6740
2010-03-11,6500
2010-03-12,6680
2010-03-15,6520
2010-03-16,6570
2010-03-17,6480
2010-03-18,6350
2010-03-19,6450
2010-03-22,6390
2010-03-23,6240
2010-03-24,6100
2010-03-25,6150
2010-03-26,6450
2010-03-29,6290
2010-03-30,6300
2010-03-31,6190
2010-04-01,6530
2010-04-02,6550
2010-04-05,6300
2010-04-06,6050
2010-04-07,6030
2010-04-08,6070
2010-04-09,6120
2010-04-12,6030
2010-04-13,6060
2010-04-14,5920
2010-04-15,5750
2010-04-16,5810
2010-04-19,5610
2010-04-20,5650
2010-04-21,5620
2010-04-22,5610
2010-04-23,5500
2010-04-26,5600
2010-04-27,5700
2010-04-28,5640
2010-04-29,5520
2010-04-30,5350
2010-05-03,5160
2010-05-04,5080
2010-05-06,4715
2010-05-07,4705
2010-05-10,4905
2010-05-11,4740
2010-05-12,4590
2010-05-13,4630
2010-05-14,4960
2010-05-17,4770
