,069540
2008-06-16,2030
2008-06-17,2090
2008-06-18,2040
2008-06-19,2080
2008-06-20,2045
2008-06-23,1980
2008-06-24,1970
2008-06-25,2010
2008-06-26,1990
2008-06-27,2040
2008-06-30,2000
2008-07-01,2055
2008-07-02,2015
2008-07-03,1965
2008-07-04,1970
2008-07-07,1980
2008-07-08,1980
2008-07-09,1985
2008-07-10,1980
2008-07-11,1970
2008-07-14,1995
2008-07-15,1990
2008-07-16,1970
2008-07-17,1980
2008-07-18,1995
2008-07-21,2030
2008-07-22,2000
2008-07-23,2070
2008-07-24,2065
2008-07-25,2055
2008-07-28,2050
2008-07-29,1970
2008-07-30,1985
2008-07-31,1950
2008-08-01,1915
2008-08-04,1970
2008-08-05,1970
2008-08-06,1935
2008-08-07,1965
2008-08-08,1900
2008-08-11,1920
2008-08-12,1920
2008-08-13,2000
2008-08-14,2055
2008-08-18,2000
2008-08-19,2045
2008-08-20,2100
2008-08-21,2190
2008-08-22,2100
2008-08-25,2050
2008-08-26,1965
2008-08-27,1975
2008-08-28,1930
2008-08-29,1975
2008-09-01,1920
2008-09-02,1895
2008-09-03,1890
2008-09-04,1935
2008-09-05,1925
2008-09-08,2035
2008-09-09,2080
2008-09-10,2010
2008-09-11,1980
2008-09-12,1960
2008-09-16,1840
2008-09-17,1820
2008-09-18,1890
2008-09-19,1975
2008-09-22,1915
2008-09-23,1920
2008-09-24,1940
2008-09-25,1845
2008-09-26,1900
2008-09-29,1960
2008-09-30,1830
2008-10-01,1870
2008-10-02,1860
2008-10-06,1840
2008-10-07,1795
2008-10-08,1725
2008-10-09,1740
2008-10-10,1680
2008-10-13,1690
2008-10-14,1735
2008-10-15,1770
2008-10-16,1745
2008-10-17,1695
2008-10-20,1590
2008-10-21,1460
2008-10-22,1430
2008-10-23,1355
2008-10-24,1280
2008-10-27,1255
2008-10-28,1370
2008-10-29,1165
2008-10-30,1240
2008-10-31,1235
2008-11-03,1300
2008-11-04,1335
2008-11-05,1400
2008-11-06,1280
2008-11-07,1275
2008-11-10,1240
2008-11-11,1225
2008-11-12,1225
2008-11-13,1225
2008-11-14,1225
2008-11-17,1200
2008-11-18,1190
2008-11-19,1170
2008-11-20,1030
2008-11-21,1035
2008-11-24,990
2008-11-25,1135
2008-11-26,1075
2008-11-27,1210
2008-11-28,1190
2008-12-01,1215
2008-12-02,1165
2008-12-03,1150
2008-12-04,1145
2008-12-05,1070
2008-12-08,1180
2008-12-09,1185
2008-12-10,1240
2008-12-11,1150
2008-12-12,1165
2008-12-15,1180
2008-12-16,1175
2008-12-17,1200
2008-12-18,1195
2008-12-19,1195
2008-12-22,1170
2008-12-23,1185
2008-12-24,1170
2008-12-26,1130
2008-12-29,1190
2008-12-30,1215
2009-01-02,1210
2009-01-05,1205
2009-01-06,1210
2009-01-07,1210
2009-01-08,1205
2009-01-09,1255
2009-01-12,1440
2009-01-13,1520
2009-01-14,1460
2009-01-15,1420
2009-01-16,1395
2009-01-19,1535
2009-01-20,1505
2009-01-21,1400
2009-01-22,1380
2009-01-23,1410
2009-01-28,1410
2009-01-29,1545
2009-01-30,1495
2009-02-02,1715
2009-02-03,1955
2009-02-04,1785
2009-02-05,1785
2009-02-06,1825
2009-02-09,1780
2009-02-10,1760
2009-02-11,1800
2009-02-12,1765
2009-02-13,1800
2009-02-16,1775
2009-02-17,1555
2009-02-18,1500
2009-02-19,1430
2009-02-20,1400
2009-02-23,1400
2009-02-24,1305
2009-02-25,1275
2009-02-26,1270
