,115610
2010-02-26,6900
2010-03-02,7520
2010-03-03,7300
2010-03-04,8390
2010-03-05,9640
2010-03-08,11050
2010-03-09,12700
2010-03-10,14600
2010-03-11,16750
2010-03-12,19250
2010-03-15,22100
2010-03-16,25400
2010-03-17,21600
2010-03-18,18400
2010-03-19,17100
2010-03-22,17500
2010-03-23,20100
2010-03-24,17100
2010-03-25,14550
2010-03-26,13700
2010-03-29,13250
2010-03-30,14450
2010-03-31,13500
2010-04-01,14700
2010-04-02,14350
2010-04-05,15300
2010-04-06,14950
2010-04-07,12750
2010-04-08,12450
2010-04-09,11000
2010-04-12,10900
2010-04-13,11800
2010-04-14,11350
2010-04-15,10050
2010-04-16,10300
2010-04-19,10400
2010-04-20,10150
2010-04-21,10550
2010-04-22,10900
2010-04-23,11500
2010-04-26,11050
2010-04-27,10800
2010-04-28,10900
2010-04-29,10550
2010-04-30,10400
2010-05-03,9900
2010-05-04,9100
2010-05-06,9300
2010-05-07,9400
2010-05-10,9650
2010-05-11,9660
2010-05-12,10800
2010-05-13,10900
2010-05-14,10750
2010-05-17,9150
2010-05-18,8270
2010-05-19,8200
2010-05-20,7810
2010-05-24,7820
2010-05-25,7050
2010-05-26,7230
2010-05-27,8090
2010-05-28,7820
2010-05-31,8020
2010-06-01,8360
2010-06-03,8550
2010-06-04,9830
2010-06-07,11300
2010-06-08,11850
2010-06-09,12150
2010-06-10,13950
2010-06-11,12050
2010-06-14,12300
2010-06-15,12700
2010-06-16,12400
2010-06-17,11550
2010-06-18,12350
2010-06-21,14050
2010-06-22,13300
2010-06-23,14000
2010-06-24,13000
2010-06-25,12600
2010-06-28,12700
2010-06-29,12550
2010-06-30,12350
2010-07-01,12750
2010-07-02,10850
2010-07-05,10200
2010-07-06,10250
2010-07-07,10200
2010-07-08,9420
2010-07-09,9420
2010-07-12,9820
2010-07-13,9690
2010-07-14,9600
2010-07-15,9450
2010-07-16,9100
2010-07-19,9100
2010-07-20,10450
2010-07-21,10750
2010-07-22,10250
2010-07-23,9250
2010-07-26,9400
2010-07-27,9400
2010-07-28,10800
2010-07-29,10250
2010-07-30,11250
2010-08-02,11950
2010-08-03,11500
2010-08-04,10950
2010-08-05,11100
2010-08-06,10650
2010-08-09,11900
2010-08-10,11600
2010-08-11,10400
2010-08-12,10150
2010-08-13,10500
2010-08-16,10250
2010-08-17,10500
2010-08-18,10200
2010-08-19,10450
2010-08-20,10450
2010-08-23,10200
2010-08-24,9920
2010-08-25,9940
2010-08-26,9560
2010-08-27,9700
2010-08-30,10050
2010-08-31,9900
2010-09-01,9990
2010-09-02,10000
2010-09-03,9950
2010-09-06,10350
2010-09-07,10250
2010-09-08,10400
2010-09-09,10650
2010-09-10,10550
2010-09-13,10350
2010-09-14,9900
2010-09-15,9870
2010-09-16,9730
2010-09-17,10050
2010-09-20,9880
2010-09-24,9880
2010-09-27,9750
2010-09-28,10000
2010-09-29,9980
2010-09-30,9940
2010-10-01,10400
2010-10-04,10350
2010-10-05,11100
2010-10-06,10900
2010-10-07,10500
2010-10-08,10100
2010-10-11,10150
2010-10-12,10000
2010-10-13,9990
2010-10-14,9840
2010-10-15,10300
2010-10-18,10500
2010-10-19,10050
2010-10-20,10500
2010-10-21,10950
2010-10-22,11200
2010-10-25,11000
2010-10-26,11000
2010-10-27,10800
2010-10-28,11350
2010-10-29,11250
2010-11-01,10400
2010-11-02,10400
2010-11-03,10350
2010-11-04,10550
2010-11-05,10400
2010-11-08,10300
2010-11-09,10200
2010-11-10,10250
2010-11-11,9250
2010-11-12,8500
2010-11-15,8240
2010-11-16,8050
2010-11-17,8020
2010-11-18,8350
2010-11-19,8250
2010-11-22,8370
2010-11-23,8220
2010-11-24,7900
2010-11-25,7900
2010-11-26,7350
2010-11-29,7210
2010-11-30,7400
2010-12-01,8050
2010-12-02,7890
2010-12-03,7930
2010-12-06,7800
2010-12-07,7930
2010-12-08,7850
2010-12-09,7780
2010-12-10,7760
2010-12-13,8040
2010-12-14,7880
2010-12-15,7900
2010-12-16,7800
2010-12-17,8000
2010-12-20,8780
2010-12-21,9240
2010-12-22,9130
2010-12-23,8660
2010-12-24,8180
2010-12-27,8070
2010-12-28,7650
2010-12-29,8180
2010-12-30,8110
2011-01-03,8350
2011-01-04,8350
2011-01-05,8350
2011-01-06,8170
2011-01-07,8250
2011-01-10,8090
2011-01-11,8020
2011-01-12,8050
2011-01-13,7930
2011-01-14,7900
2011-01-17,7940
2011-01-18,7720
2011-01-19,7760
2011-01-20,7710
2011-01-21,7410
2011-01-24,7350
2011-01-25,7210
2011-01-26,7370
2011-01-27,7310
2011-01-28,7280
2011-01-31,7040
2011-02-01,7060
2011-02-07,7010
2011-02-08,7130
2011-02-09,7340
2011-02-10,7120
2011-02-11,6710
2011-02-14,6270
2011-02-15,6340
2011-02-16,6290
2011-02-17,6120
2011-02-18,6180
2011-02-21,6310
2011-02-22,6150
2011-02-23,5970
2011-02-24,5700
2011-02-25,5770
2011-02-28,5490
2011-03-02,5200
2011-03-03,5250
2011-03-04,5900
2011-03-07,5850
2011-03-08,5860
2011-03-09,5760
2011-03-10,5600
2011-03-11,5560
2011-03-14,5130
2011-03-15,4870
2011-03-16,4930
2011-03-17,4770
2011-03-18,4885
2011-03-21,5140
2011-03-22,5250
2011-03-23,5350
2011-03-24,5390
2011-03-25,5300
2011-03-28,4990
2011-03-29,5150
2011-03-30,5160
2011-03-31,5600
2011-04-01,5620
2011-04-04,5470
2011-04-05,5750
2011-04-06,6610
2011-04-07,6600
2011-04-08,6870
2011-04-11,6520
2011-04-12,6150
2011-04-13,6110
2011-04-14,6500
2011-04-15,6560
2011-04-18,6300
2011-04-19,6300
2011-04-20,6600
2011-04-21,6450
2011-04-22,6230
2011-04-25,6320
2011-04-26,5840
2011-04-27,5340
2011-04-28,5300
2011-04-29,5150
2011-05-02,5300
2011-05-03,5210
2011-05-04,5190
2011-05-06,5130
2011-05-09,5110
2011-05-11,5110
2011-05-12,5100
2011-05-13,5050
2011-05-16,5050
2011-05-17,4990
2011-05-18,4830
2011-05-19,4770
2011-05-20,4730
2011-05-23,4630
2011-05-24,4500
2011-05-25,4335
2011-05-26,4335
2011-05-27,4620
2011-05-30,4465
2011-05-31,4490
2011-06-01,4710
2011-06-02,4760
2011-06-03,4630
2011-06-07,4450
2011-06-08,4320
2011-06-09,4400
2011-06-10,4580
2011-06-13,4575
2011-06-14,4685
2011-06-15,4620
2011-06-16,4440
2011-06-17,4235
2011-06-20,4030
2011-06-21,4045
2011-06-22,4155
2011-06-23,4185
2011-06-24,4325
2011-06-27,4455
2011-06-28,4325
2011-06-29,4325
2011-06-30,4420
2011-07-01,4410
2011-07-04,4530
2011-07-05,4610
2011-07-06,4620
2011-07-07,4525
2011-07-08,4435
2011-07-11,4480
2011-07-12,4815
2011-07-13,5000
2011-07-14,4740
2011-07-15,4935
2011-07-18,5320
2011-07-19,5170
2011-07-20,5250
2011-07-21,5270
2011-07-22,5710
2011-07-25,5550
2011-07-26,5800
2011-07-27,5750
2011-07-28,5460
2011-07-29,5220
2011-08-01,5430
2011-08-02,5250
2011-08-03,4980
2011-08-04,4805
2011-08-05,4330
2011-08-08,3740
2011-08-09,3310
2011-08-10,3480
2011-08-11,3545
2011-08-12,3605
2011-08-16,3935
2011-08-17,4110
2011-08-18,4170
2011-08-19,3725
2011-08-22,3790
2011-08-23,3805
2011-08-24,3830
2011-08-25,3725
2011-08-26,3630
2011-08-29,3750
2011-08-30,3805
2011-08-31,3890
2011-09-01,3900
2011-09-02,3955
2011-09-05,3750
2011-09-06,3480
2011-09-07,3620
2011-09-08,3635
2011-09-09,3635
2011-09-14,3650
2011-09-15,3730
2011-09-16,3900
2011-09-19,3845
2011-09-20,3740
2011-09-21,3920
2011-09-22,3700
2011-09-23,3300
2011-09-26,2830
2011-09-27,2980
2011-09-28,2995
2011-09-29,3085
2011-09-30,3085
2011-10-04,2850
2011-10-05,2665
2011-10-06,2790
2011-10-07,2930
2011-10-10,3070
2011-10-11,3070
2011-10-12,3110
2011-10-13,3575
2011-10-14,3750
2011-10-17,3800
2011-10-18,3735
2011-10-19,3990
2011-10-20,3620
2011-10-21,3670
2011-10-24,3690
2011-10-25,3570
2011-10-26,3635
2011-10-27,3800
2011-10-28,3840
2011-10-31,3760
2011-11-01,3735
2011-11-02,3610
2011-11-03,3310
2011-11-04,3550
2011-11-07,3535
2011-11-08,3475
2011-11-09,3595
2011-11-10,3405
2011-11-11,3480
2011-11-14,3625
2011-11-15,3540
2011-11-16,3440
2011-11-17,3540
2011-11-18,3445
2011-11-21,3530
2011-11-22,4055
2011-11-23,4255
2011-11-24,4565
2011-11-25,4045
2011-11-28,4650
2011-11-29,5010
2011-11-30,5360
2011-12-01,5160
2011-12-02,5100
2011-12-05,5070
2011-12-06,4760
2011-12-07,4835
2011-12-08,5140
2011-12-09,4690
2011-12-12,4750
2011-12-13,4530
2011-12-14,4255
2011-12-15,3960
2011-12-16,4170
2011-12-19,3710
2011-12-20,4110
2011-12-21,3990
2011-12-22,4120
2011-12-23,4150
2011-12-26,4240
2011-12-27,4045
2011-12-28,4090
2011-12-29,4185
2012-01-02,4295
2012-01-03,4350
2012-01-04,4360
2012-01-05,4395
2012-01-06,4350
2012-01-09,4570
2012-01-10,4520
2012-01-11,4315
2012-01-12,4610
2012-01-13,4525
2012-01-16,4350
2012-01-17,4320
2012-01-18,4400
2012-01-19,4340
2012-01-20,4155
2012-01-25,4110
2012-01-26,4175
2012-01-27,4150
2012-01-30,4095
2012-01-31,4210
2012-02-01,4205
2012-02-02,4165
2012-02-03,4230
2012-02-06,4395
2012-02-07,4390
2012-02-08,4560
2012-02-09,4440
2012-02-10,4480
2012-02-13,4605
2012-02-14,4870
2012-02-15,4705
2012-02-16,4545
2012-02-17,4585
2012-02-20,4605
2012-02-21,4530
2012-02-22,4650
2012-02-23,4795
2012-02-24,4660
2012-02-27,4315
2012-02-28,4275
2012-02-29,4245
2012-03-02,4225
