,114630
2010-01-15,6720
2010-01-18,7720
2010-01-19,7450
2010-01-20,7830
2010-01-21,7160
2010-01-22,7950
2010-01-25,7700
2010-01-26,7580
2010-01-27,6960
2010-01-28,6600
2010-01-29,6630
2010-02-01,6270
2010-02-02,6090
2010-02-03,6400
2010-02-04,6040
2010-02-05,5730
2010-02-08,5360
2010-02-09,5310
2010-02-10,5230
2010-02-11,5230
2010-02-12,5550
2010-02-16,5460
2010-02-17,5800
2010-02-18,5980
2010-02-19,5700
2010-02-22,5810
2010-02-23,5650
2010-02-24,5560
2010-02-25,5490
2010-02-26,5540
2010-03-02,5420
2010-03-03,5260
2010-03-04,5220
2010-03-05,5280
2010-03-08,5250
2010-03-09,5300
2010-03-10,5240
2010-03-11,5070
2010-03-12,5830
2010-03-15,5970
2010-03-16,6050
2010-03-17,6050
2010-03-18,5850
2010-03-19,5830
2010-03-22,5920
2010-03-23,5890
2010-03-24,5470
2010-03-25,5420
2010-03-26,5530
2010-03-29,5410
2010-03-30,5290
2010-03-31,5200
2010-04-01,5310
2010-04-02,5380
2010-04-05,5090
2010-04-06,4940
2010-04-07,5000
2010-04-08,4805
2010-04-09,4600
2010-04-12,4715
2010-04-13,4850
2010-04-14,4800
2010-04-15,4795
2010-04-16,4770
2010-04-19,4690
2010-04-20,4775
2010-04-21,4760
2010-04-22,4750
2010-04-23,4685
2010-04-26,4500
2010-04-27,4540
2010-04-28,4490
2010-04-29,4680
2010-04-30,4920
2010-05-03,5000
2010-05-04,4995
2010-05-06,4665
2010-05-07,4510
2010-05-10,4560
2010-05-11,4745
2010-05-12,4600
2010-05-13,4590
2010-05-14,4370
2010-05-17,4110
2010-05-18,4150
2010-05-19,3955
2010-05-20,3770
2010-05-24,3790
2010-05-25,3510
2010-05-26,4000
2010-05-27,3910
2010-05-28,3970
2010-05-31,3935
2010-06-01,3860
2010-06-03,3940
2010-06-04,3900
2010-06-07,3820
2010-06-08,3830
2010-06-09,3840
2010-06-10,3950
2010-06-11,4090
2010-06-14,4030
2010-06-15,4240
2010-06-16,4285
2010-06-17,4185
2010-06-18,4070
2010-06-21,4175
2010-06-22,4175
2010-06-23,4150
2010-06-24,4060
2010-06-25,4125
2010-06-28,4140
2010-06-29,4150
2010-06-30,4420
2010-07-01,4360
2010-07-02,4200
2010-07-05,4270
2010-07-06,4210
2010-07-07,4260
2010-07-08,4555
2010-07-09,4485
2010-07-12,4525
2010-07-13,4580
2010-07-14,4560
2010-07-15,4540
2010-07-16,4480
2010-07-19,4400
2010-07-20,4370
2010-07-21,4570
2010-07-22,4500
2010-07-23,4500
2010-07-26,4385
2010-07-27,4210
2010-07-28,4150
2010-07-29,4150
2010-07-30,4195
2010-08-02,4235
2010-08-03,4220
2010-08-04,4200
2010-08-05,4140
2010-08-06,4195
2010-08-09,4255
2010-08-10,4270
2010-08-11,4215
2010-08-12,4210
2010-08-13,4205
2010-08-16,4200
2010-08-17,4160
2010-08-18,4100
2010-08-19,4030
2010-08-20,3850
2010-08-23,3805
2010-08-24,3700
2010-08-25,3550
2010-08-26,3660
2010-08-27,3540
2010-08-30,3450
2010-08-31,3300
2010-09-01,3350
2010-09-02,3445
2010-09-03,3515
2010-09-06,3490
2010-09-07,3460
2010-09-08,3520
2010-09-09,3470
2010-09-10,3385
2010-09-13,3345
2010-09-14,3345
2010-09-15,3330
2010-09-16,3445
2010-09-17,3450
2010-09-20,3440
2010-09-24,3410
2010-09-27,3395
2010-09-28,3355
2010-09-29,3370
2010-09-30,3425
2010-10-01,3580
2010-10-04,3580
2010-10-05,3600
2010-10-06,3835
2010-10-07,3915
2010-10-08,3895
2010-10-11,3950
2010-10-12,3960
2010-10-13,3880
2010-10-14,3800
2010-10-15,3800
2010-10-18,3780
2010-10-19,3825
2010-10-20,3815
2010-10-21,3800
2010-10-22,3770
2010-10-25,3925
2010-10-26,3890
2010-10-27,3825
2010-10-28,3905
2010-10-29,4085
2010-11-01,4130
2010-11-02,4180
2010-11-03,4300
2010-11-04,4300
2010-11-05,4260
2010-11-08,4000
2010-11-09,3850
2010-11-10,3875
2010-11-11,3810
2010-11-12,3745
2010-11-15,3565
2010-11-16,3510
2010-11-17,3535
2010-11-18,3545
2010-11-19,3545
2010-11-22,3565
2010-11-23,3565
2010-11-24,3515
2010-11-25,3515
2010-11-26,3515
2010-11-29,3460
2010-11-30,3520
2010-12-01,3520
2010-12-02,3520
2010-12-03,3440
2010-12-06,3480
2010-12-07,3480
2010-12-08,3470
2010-12-09,3385
2010-12-10,3455
2010-12-13,3380
2010-12-14,3375
2010-12-15,3350
2010-12-16,3380
2010-12-17,3270
2010-12-20,3195
2010-12-21,3290
2010-12-22,3340
2010-12-23,3250
2010-12-24,3255
2010-12-27,3345
2010-12-28,3235
2010-12-29,3270
2010-12-30,3300
2011-01-03,3345
2011-01-04,3345
2011-01-05,3285
2011-01-06,3320
2011-01-07,3330
2011-01-10,3390
2011-01-11,3400
2011-01-12,3450
2011-01-13,3470
2011-01-14,3465
2011-01-17,3450
2011-01-18,3420
