,003100
2008-06-16,18100
2008-06-17,18000
2008-06-18,17900
2008-06-19,18300
2008-06-20,18400
2008-06-23,18400
2008-06-24,18350
2008-06-25,18350
2008-06-26,18350
2008-06-27,18400
2008-06-30,18400
2008-07-01,18300
2008-07-02,17950
2008-07-03,17950
2008-07-04,17800
2008-07-07,17500
2008-07-08,16750
2008-07-09,16850
2008-07-10,17000
2008-07-11,17750
2008-07-14,17500
2008-07-15,17350
2008-07-16,17350
2008-07-17,17700
2008-07-18,17800
2008-07-21,17600
2008-07-22,17700
2008-07-23,17600
2008-07-24,17600
2008-07-25,17550
2008-07-28,17500
2008-07-29,17600
2008-07-30,17600
2008-07-31,17550
2008-08-01,17200
2008-08-04,17100
2008-08-05,17000
2008-08-06,17450
2008-08-07,17700
2008-08-08,17800
2008-08-11,18000
2008-08-12,17900
2008-08-13,17500
2008-08-14,17450
2008-08-18,17500
2008-08-19,17400
2008-08-20,16900
2008-08-21,16950
2008-08-22,17350
2008-08-25,17000
2008-08-26,17000
2008-08-27,16700
2008-08-28,16750
2008-08-29,17000
2008-09-01,16500
2008-09-02,15300
2008-09-03,15500
2008-09-04,15500
2008-09-05,15500
2008-09-08,15600
2008-09-09,15700
2008-09-10,15600
2008-09-11,15850
2008-09-12,16200
2008-09-16,15800
2008-09-17,15800
2008-09-18,15300
2008-09-19,15600
2008-09-22,15600
2008-09-23,15600
2008-09-24,15600
2008-09-25,15600
2008-09-26,15500
2008-09-29,15500
2008-09-30,15400
2008-10-01,15450
2008-10-02,15450
2008-10-06,15000
2008-10-07,14400
2008-10-08,13450
2008-10-09,13350
2008-10-10,13350
2008-10-13,13350
2008-10-14,13900
2008-10-15,13500
2008-10-16,12100
2008-10-17,11200
2008-10-20,11150
2008-10-21,11150
2008-10-22,10000
2008-10-23,8850
2008-10-24,8350
2008-10-27,7390
2008-10-28,8100
2008-10-29,8180
2008-10-30,8820
2008-10-31,9890
2008-11-03,10300
2008-11-04,10450
2008-11-05,10600
2008-11-06,9600
2008-11-07,10400
2008-11-10,10300
2008-11-11,10500
2008-11-12,9950
2008-11-13,9290
2008-11-14,9300
2008-11-17,9310
2008-11-18,9290
2008-11-19,8730
2008-11-20,8710
2008-11-21,8300
2008-11-24,8090
2008-11-25,8140
2008-11-26,8600
2008-11-27,8940
2008-11-28,9000
2008-12-01,9100
2008-12-02,8500
2008-12-03,8900
2008-12-04,8650
2008-12-05,8990
2008-12-08,9200
2008-12-09,9100
2008-12-10,9340
2008-12-11,9390
2008-12-12,9700
2008-12-15,9970
2008-12-16,9950
2008-12-17,9980
2008-12-18,10400
2008-12-19,10300
2008-12-22,10650
2008-12-23,9920
2008-12-24,10400
2008-12-26,10200
2008-12-29,10200
2008-12-30,10200
2009-01-02,10200
2009-01-05,10200
2009-01-06,10200
2009-01-07,10000
2009-01-08,10000
2009-01-09,10700
2009-01-12,10500
2009-01-13,10250
2009-01-14,10400
2009-01-15,10350
2009-01-16,10750
2009-01-19,10700
2009-01-20,10500
2009-01-21,10500
2009-01-22,10600
2009-01-23,10550
2009-01-28,10600
2009-01-29,10400
2009-01-30,10400
2009-02-02,10200
2009-02-03,10250
2009-02-04,10400
