,064350
2013-10-30,38750
2013-10-31,36450
2013-11-01,37350
2013-11-04,36700
2013-11-05,35050
2013-11-06,35000
2013-11-07,33800
2013-11-08,34350
2013-11-11,34450
2013-11-12,35850
2013-11-13,34200
2013-11-14,33550
2013-11-15,33500
2013-11-18,34100
2013-11-19,33800
2013-11-20,33700
2013-11-21,32750
2013-11-22,31650
2013-11-25,31800
2013-11-26,32450
2013-11-27,31700
2013-11-28,33150
2013-11-29,31950
2013-12-02,31600
2013-12-03,32500
2013-12-04,32550
2013-12-05,33050
2013-12-06,33200
2013-12-09,33100
2013-12-10,32000
2013-12-11,31400
2013-12-12,31350
2013-12-13,31200
2013-12-16,29650
2013-12-17,29200
2013-12-18,29500
2013-12-19,29900
2013-12-20,30100
2013-12-23,29800
2013-12-24,29400
2013-12-26,28650
2013-12-27,28650
2013-12-30,28800
2014-01-02,30300
2014-01-03,30400
2014-01-06,29850
2014-01-07,30000
2014-01-08,30750
2014-01-09,30900
2014-01-10,30700
2014-01-13,30600
2014-01-14,30150
2014-01-15,29900
2014-01-16,29800
2014-01-17,29400
2014-01-20,29300
2014-01-21,30100
2014-01-22,30250
2014-01-23,29400
2014-01-24,29300
2014-01-27,28050
2014-01-28,27400
2014-01-29,28850
2014-02-03,28750
2014-02-04,28400
2014-02-05,28750
2014-02-06,30250
2014-02-07,30400
2014-02-10,30150
2014-02-11,30350
2014-02-12,30100
2014-02-13,29950
2014-02-14,26850
2014-02-17,28000
2014-02-18,28050
2014-02-19,28300
2014-02-20,28600
2014-02-21,28300
2014-02-24,28400
2014-02-25,29050
2014-02-26,28950
2014-02-27,29550
2014-02-28,29400
2014-03-03,29000
2014-03-04,28750
2014-03-05,29000
2014-03-06,28800
2014-03-07,27750
2014-03-10,27650
2014-03-11,27750
2014-03-12,27650
2014-03-13,28600
2014-03-14,29000
2014-03-17,28700
2014-03-18,29400
2014-03-19,29500
2014-03-20,29000
2014-03-21,29850
2014-03-24,30000
2014-03-25,29550
2014-03-26,29500
2014-03-27,29750
2014-03-28,29950
2014-03-31,29800
2014-04-01,29600
2014-04-02,28750
2014-04-03,28850
2014-04-04,28200
2014-04-07,28250
2014-04-08,28350
2014-04-09,28100
2014-04-10,28200
2014-04-11,28200
2014-04-14,28500
2014-04-15,28200
