,000210
2008-06-16,113500
2008-06-17,107500
2008-06-18,110000
2008-06-19,108500
2008-06-20,108500
2008-06-23,112500
2008-06-24,115000
2008-06-25,115000
2008-06-26,110000
2008-06-27,107500
2008-06-30,107000
2008-07-01,101500
2008-07-02,95800
2008-07-03,95700
2008-07-04,95000
2008-07-07,90000
2008-07-08,83000
2008-07-09,81700
2008-07-10,93300
2008-07-11,96000
2008-07-14,94300
2008-07-15,84500
2008-07-16,81200
2008-07-17,82900
2008-07-18,81900
2008-07-21,91900
2008-07-22,89900
2008-07-23,95700
2008-07-24,97500
2008-07-25,96000
2008-07-28,95600
2008-07-29,90900
2008-07-30,92000
2008-07-31,91700
2008-08-01,84300
2008-08-04,82600
2008-08-05,84000
2008-08-06,88500
2008-08-07,86900
2008-08-08,87900
2008-08-11,90500
2008-08-12,90500
2008-08-13,90200
2008-08-14,91000
2008-08-18,93400
2008-08-19,90600
2008-08-20,91700
2008-08-21,87000
2008-08-22,84200
2008-08-25,83800
2008-08-26,80200
2008-08-27,76900
2008-08-28,71500
2008-08-29,68100
2008-09-01,64700
2008-09-02,62500
2008-09-03,65500
2008-09-04,66500
2008-09-05,63500
2008-09-08,72000
2008-09-09,73000
2008-09-10,75500
2008-09-11,74500
2008-09-12,78600
2008-09-16,68400
2008-09-17,71100
2008-09-18,70500
2008-09-19,75100
2008-09-22,76900
2008-09-23,78000
2008-09-24,79600
2008-09-25,79700
2008-09-26,76800
2008-09-29,73300
2008-09-30,71900
2008-10-01,69700
2008-10-02,65200
2008-10-06,58100
2008-10-07,59600
2008-10-08,50700
2008-10-09,53700
2008-10-10,49400
2008-10-13,51700
2008-10-14,58900
2008-10-15,54000
2008-10-16,45900
2008-10-17,39050
2008-10-20,39400
2008-10-21,38300
2008-10-22,35500
2008-10-23,31050
2008-10-24,26400
2008-10-27,26500
2008-10-28,30450
2008-10-29,27750
2008-10-30,31900
2008-10-31,36400
2008-11-03,36000
2008-11-04,38650
2008-11-05,41650
2008-11-06,35450
2008-11-07,38500
2008-11-10,40500
2008-11-11,40650
2008-11-12,38350
2008-11-13,34150
2008-11-14,35700
2008-11-17,36800
2008-11-18,35500
2008-11-19,33500
2008-11-20,28500
2008-11-21,29050
2008-11-24,27450
2008-11-25,27000
2008-11-26,29450
2008-11-27,31600
2008-11-28,33000
2008-12-01,32700
2008-12-02,31800
2008-12-03,32600
2008-12-04,29700
2008-12-05,29600
2008-12-08,34000
2008-12-09,35850
2008-12-10,39050
2008-12-11,42250
2008-12-12,41400
2008-12-15,47600
2008-12-16,49700
2008-12-17,48300
2008-12-18,49100
2008-12-19,49800
2008-12-22,50000
2008-12-23,46400
2008-12-24,43750
2008-12-26,43800
2008-12-29,44650
2008-12-30,44500
2009-01-02,49000
2009-01-05,50000
2009-01-06,50600
2009-01-07,53100
2009-01-08,53500
2009-01-09,51600
2009-01-12,47000
2009-01-13,48500
2009-01-14,49500
2009-01-15,44950
2009-01-16,47550
2009-01-19,46500
2009-01-20,45050
2009-01-21,42150
2009-01-22,43300
2009-01-23,41900
2009-01-28,46000
2009-01-29,47150
2009-01-30,47250
2009-02-02,47950
2009-02-03,48600
2009-02-04,48900
2009-02-05,45950
2009-02-06,47300
2009-02-09,48000
2009-02-10,47500
2009-02-11,47550
2009-02-12,46400
2009-02-13,47400
2009-02-16,48000
2009-02-17,45550
2009-02-18,47000
2009-02-19,48500
2009-02-20,44200
2009-02-23,45300
2009-02-24,42700
2009-02-25,38250
2009-02-26,37500
2009-02-27,40400
2009-03-02,38700
2009-03-03,38000
2009-03-04,39800
2009-03-05,38950
2009-03-06,38200
2009-03-09,40000
2009-03-10,43900
2009-03-11,44500
2009-03-12,43000
2009-03-13,42500
2009-03-16,41600
2009-03-17,46300
2009-03-18,47800
2009-03-19,48200
2009-03-20,49000
2009-03-23,51500
2009-03-24,53000
2009-03-25,54700
2009-03-26,54600
2009-03-27,50900
2009-03-30,50000
2009-03-31,52500
2009-04-01,54400
2009-04-02,60500
2009-04-03,61500
2009-04-06,61500
2009-04-07,62900
2009-04-08,58500
2009-04-09,65100
2009-04-10,64200
2009-04-13,63500
2009-04-14,64600
2009-04-15,61900
2009-04-16,62300
2009-04-17,64500
2009-04-20,65500
2009-04-21,63900
2009-04-22,61800
2009-04-23,60800
2009-04-24,61800
2009-04-27,60000
2009-04-28,59000
2009-04-29,60300
2009-04-30,62400
2009-05-04,65700
2009-05-06,68000
2009-05-07,70000
2009-05-08,69000
2009-05-11,68000
2009-05-12,65900
2009-05-13,68700
2009-05-14,66600
2009-05-15,68000
2009-05-18,67900
2009-05-19,69500
2009-05-20,69900
2009-05-21,67300
2009-05-22,65000
2009-05-25,65300
2009-05-26,64200
2009-05-27,62400
2009-05-28,61600
2009-05-29,60600
2009-06-01,63600
2009-06-02,67500
2009-06-03,66400
2009-06-04,64400
2009-06-05,64800
2009-06-08,65500
2009-06-09,64300
2009-06-10,67100
2009-06-11,70200
2009-06-12,70800
2009-06-15,69200
2009-06-16,67800
2009-06-17,66500
2009-06-18,66400
2009-06-19,67500
2009-06-22,68000
2009-06-23,64200
2009-06-24,63500
2009-06-25,65200
2009-06-26,62600
2009-06-29,61000
2009-06-30,61800
2009-07-01,63800
2009-07-02,63600
2009-07-03,63900
2009-07-06,62300
2009-07-07,61200
2009-07-08,61600
2009-07-09,61100
2009-07-10,60500
2009-07-13,56500
2009-07-14,54500
2009-07-15,58300
2009-07-16,62200
2009-07-17,61200
2009-07-20,63900
2009-07-21,66800
2009-07-22,66600
2009-07-23,65300
2009-07-24,65500
2009-07-27,67500
2009-07-28,67700
2009-07-29,67200
2009-07-30,68000
2009-07-31,68000
2009-08-03,71900
2009-08-04,75400
2009-08-05,74600
2009-08-06,75900
2009-08-07,76200
2009-08-10,76300
2009-08-11,78000
2009-08-12,77200
2009-08-13,76500
2009-08-14,75900
2009-08-17,72000
2009-08-18,71700
2009-08-19,71200
2009-08-20,72400
2009-08-21,72500
2009-08-24,73300
2009-08-25,74400
2009-08-26,74700
2009-08-27,74400
2009-08-28,72800
2009-08-31,72100
2009-09-01,72800
2009-09-02,70400
2009-09-03,70300
2009-09-04,70200
2009-09-07,67300
2009-09-08,68500
2009-09-09,68000
2009-09-10,71500
2009-09-11,71900
2009-09-14,71300
2009-09-15,71100
2009-09-16,70400
2009-09-17,75000
2009-09-18,74800
2009-09-21,75400
2009-09-22,75900
2009-09-23,74700
2009-09-24,73900
2009-09-25,73800
2009-09-28,72900
2009-09-29,73300
2009-09-30,72300
2009-10-01,71900
2009-10-05,71700
2009-10-06,72200
2009-10-07,72800
2009-10-08,74800
2009-10-09,77100
2009-10-12,77100
2009-10-13,75000
2009-10-14,76600
2009-10-15,77600
2009-10-16,75600
2009-10-19,77700
2009-10-20,78500
2009-10-21,80100
2009-10-22,81900
2009-10-23,81800
2009-10-26,83500
2009-10-27,83600
2009-10-28,79500
2009-10-29,79200
2009-10-30,77300
2009-11-02,75100
2009-11-03,74900
2009-11-04,77100
2009-11-05,75600
2009-11-06,77500
2009-11-09,80400
2009-11-10,80500
2009-11-11,82400
2009-11-12,83200
2009-11-13,83200
2009-11-16,84000
2009-11-17,87000
2009-11-18,88600
2009-11-19,89200
2009-11-20,88300
2009-11-23,88100
2009-11-24,88000
2009-11-25,88700
2009-11-26,86800
2009-11-27,80000
2009-11-30,82400
2009-12-01,84000
2009-12-02,85900
2009-12-03,87600
2009-12-04,87100
2009-12-07,85700
2009-12-08,85800
2009-12-09,84000
2009-12-10,84200
2009-12-11,83500
2009-12-14,86600
2009-12-15,86300
2009-12-16,86000
2009-12-17,84600
2009-12-18,85500
2009-12-21,84000
2009-12-22,84500
2009-12-23,84100
2009-12-24,84300
2009-12-28,85500
2009-12-29,84000
2009-12-30,83200
2010-01-04,85300
2010-01-05,84500
2010-01-06,86200
2010-01-07,86000
2010-01-08,86900
2010-01-11,89900
2010-01-12,93900
2010-01-13,93200
2010-01-14,94300
2010-01-15,93600
2010-01-18,91300
2010-01-19,92700
2010-01-20,89900
2010-01-21,90800
2010-01-22,86000
2010-01-25,80200
2010-01-26,77700
2010-01-27,75900
2010-01-28,79000
2010-01-29,76700
2010-02-01,73100
2010-02-02,72300
2010-02-03,77300
2010-02-04,77200
2010-02-05,72300
2010-02-08,70600
2010-02-09,73500
2010-02-10,72500
2010-02-11,73100
2010-02-12,73000
2010-02-16,73900
2010-02-17,76300
2010-02-18,75900
2010-02-19,72200
2010-02-22,74000
2010-02-23,74500
2010-02-24,74800
2010-02-25,72000
2010-02-26,71300
2010-03-02,73100
2010-03-03,72000
2010-03-04,72500
2010-03-05,74500
2010-03-08,75900
2010-03-09,75200
2010-03-10,75200
2010-03-11,75000
2010-03-12,75100
2010-03-15,73300
2010-03-16,72700
2010-03-17,73900
2010-03-18,74700
2010-03-19,76300
2010-03-22,76000
2010-03-23,77100
2010-03-24,76600
2010-03-25,74800
2010-03-26,75300
2010-03-29,74000
2010-03-30,74500
2010-03-31,75000
2010-04-01,75100
2010-04-02,73000
2010-04-05,70300
2010-04-06,68900
2010-04-07,68700
2010-04-08,69000
2010-04-09,70600
2010-04-12,71100
2010-04-13,69500
2010-04-14,67600
2010-04-15,66600
2010-04-16,67500
2010-04-19,65000
2010-04-20,67100
2010-04-21,67500
2010-04-22,71300
2010-04-23,69500
2010-04-26,68700
2010-04-27,68500
2010-04-28,66000
2010-04-29,62800
2010-04-30,63800
2010-05-03,62500
2010-05-04,60000
2010-05-06,60100
2010-05-07,57100
2010-05-10,61400
2010-05-11,61000
2010-05-12,58600
2010-05-13,57500
2010-05-14,58300
2010-05-17,56300
2010-05-18,57200
2010-05-19,55600
2010-05-20,55200
2010-05-24,56100
2010-05-25,53100
2010-05-26,53700
2010-05-27,54000
2010-05-28,56100
2010-05-31,57300
2010-06-01,59700
2010-06-03,60600
2010-06-04,57900
2010-06-07,55600
2010-06-08,60200
2010-06-09,61000
2010-06-10,61600
2010-06-11,62600
2010-06-14,64100
2010-06-15,65800
2010-06-16,65700
2010-06-17,63000
2010-06-18,63500
2010-06-21,69100
2010-06-22,69600
2010-06-23,67800
2010-06-24,69500
2010-06-25,69100
2010-06-28,66600
2010-06-29,65600
2010-06-30,63700
2010-07-01,65600
2010-07-02,63700
2010-07-05,62300
2010-07-06,64800
2010-07-07,62500
2010-07-08,64000
2010-07-09,63000
2010-07-12,62100
2010-07-13,64400
2010-07-14,67900
2010-07-15,67300
2010-07-16,68000
2010-07-19,70000
2010-07-20,69100
2010-07-21,67300
2010-07-22,66500
2010-07-23,68700
2010-07-26,68800
2010-07-27,67900
2010-07-28,68000
2010-07-29,67500
2010-07-30,67000
2010-08-02,66400
2010-08-03,66400
2010-08-04,68500
2010-08-05,66300
2010-08-06,66500
2010-08-09,66500
2010-08-10,66300
2010-08-11,63900
2010-08-12,62500
2010-08-13,63800
2010-08-16,62800
2010-08-17,64900
2010-08-18,68500
2010-08-19,69700
2010-08-20,71000
2010-08-23,73400
2010-08-24,76200
2010-08-25,74400
2010-08-26,71100
2010-08-27,72500
2010-08-30,76600
2010-08-31,75400
2010-09-01,77400
2010-09-02,77800
2010-09-03,77900
2010-09-06,75800
2010-09-07,74900
2010-09-08,73500
2010-09-09,76900
2010-09-10,79700
2010-09-13,78600
2010-09-14,79500
2010-09-15,80200
2010-09-16,83100
2010-09-17,81900
2010-09-20,81500
2010-09-24,84900
2010-09-27,88400
2010-09-28,86600
2010-09-29,86700
2010-09-30,84400
2010-10-01,82600
2010-10-04,86300
2010-10-05,88300
2010-10-06,86800
2010-10-07,86600
2010-10-08,88400
2010-10-11,90800
2010-10-12,87200
2010-10-13,86800
2010-10-14,93100
2010-10-15,94400
2010-10-18,93200
2010-10-19,90900
2010-10-20,88500
2010-10-21,86500
2010-10-22,86900
2010-10-25,90100
2010-10-26,92300
2010-10-27,94600
2010-10-28,93000
2010-10-29,91600
2010-11-01,95400
2010-11-02,100500
2010-11-03,110500
2010-11-04,111500
2010-11-05,104500
2010-11-08,103000
2010-11-09,106000
2010-11-10,109000
2010-11-11,100000
2010-11-12,95800
2010-11-15,95400
2010-11-16,100500
2010-11-17,99100
2010-11-18,103000
2010-11-19,109000
2010-11-22,108000
2010-11-23,111000
2010-11-24,108000
2010-11-25,107000
2010-11-26,105500
2010-11-29,106000
2010-11-30,108500
2010-12-01,115000
2010-12-02,117500
2010-12-03,119000
2010-12-06,118000
2010-12-07,117500
2010-12-08,113000
2010-12-09,111500
2010-12-10,113000
2010-12-13,114500
2010-12-14,114000
2010-12-15,118000
2010-12-16,114500
2010-12-17,118500
2010-12-20,118500
2010-12-21,119000
2010-12-22,114000
2010-12-23,114500
2010-12-24,108500
2010-12-27,110000
2010-12-28,115500
2010-12-29,118000
2010-12-30,117500
2011-01-03,123500
2011-01-04,126000
2011-01-05,126500
2011-01-06,128500
2011-01-07,125000
2011-01-10,124000
2011-01-11,129000
2011-01-12,128500
2011-01-13,126500
2011-01-14,133500
2011-01-17,134000
2011-01-18,133000
2011-01-19,127000
2011-01-20,127500
2011-01-21,124500
2011-01-24,123000
2011-01-25,126000
2011-01-26,130500
2011-01-27,130500
2011-01-28,130500
2011-01-31,124500
2011-02-01,124500
2011-02-07,122500
2011-02-08,115000
2011-02-09,117000
2011-02-10,113500
2011-02-11,112500
2011-02-14,108500
2011-02-15,112500
2011-02-16,105000
2011-02-17,97900
2011-02-18,105000
2011-02-21,101000
2011-02-22,96100
2011-02-23,96500
2011-02-24,99500
2011-02-25,102000
2011-02-28,98100
2011-03-02,92400
2011-03-03,95600
2011-03-04,101500
2011-03-07,100500
2011-03-08,105000
2011-03-09,105500
2011-03-10,106000
2011-03-11,101000
2011-03-14,105500
2011-03-15,100000
2011-03-16,102000
2011-03-17,102000
2011-03-18,106000
2011-03-21,106500
2011-03-22,103000
2011-03-23,107000
2011-03-24,112000
2011-03-25,110000
2011-03-28,102500
2011-03-29,102000
2011-03-30,106000
2011-03-31,107000
2011-04-01,105000
2011-04-04,106500
2011-04-05,107500
2011-04-06,107000
2011-04-07,110000
2011-04-08,117500
2011-04-11,118500
2011-04-12,113000
2011-04-13,111500
2011-04-14,111000
2011-04-15,110000
2011-04-18,114000
2011-04-19,115500
2011-04-20,113000
2011-04-21,112000
2011-04-22,115000
2011-04-25,117500
2011-04-26,120500
2011-04-27,124500
2011-04-28,122500
2011-04-29,121000
2011-05-02,125500
2011-05-03,122500
2011-05-04,121000
2011-05-06,118000
2011-05-09,115500
2011-05-11,117000
2011-05-12,112000
2011-05-13,106000
2011-05-16,104000
2011-05-17,104500
2011-05-18,105500
2011-05-19,101500
2011-05-20,100500
2011-05-23,99900
2011-05-24,98000
2011-05-25,99500
2011-05-26,100000
2011-05-27,103500
2011-05-30,104000
2011-05-31,106000
2011-06-01,110500
2011-06-02,113500
2011-06-03,115500
2011-06-07,113500
2011-06-08,111500
2011-06-09,113000
2011-06-10,113000
2011-06-13,108000
2011-06-14,112000
2011-06-15,112000
2011-06-16,108000
2011-06-17,113000
2011-06-20,119000
2011-06-21,120000
2011-06-22,123000
2011-06-23,122500
2011-06-24,122500
2011-06-27,123500
2011-06-28,124000
2011-06-29,126500
2011-06-30,128500
2011-07-01,128500
2011-07-04,129500
2011-07-05,126000
2011-07-06,126000
