,127120
2011-12-26,17700
2011-12-27,17850
2011-12-28,16950
2011-12-29,16400
2012-01-02,16850
2012-01-03,17650
2012-01-04,18300
2012-01-05,20450
2012-01-06,21200
2012-01-09,21150
2012-01-10,21000
2012-01-11,20050
2012-01-12,19500
2012-01-13,21800
2012-01-16,22250
2012-01-17,21850
2012-01-18,20400
2012-01-19,20350
2012-01-20,19400
2012-01-25,19100
2012-01-26,19250
2012-01-27,19550
2012-01-30,18150
2012-01-31,18100
2012-02-01,19000
2012-02-02,18700
2012-02-03,18250
2012-02-06,17850
2012-02-07,17500
2012-02-08,17450
2012-02-09,16900
2012-02-10,17550
2012-02-13,18100
2012-02-14,16900
2012-02-15,16350
2012-02-16,16150
2012-02-17,17000
2012-02-20,16850
2012-02-21,16550
2012-02-22,16250
2012-02-23,16100
2012-02-24,15100
2012-02-27,14000
2012-02-28,13250
2012-02-29,13850
2012-03-02,14350
2012-03-05,14250
2012-03-06,13900
2012-03-07,13500
2012-03-08,13600
2012-03-09,13650
2012-03-12,14800
2012-03-13,14400
2012-03-14,14650
2012-03-15,14400
2012-03-16,15800
2012-03-19,15800
2012-03-20,15600
2012-03-21,15250
2012-03-22,14800
2012-03-23,14050
2012-03-26,13500
2012-03-27,13750
2012-03-28,13700
2012-03-29,13050
2012-03-30,13000
2012-04-02,13050
2012-04-03,13150
2012-04-04,12400
2012-04-05,11300
2012-04-06,11850
2012-04-09,11300
2012-04-10,12200
2012-04-12,11900
2012-04-13,11800
2012-04-16,11600
2012-04-17,11400
2012-04-18,11300
2012-04-19,11700
2012-04-20,11050
2012-04-23,10750
2012-04-24,10000
2012-04-25,9300
2012-04-26,9300
2012-04-27,9100
2012-04-30,9830
2012-05-02,9780
2012-05-03,10000
2012-05-04,10050
2012-05-07,9870
2012-05-08,9870
2012-05-09,9470
2012-05-10,9450
2012-05-11,9450
2012-05-14,9700
2012-05-15,9300
2012-05-16,8800
2012-05-17,8750
2012-05-18,8010
2012-05-21,7450
2012-05-22,7740
2012-05-23,7700
2012-05-24,7970
2012-05-25,8750
2012-05-29,8800
2012-05-30,8430
2012-05-31,8670
2012-06-01,9020
2012-06-04,8180
2012-06-05,8140
2012-06-07,8500
2012-06-08,8700
2012-06-11,8800
2012-06-12,8710
2012-06-13,8700
2012-06-14,8600
2012-06-15,8200
2012-06-18,8320
2012-06-19,8630
2012-06-20,8940
2012-06-21,8760
2012-06-22,8870
2012-06-25,9610
2012-06-26,9330
2012-06-27,9190
2012-06-28,9420
2012-06-29,9160
2012-07-02,9160
2012-07-03,9510
2012-07-04,9460
2012-07-05,9620
2012-07-06,10050
2012-07-09,10200
2012-07-10,10450
2012-07-11,10250
2012-07-12,9610
2012-07-13,9330
2012-07-16,9600
2012-07-17,9500
2012-07-18,9030
2012-07-19,9330
2012-07-20,8550
2012-07-23,8190
2012-07-24,8400
2012-07-25,8050
2012-07-26,8140
2012-07-27,8190
2012-07-30,8310
2012-07-31,8150
2012-08-01,8160
2012-08-02,8000
2012-08-03,8490
2012-08-06,8440
2012-08-07,8580
2012-08-08,8540
2012-08-09,8550
2012-08-10,8540
2012-08-13,8980
2012-08-14,9180
2012-08-16,9310
2012-08-17,9330
2012-08-20,9770
2012-08-21,9800
2012-08-22,9810
2012-08-23,10250
2012-08-24,9880
2012-08-27,10000
2012-08-28,10450
2012-08-29,11350
2012-08-30,11500
2012-08-31,12000
2012-09-03,12000
2012-09-04,11500
2012-09-05,11750
2012-09-06,10800
2012-09-07,12400
2012-09-10,13200
2012-09-11,13350
2012-09-12,13350
2012-09-13,12750
2012-09-14,12000
2012-09-17,12200
2012-09-18,14000
2012-09-19,13600
2012-09-20,14550
2012-09-21,15600
2012-09-24,16000
2012-09-25,16400
2012-09-26,17100
2012-09-27,17200
2012-09-28,17100
2012-10-02,16500
2012-10-04,16850
2012-10-05,17050
2012-10-08,17100
2012-10-09,16200
2012-10-10,14800
2012-10-11,14350
2012-10-12,14050
2012-10-15,14200
2012-10-16,15150
2012-10-17,12900
2012-10-18,12600
2012-10-19,12700
2012-10-22,13250
2012-10-23,13550
2012-10-24,12900
2012-10-25,12450
2012-10-26,11050
2012-10-29,11000
2012-10-30,11300
2012-10-31,11350
2012-11-01,11700
2012-11-02,11900
2012-11-05,12100
2012-11-06,12250
2012-11-07,11950
2012-11-08,11600
2012-11-09,11400
2012-11-12,11050
2012-11-13,10750
2012-11-14,10050
2012-11-15,9890
2012-11-16,9450
2012-11-19,9880
2012-11-20,9840
2012-11-21,9980
2012-11-22,10350
2012-11-23,10400
2012-11-26,10650
2012-11-27,12200
2012-11-28,11600
2012-11-29,12400
2012-11-30,12100
2012-12-03,11500
2012-12-04,11750
2012-12-05,11600
2012-12-06,10600
2012-12-07,10150
2012-12-10,9950
2012-12-11,10250
2012-12-12,11100
2012-12-13,11300
2012-12-14,11600
2012-12-17,11500
2012-12-18,10800
2012-12-20,10500
2012-12-21,11000
2012-12-24,10950
2012-12-26,10600
2012-12-27,10900
2012-12-28,10900
2013-01-02,11900
2013-01-03,12300
2013-01-04,12950
2013-01-07,12750
2013-01-08,13300
2013-01-09,12700
2013-01-10,13150
2013-01-11,13000
2013-01-14,14050
2013-01-15,14050
2013-01-16,14100
2013-01-17,13650
2013-01-18,13550
2013-01-21,13600
2013-01-22,13500
2013-01-23,13600
2013-01-24,13150
2013-01-25,13800
2013-01-28,13550
2013-01-29,13800
2013-01-30,12750
2013-01-31,12450
2013-02-01,12450
2013-02-04,12550
2013-02-05,11600
2013-02-06,12150
2013-02-07,13000
2013-02-08,12950
2013-02-12,13300
2013-02-13,13050
2013-02-14,13850
2013-02-15,13700
2013-02-18,13300
2013-02-19,13300
2013-02-20,12700
2013-02-21,12700
2013-02-22,12950
2013-02-25,13100
2013-02-26,14550
2013-02-27,14750
2013-02-28,15100
2013-03-04,14650
2013-03-05,15500
2013-03-06,15450
2013-03-07,15500
2013-03-08,15000
2013-03-11,15100
2013-03-12,15750
2013-03-13,16000
2013-03-14,16750
2013-03-15,17250
2013-03-18,16500
2013-03-19,17000
2013-03-20,16950
2013-03-21,16500
2013-03-22,17100
2013-03-25,17050
2013-03-26,16400
2013-03-27,15750
2013-03-28,16450
2013-03-29,16600
2013-04-01,16300
2013-04-02,15700
2013-04-03,16150
2013-04-04,15700
2013-04-05,15600
2013-04-08,14350
2013-04-09,14350
2013-04-10,14600
2013-04-11,15100
2013-04-12,14750
2013-04-15,15100
2013-04-16,15450
2013-04-17,14500
2013-04-18,13800
2013-04-19,13000
2013-04-22,13850
2013-04-23,14050
2013-04-24,14300
2013-04-25,13950
2013-04-26,14300
2013-04-29,14650
2013-04-30,14150
2013-05-02,14400
2013-05-03,14900
2013-05-06,14750
2013-05-07,14750
2013-05-08,14850
2013-05-09,14700
2013-05-10,13850
2013-05-13,13250
2013-05-14,12750
2013-05-15,13050
2013-05-16,12700
2013-05-20,12100
2013-05-21,12350
2013-05-22,12600
2013-05-23,11550
2013-05-24,11600
2013-05-27,11100
2013-05-28,11500
2013-05-29,11550
2013-05-30,11900
2013-05-31,12000
2013-06-03,11500
2013-06-04,11000
2013-06-05,10200
2013-06-07,10500
2013-06-10,10700
2013-06-11,10800
2013-06-12,10650
2013-06-13,10300
2013-06-14,10450
2013-06-17,10250
2013-06-18,10700
2013-06-19,10600
2013-06-20,10700
2013-06-21,10350
2013-06-24,10600
2013-06-25,9800
2013-06-26,10000
2013-06-27,10150
2013-06-28,10850
2013-07-01,11100
2013-07-02,10850
2013-07-03,10950
2013-07-04,10700
2013-07-05,11250
2013-07-08,11200
2013-07-09,11150
2013-07-10,10750
2013-07-11,11100
2013-07-12,11150
2013-07-15,11200
2013-07-16,11250
2013-07-17,11650
2013-07-18,11550
2013-07-19,11550
2013-07-22,11550
2013-07-23,12000
2013-07-24,11700
2013-07-25,11800
2013-07-26,11650
2013-07-29,11350
2013-07-30,11300
2013-07-31,11750
2013-08-01,12100
2013-08-02,12150
2013-08-05,12100
2013-08-06,11800
2013-08-07,11700
2013-08-08,11900
2013-08-09,12400
2013-08-12,12250
2013-08-13,11900
2013-08-14,11900
2013-08-16,11950
2013-08-19,11600
2013-08-20,11450
2013-08-21,11050
2013-08-22,10350
2013-08-23,10900
2013-08-26,11000
2013-08-27,10550
2013-08-28,10300
2013-08-29,10300
2013-08-30,10400
2013-09-02,10750
2013-09-03,10850
2013-09-04,10750
2013-09-05,10550
2013-09-06,10500
2013-09-09,10350
2013-09-10,10700
2013-09-11,10900
2013-09-12,11200
2013-09-13,11150
2013-09-16,11150
2013-09-17,10900
2013-09-23,10650
2013-09-24,10800
2013-09-25,10900
2013-09-26,11050
2013-09-27,11000
2013-09-30,10850
2013-10-01,10800
2013-10-02,10850
2013-10-04,10850
2013-10-07,10900
2013-10-08,10750
2013-10-10,10500
2013-10-11,10700
2013-10-14,10500
2013-10-15,10400
2013-10-16,10000
2013-10-17,9900
2013-10-18,10050
2013-10-21,10100
2013-10-22,9970
2013-10-23,9970
2013-10-24,10000
2013-10-25,10050
2013-10-28,9930
2013-10-29,9780
2013-10-30,9900
2013-10-31,9900
2013-11-01,9950
2013-11-04,9730
2013-11-05,9340
2013-11-06,9710
2013-11-07,9940
2013-11-08,10000
2013-11-11,9560
2013-11-12,9730
2013-11-13,9870
2013-11-14,9880
2013-11-15,9940
2013-11-18,10300
2013-11-19,10150
2013-11-20,10050
2013-11-21,9950
2013-11-22,9990
2013-11-25,9720
2013-11-26,9780
2013-11-27,9780
2013-11-28,9660
2013-11-29,9680
2013-12-02,9280
2013-12-03,9100
2013-12-04,8890
2013-12-05,8950
2013-12-06,8990
2013-12-09,8740
2013-12-10,8540
2013-12-11,8550
2013-12-12,8530
2013-12-13,8350
2013-12-16,8260
2013-12-17,8170
2013-12-18,8080
2013-12-19,8080
2013-12-20,8390
2013-12-23,8430
2013-12-24,8510
2013-12-26,8380
2013-12-27,8100
2013-12-30,8140
2014-01-02,8000
2014-01-03,8080
2014-01-06,8150
2014-01-07,8500
2014-01-08,9230
2014-01-09,9280
2014-01-10,9380
2014-01-13,9530
2014-01-14,9400
2014-01-15,9330
2014-01-16,9550
2014-01-17,9590
2014-01-20,9490
