,002270
2008-06-16,209424
2008-06-17,206978
2008-06-18,202085
2008-06-19,201595
2008-06-20,201595
2008-06-23,200617
2008-06-24,200127
2008-06-25,205021
2008-06-26,203553
2008-06-27,203063
2008-06-30,196702
2008-07-01,195724
2008-07-02,180555
2008-07-03,174194
2008-07-04,176151
2008-07-07,180066
2008-07-08,171258
2008-07-09,172726
2008-07-10,190831
2008-07-11,186916
2008-07-14,186916
2008-07-15,176151
2008-07-16,180066
2008-07-17,179087
2008-07-18,177130
2008-07-21,182512
2008-07-22,183491
2008-07-23,183491
2008-07-24,183980
2008-07-25,183491
2008-07-28,181534
2008-07-29,182512
2008-07-30,185938
2008-07-31,188873
2008-08-01,188873
2008-08-04,179087
2008-08-05,183491
2008-08-06,189852
2008-08-07,187405
2008-08-08,185938
2008-08-11,188384
2008-08-12,187895
2008-08-13,185938
2008-08-14,186916
2008-08-18,185448
2008-08-19,185448
2008-08-20,185448
2008-08-21,184959
2008-08-22,184959
2008-08-25,188384
2008-08-26,184959
2008-08-27,188873
2008-08-28,188873
2008-08-29,187895
2008-09-01,183002
2008-09-02,183980
2008-09-03,183002
2008-09-04,183002
2008-09-05,174683
2008-09-08,167344
2008-09-09,164408
2008-09-10,167833
2008-09-11,168812
2008-09-12,175662
2008-09-16,170280
2008-09-17,180066
2008-09-18,173705
2008-09-19,179087
2008-09-22,174683
2008-09-23,174683
2008-09-24,173705
2008-09-25,170280
2008-09-26,173215
2008-09-29,176151
2008-09-30,175662
2008-10-01,175662
2008-10-02,176641
2008-10-06,171258
2008-10-07,170280
2008-10-08,166365
2008-10-09,168322
2008-10-10,156579
2008-10-13,157068
2008-10-14,160004
2008-10-15,157558
2008-10-16,161472
2008-10-17,161472
2008-10-20,160493
2008-10-21,156579
2008-10-22,147771
2008-10-23,140432
2008-10-24,119391
2008-10-27,101776
2008-10-28,93458
2008-10-29,89152
2008-10-30,101287
2008-10-31,116456
2008-11-03,116456
2008-11-04,122327
2008-11-05,125263
2008-11-06,117434
2008-11-07,126242
2008-11-10,130156
2008-11-11,136517
2008-11-12,151686
2008-11-13,145814
2008-11-14,154622
2008-11-17,150707
2008-11-18,144346
2008-11-19,133581
2008-11-20,123306
2008-11-21,128688
2008-11-24,126731
2008-11-25,126242
2008-11-26,134071
2008-11-27,137007
2008-11-28,138964
2008-12-01,137985
2008-12-02,130156
2008-12-03,130156
2008-12-04,128688
2008-12-05,133092
2008-12-08,137007
2008-12-09,138475
2008-12-10,143368
2008-12-11,142878
2008-12-12,143857
2008-12-15,144836
2008-12-16,146303
2008-12-17,146303
2008-12-18,150218
2008-12-19,147771
2008-12-22,148750
2008-12-23,145325
2008-12-24,146303
2008-12-26,145814
2008-12-29,145325
2008-12-30,145814
2009-01-02,144836
2009-01-05,143857
2009-01-06,143368
2009-01-07,143368
2009-01-08,138475
2009-01-09,140921
2009-01-12,135049
2009-01-13,133092
2009-01-14,137496
2009-01-15,130156
2009-01-16,134071
2009-01-19,136028
2009-01-20,134071
2009-01-21,130156
2009-01-22,129178
2009-01-23,122327
2009-01-28,127220
2009-01-29,127220
2009-01-30,130646
2009-02-02,127710
2009-02-03,132113
2009-02-04,132603
2009-02-05,131624
2009-02-06,131624
2009-02-09,134560
2009-02-10,133092
2009-02-11,132113
2009-02-12,134071
2009-02-13,137007
2009-02-16,135049
2009-02-17,130646
2009-02-18,128199
2009-02-19,124774
2009-02-20,120370
2009-02-23,123795
2009-02-24,121838
2009-02-25,121349
2009-02-26,120859
2009-02-27,121349
2009-03-02,114498
2009-03-03,114009
2009-03-04,117434
2009-03-05,115477
2009-03-06,114009
2009-03-09,118902
2009-03-10,124285
2009-03-11,124774
2009-03-12,124285
2009-03-13,128199
2009-03-16,127710
2009-03-17,132603
2009-03-18,131624
2009-03-19,136517
2009-03-20,139942
2009-03-23,138964
2009-03-24,140432
2009-03-25,141410
2009-03-26,141900
2009-03-27,140921
2009-03-30,134560
2009-03-31,134071
2009-04-01,136517
2009-04-02,136028
2009-04-03,139942
2009-04-06,143368
2009-04-07,151686
2009-04-08,149239
2009-04-09,156579
2009-04-10,155111
2009-04-13,156579
2009-04-14,155600
2009-04-15,149729
2009-04-16,154132
2009-04-17,152664
2009-04-20,152664
2009-04-21,157558
2009-04-22,166365
2009-04-23,174683
2009-04-24,174683
2009-04-27,172237
2009-04-28,165876
2009-04-29,167344
2009-04-30,168812
2009-05-04,171258
2009-05-06,170769
2009-05-07,170280
2009-05-08,183002
2009-05-11,180555
2009-05-12,182512
2009-05-13,183002
2009-05-14,183002
2009-05-15,187895
2009-05-18,185448
2009-05-19,184470
2009-05-20,183491
2009-05-21,180066
2009-05-22,178109
2009-05-25,183980
2009-05-26,177130
2009-05-27,170280
2009-05-28,168322
2009-05-29,170280
2009-06-01,170280
2009-06-02,173215
2009-06-03,169790
2009-06-04,169790
2009-06-05,166854
2009-06-08,166854
2009-06-09,162451
2009-06-10,170769
2009-06-11,170280
2009-06-12,173215
2009-06-15,174194
2009-06-16,168812
2009-06-17,167344
2009-06-18,167344
2009-06-19,164408
2009-06-22,168322
2009-06-23,165876
2009-06-24,166854
2009-06-25,170769
2009-06-26,177130
2009-06-29,174194
2009-06-30,176151
2009-07-01,179576
2009-07-02,177619
2009-07-03,177619
2009-07-06,173705
2009-07-07,170280
2009-07-08,176151
2009-07-09,180066
2009-07-10,183002
2009-07-13,181044
2009-07-14,184470
2009-07-15,184959
2009-07-16,184959
2009-07-17,185448
2009-07-20,184959
2009-07-21,181534
2009-07-22,185938
2009-07-23,184959
2009-07-24,185448
2009-07-27,186916
2009-07-28,192788
2009-07-29,199638
2009-07-30,202085
2009-07-31,206488
2009-08-03,200617
2009-08-04,192788
2009-08-05,191809
2009-08-06,196702
2009-08-07,196702
2009-08-10,193277
2009-08-11,193766
2009-08-12,190341
2009-08-13,184470
2009-08-14,186916
2009-08-17,190831
2009-08-18,193766
2009-08-19,190831
2009-08-20,186916
2009-08-21,184959
2009-08-24,183980
2009-08-25,179576
2009-08-26,185448
2009-08-27,179087
2009-08-28,183491
2009-08-31,182023
2009-09-01,177130
2009-09-02,173215
2009-09-03,175662
2009-09-04,172237
2009-09-07,173215
2009-09-08,180555
2009-09-09,177619
2009-09-10,180066
2009-09-11,180066
2009-09-14,181534
2009-09-15,182023
2009-09-16,182512
2009-09-17,183002
2009-09-18,180555
2009-09-21,187405
2009-09-22,188873
2009-09-23,188873
2009-09-24,185448
2009-09-25,183980
2009-09-28,186427
2009-09-29,192788
2009-09-30,193766
2009-10-01,192299
2009-10-05,195724
2009-10-06,192788
2009-10-07,202085
2009-10-08,200617
2009-10-09,210892
2009-10-12,208446
2009-10-13,207956
2009-10-14,207467
2009-10-15,208446
2009-10-16,212850
2009-10-19,210892
2009-10-20,208446
2009-10-21,215296
2009-10-22,215296
2009-10-23,215296
2009-10-26,214807
2009-10-27,214317
2009-10-28,208446
2009-10-29,200127
2009-10-30,207467
2009-11-02,199638
2009-11-03,200127
2009-11-04,203063
2009-11-05,199149
2009-11-06,198660
2009-11-09,196213
2009-11-10,198170
2009-11-11,200617
2009-11-12,197681
2009-11-13,199149
2009-11-16,204042
2009-11-17,204042
2009-11-18,204531
2009-11-19,203063
2009-11-20,207956
2009-11-23,203553
2009-11-24,204042
2009-11-25,205510
2009-11-26,206488
2009-11-27,202085
2009-11-30,203553
2009-12-01,202085
2009-12-02,202574
2009-12-03,202574
2009-12-04,204042
2009-12-07,208446
2009-12-08,216764
2009-12-09,228997
2009-12-10,225082
2009-12-11,224593
2009-12-14,229975
2009-12-15,231443
2009-12-16,229486
2009-12-17,223125
2009-12-18,223125
2009-12-21,222636
2009-12-22,231933
2009-12-23,234868
2009-12-24,243187
2009-12-28,234868
2009-12-29,237804
2009-12-30,242697
2010-01-04,248080
2010-01-05,242697
2010-01-06,236826
2010-01-07,234379
2010-01-08,236336
2010-01-11,236336
2010-01-12,235358
2010-01-13,233890
2010-01-14,244655
2010-01-15,247101
2010-01-18,243187
2010-01-19,245633
2010-01-20,246123
2010-01-21,246612
2010-01-22,243187
2010-01-25,238783
2010-01-26,242697
2010-01-27,242697
2010-01-28,239762
2010-01-29,234868
2010-02-01,234868
2010-02-02,235358
2010-02-03,235358
2010-02-04,230954
2010-02-05,228018
2010-02-08,232911
2010-02-09,231443
2010-02-10,227039
2010-02-11,231933
2010-02-12,233401
2010-02-16,239762
2010-02-17,241719
2010-02-18,241229
2010-02-19,238294
2010-02-22,237804
2010-02-23,234868
2010-02-24,233890
2010-02-25,230954
2010-02-26,232422
2010-03-02,237804
2010-03-03,239272
2010-03-04,237315
2010-03-05,235847
2010-03-08,237804
2010-03-09,241229
2010-03-10,241719
2010-03-11,237804
2010-03-12,242208
2010-03-15,251505
2010-03-16,248569
2010-03-17,257866
2010-03-18,269120
2010-03-19,268141
2010-03-22,273524
2010-03-23,265206
2010-03-24,268631
2010-03-25,273524
2010-03-26,270588
2010-03-29,269120
2010-03-30,262759
2010-03-31,270099
2010-04-01,274013
2010-04-02,273524
2010-04-05,267652
2010-04-06,270099
2010-04-07,270099
2010-04-08,270099
2010-04-09,264716
2010-04-12,260313
2010-04-13,257866
2010-04-14,257377
2010-04-15,260802
2010-04-16,262270
2010-04-19,261780
2010-04-20,267163
2010-04-21,272545
2010-04-22,274013
2010-04-23,270099
2010-04-26,270099
2010-04-27,270099
2010-04-28,269609
2010-04-29,268631
2010-04-30,264716
2010-05-03,266674
2010-05-04,265206
2010-05-06,262270
2010-05-07,260313
2010-05-10,262270
2010-05-11,260313
2010-05-12,260313
2010-05-13,263738
2010-05-14,264716
2010-05-17,262759
2010-05-18,276949
2010-05-19,278417
2010-05-20,278906
2010-05-24,275970
2010-05-25,269120
2010-05-26,263738
2010-05-27,263248
2010-05-28,261291
2010-05-31,261780
2010-06-01,255909
2010-06-03,264716
2010-06-04,264227
2010-06-07,263248
2010-06-08,268631
2010-06-09,274502
2010-06-10,273524
2010-06-11,267163
2010-06-14,267652
2010-06-15,269120
2010-06-16,269609
2010-06-17,274013
2010-06-18,289182
2010-06-21,285267
2010-06-22,282821
2010-06-23,280864
2010-06-24,279396
2010-06-25,282821
2010-06-28,288692
2010-06-29,282331
2010-06-30,282821
2010-07-01,283799
2010-07-02,277928
2010-07-05,278417
2010-07-06,274502
2010-07-07,277928
2010-07-08,278417
2010-07-09,275970
2010-07-12,274502
2010-07-13,278906
2010-07-14,278906
2010-07-15,274502
2010-07-16,271567
2010-07-19,271567
2010-07-20,271567
2010-07-21,269120
2010-07-22,274013
2010-07-23,273035
2010-07-26,283799
2010-07-27,275481
2010-07-28,276460
2010-07-29,273524
2010-07-30,268631
2010-08-02,270099
2010-08-03,272056
2010-08-04,270099
2010-08-05,275481
2010-08-06,281353
2010-08-09,279885
2010-08-10,278906
2010-08-11,274992
2010-08-12,264227
2010-08-13,267163
2010-08-16,266674
2010-08-17,265695
2010-08-18,257377
2010-08-19,255909
2010-08-20,252484
2010-08-23,251505
2010-08-24,248080
2010-08-25,251016
2010-08-26,247101
2010-08-27,243676
2010-08-30,241229
2010-08-31,236826
2010-09-01,242697
2010-09-02,241719
2010-09-03,250037
2010-09-06,251016
2010-09-07,251505
2010-09-08,249058
2010-09-09,245633
2010-09-10,246123
2010-09-13,240740
2010-09-14,237804
2010-09-15,235847
2010-09-16,242697
2010-09-17,244655
2010-09-20,241229
2010-09-24,240740
2010-09-27,237315
2010-09-28,241229
2010-09-29,242697
2010-09-30,250526
2010-10-01,249548
2010-10-04,245633
2010-10-05,256398
2010-10-06,259334
2010-10-07,263738
2010-10-08,264716
2010-10-11,266184
2010-10-12,265695
2010-10-13,270588
2010-10-14,273524
2010-10-15,274502
2010-10-18,270588
2010-10-19,268631
2010-10-20,268141
2010-10-21,272545
2010-10-22,272545
2010-10-25,270099
2010-10-26,268141
2010-10-27,267163
2010-10-28,262270
2010-10-29,257866
2010-11-01,265206
2010-11-02,265206
2010-11-03,267652
2010-11-04,265206
2010-11-05,264716
2010-11-08,265695
2010-11-09,264227
2010-11-10,264716
2010-11-11,257377
2010-11-12,264716
2010-11-15,265206
2010-11-16,269120
2010-11-17,274013
2010-11-18,271567
2010-11-19,276460
2010-11-22,274013
2010-11-23,269609
2010-11-24,269120
2010-11-25,272056
2010-11-26,266184
2010-11-29,259334
2010-11-30,261291
2010-12-01,262270
2010-12-02,266184
2010-12-03,268141
2010-12-06,264716
2010-12-07,260802
2010-12-08,257866
2010-12-09,257377
2010-12-10,256398
2010-12-13,257377
2010-12-14,258845
2010-12-15,262270
2010-12-16,257866
2010-12-17,257866
2010-12-20,257377
2010-12-21,261291
2010-12-22,261780
2010-12-23,262270
2010-12-24,266184
2010-12-27,270099
2010-12-28,269120
2010-12-29,266184
2010-12-30,267163
2011-01-03,270099
2011-01-04,271567
2011-01-05,271077
2011-01-06,272056
2011-01-07,270099
2011-01-10,273035
2011-01-11,268631
2011-01-12,264227
2011-01-13,263248
2011-01-14,264227
2011-01-17,258845
2011-01-18,256398
2011-01-19,255909
2011-01-20,251994
2011-01-21,251994
2011-01-24,251994
2011-01-25,256398
2011-01-26,255419
2011-01-27,255419
2011-01-28,255419
2011-01-31,252484
2011-02-01,254441
2011-02-07,248569
2011-02-08,246123
2011-02-09,246123
2011-02-10,243676
2011-02-11,239762
2011-02-14,239762
2011-02-15,235847
2011-02-16,241719
2011-02-17,241719
2011-02-18,250037
2011-02-21,250526
2011-02-22,246123
2011-02-23,244655
2011-02-24,240740
2011-02-25,246612
2011-02-28,247101
2011-03-02,248080
2011-03-03,246612
2011-03-04,242208
2011-03-07,239762
2011-03-08,241719
2011-03-09,239272
2011-03-10,232911
2011-03-11,240740
2011-03-14,237315
2011-03-15,229975
2011-03-16,238294
2011-03-17,234379
2011-03-18,234868
2011-03-21,242697
2011-03-22,249548
2011-03-23,249548
2011-03-24,250037
2011-03-25,253462
2011-03-28,252484
2011-03-29,256398
2011-03-30,260802
2011-03-31,266184
2011-04-01,265695
2011-04-04,268631
2011-04-05,267163
2011-04-06,269120
2011-04-07,266674
2011-04-08,267652
2011-04-11,264716
2011-04-12,265695
2011-04-13,271567
2011-04-14,271077
2011-04-15,269609
2011-04-18,281353
2011-04-19,281353
2011-04-20,293096
2011-04-21,292607
2011-04-22,292607
2011-04-25,293586
2011-04-26,296521
2011-04-27,297011
2011-04-28,307776
2011-04-29,318051
2011-05-02,327837
2011-05-03,331262
2011-05-04,329794
2011-05-06,318051
2011-05-09,308754
2011-05-11,311201
2011-05-12,301414
2011-05-13,308754
2011-05-16,314137
2011-05-17,321965
2011-05-18,326369
2011-05-19,327837
2011-05-20,332241
2011-05-23,330773
2011-05-24,333220
2011-05-25,333709
2011-05-26,331752
2011-05-27,330284
2011-05-30,335177
2011-05-31,339581
2011-06-01,339581
2011-06-02,334198
2011-06-03,345452
2011-06-07,354260
2011-06-08,361110
2011-06-09,357196
2011-06-10,345942
2011-06-13,350345
2011-06-14,352303
2011-06-15,352792
2011-06-16,342516
2011-06-17,373343
2011-06-20,369428
2011-06-21,361110
2011-06-22,368450
2011-06-23,364046
2011-06-24,364535
2011-06-27,362089
2011-06-28,371875
2011-06-29,378725
2011-06-30,371875
2011-07-01,370896
2011-07-04,374811
2011-07-05,378725
2011-07-06,373343
2011-07-07,376279
2011-07-08,383618
2011-07-11,382151
2011-07-12,381172
2011-07-13,378725
2011-07-14,379215
2011-07-15,385576
2011-07-18,381661
2011-07-19,387044
2011-07-20,397808
2011-07-21,400255
2011-07-22,407595
2011-07-25,419827
2011-07-26,416891
2011-07-27,418849
2011-07-28,427656
2011-07-29,426678
2011-08-01,434996
2011-08-02,438421
2011-08-03,435975
2011-08-04,427656
2011-08-05,425699
2011-08-08,409552
2011-08-09,386554
2011-08-10,394383
2011-08-11,394873
2011-08-12,405148
2011-08-16,420806
2011-08-17,400744
2011-08-18,387533
2011-08-19,380193
2011-08-22,343984
2011-08-23,340559
2011-08-24,338113
2011-08-25,362089
2011-08-26,350345
2011-08-29,347410
2011-08-30,349367
2011-08-31,354260
2011-09-01,354260
2011-09-02,361600
2011-09-05,357196
2011-09-06,346920
2011-09-07,355728
2011-09-08,361110
2011-09-09,356706
2011-09-14,342027
2011-09-15,339091
2011-09-16,345452
2011-09-19,349367
2011-09-20,348388
2011-09-21,350345
2011-09-22,346920
2011-09-23,329794
2011-09-26,304350
2011-09-27,299457
2011-09-28,300925
2011-09-29,295543
2011-09-30,298479
2011-10-04,279885
2011-10-05,290650
2011-10-06,288692
2011-10-07,291628
2011-10-10,297500
2011-10-11,305818
2011-10-12,309243
2011-10-13,312179
2011-10-14,317072
2011-10-17,320987
2011-10-18,323923
2011-10-19,327348
2011-10-20,326859
2011-10-21,329305
2011-10-24,322455
2011-10-25,322944
2011-10-26,325880
2011-10-27,334198
2011-10-28,336155
2011-10-31,327837
2011-11-01,327837
2011-11-02,326859
2011-11-03,322944
2011-11-04,315115
2011-11-07,307286
2011-11-08,310222
2011-11-09,318540
2011-11-10,311690
2011-11-11,305329
2011-11-14,312179
2011-11-15,317072
2011-11-16,331752
2011-11-17,350345
