,329020
2020-05-07,26800
2020-05-08,22800
2020-05-11,19400
2020-05-12,22000
2020-05-13,21000
2020-05-14,20900
2020-05-15,20400
2020-05-18,20200
2020-05-19,22750
2020-05-20,24000
2020-05-21,23850
2020-05-22,23550
2020-05-25,23000
2020-05-26,24600
2020-05-27,23000
2020-05-28,19550
2020-05-29,16650
2020-06-01,14200
2020-06-02,12100
2020-06-03,12150
2020-06-04,11950
2020-06-05,11500
2020-06-08,13200
2020-06-09,13500
2020-06-10,13200
2020-06-11,13200
2020-06-12,15100
2020-06-15,16800
2020-06-16,14300
2020-06-17,12500
2020-06-18,13250
2020-06-19,12950
2020-06-22,14850
2020-06-23,17050
2020-06-24,14800
2020-06-25,15000
2020-06-26,15500
2020-06-29,14900
2020-06-30,13950
2020-07-01,13450
2020-07-02,12700
2020-07-03,11000
2020-07-06,11850
2020-07-07,10900
2020-07-08,12500
2020-07-09,10650
2020-07-10,10600
2020-07-13,10650
2020-07-14,9610
2020-07-15,9990
2020-07-16,9890
2020-07-17,10650
2020-07-20,9600
2020-07-21,9800
2020-07-22,9260
2020-07-23,9990
2020-07-24,10800
2020-07-27,11850
2020-07-28,12000
