,032080
2008-06-16,1920
2008-06-17,1850
2008-06-18,1870
2008-06-19,1800
2008-06-20,1845
2008-06-23,1835
2008-06-24,1870
2008-06-25,1845
2008-06-26,1860
2008-06-27,1825
2008-06-30,1855
2008-07-01,1855
2008-07-02,1845
2008-07-03,1790
2008-07-04,1700
2008-07-07,1670
2008-07-08,1650
2008-07-09,1665
2008-07-10,1750
2008-07-11,1795
2008-07-14,1785
2008-07-15,1795
2008-07-16,1815
2008-07-17,1815
2008-07-18,1770
2008-07-21,1810
2008-07-22,1760
2008-07-23,1785
2008-07-24,1845
2008-07-25,1830
2008-07-28,1920
2008-07-29,1970
2008-07-30,1860
2008-07-31,1910
2008-08-01,1900
2008-08-04,1920
2008-08-05,1850
2008-08-06,1915
2008-08-07,1910
2008-08-08,1950
2008-08-11,1870
2008-08-12,1895
2008-08-13,1825
2008-08-14,1820
2008-08-18,1805
2008-08-19,1780
2008-08-20,1755
2008-08-21,1715
2008-08-22,1775
2008-08-25,1700
2008-08-26,1715
2008-08-27,1725
2008-08-28,1570
2008-08-29,1460
2008-09-01,1245
2008-09-02,1060
2008-09-03,995
2008-09-04,1140
2008-09-05,1190
2008-09-08,1230
2008-09-09,1190
2008-09-10,1170
2008-09-11,1235
2008-09-12,1300
2008-09-16,1130
2008-09-17,1170
2008-09-18,1105
2008-09-19,1160
2008-09-22,1150
2008-09-23,1150
2008-09-24,1160
2008-09-25,1175
2008-09-26,1175
2008-09-29,1150
2008-09-30,1100
2008-10-01,1080
2008-10-02,1080
2008-10-06,1075
2008-10-07,1055
2008-10-08,925
2008-10-09,1000
2008-10-10,850
2008-10-13,910
2008-10-14,975
2008-10-15,965
2008-10-16,825
2008-10-17,785
2008-10-20,800
2008-10-21,815
2008-10-22,785
2008-10-23,670
2008-10-24,570
2008-10-27,485
2008-10-28,495
2008-10-29,485
2008-10-30,555
2008-10-31,610
2008-11-03,670
2008-11-04,670
2008-11-05,700
2008-11-06,595
2008-11-07,610
2008-11-10,620
2008-11-11,625
2008-11-12,600
2008-11-13,585
2008-11-14,615
2008-11-17,600
2008-11-18,655
2008-11-19,625
2008-11-20,540
2008-11-21,580
2008-11-24,570
2008-11-25,590
2008-11-26,565
2008-11-27,585
2008-11-28,565
2008-12-01,580
2008-12-02,575
2008-12-03,585
2008-12-04,585
2008-12-05,570
2008-12-08,590
2008-12-09,600
2008-12-10,600
2008-12-11,690
2008-12-12,740
2008-12-15,775
2008-12-16,770
2008-12-17,885
2008-12-18,870
2008-12-19,805
2008-12-22,770
2008-12-23,760
2008-12-24,745
2008-12-26,705
2008-12-29,720
2008-12-30,715
2009-01-02,740
2009-01-05,790
2009-01-06,795
2009-01-07,780
